TRANSACTION_ID,T_DAT,T_CUSTOMER_ID,T_ARTICLE_ID,PRICE,SALES_CHANNEL_ID
5130,2019-09-15,325292,53892,0.03388135593,2
5131,2019-09-15,738259,75982,0.01354237288,2
5132,2019-09-15,1003624,73281,0.03350847458,2
5133,2019-09-15,1091976,32112,0.03259322034,2
5134,2019-09-15,1226960,71255,0.03388135593,1
5135,2019-09-15,1234109,63167,0.009830508475,1
5136,2019-09-15,1287509,47666,0.02540677966,1
5137,2019-09-16,63004,57977,0.008457627119,1
5138,2019-09-16,325292,53892,0.03388135593,2
5139,2019-09-16,508471,64286,0.05083050847,2
5140,2019-09-16,624857,68067,0.0423559322,2
5141,2019-09-16,644642,75451,0.1016779661,2
5142,2019-09-16,669512,80202,0.05083050847,1
5143,2019-09-16,750744,53892,0.03388135593,2
5144,2019-09-16,1021311,30732,0.01354237288,2
5145,2019-09-16,1083899,68928,0.03388135593,2
5146,2019-09-16,1319422,44041,0.01693220339,1
5147,2019-09-17,154517,67748,0.03388135593,2
5148,2019-09-17,206541,51184,0.08472881356,2
5149,2019-09-17,367962,25878,0.01523728814,2
5150,2019-09-17,589030,53892,0.03388135593,1
5151,2019-09-17,721203,49946,0.03388135593,2
5152,2019-09-17,865857,60203,0.02540677966,2
5153,2019-09-17,979099,76964,0.05083050847,2
5154,2019-09-18,424326,51229,0.03388135593,1
5155,2019-09-18,577637,44310,0.006762711864,1
5156,2019-09-18,670970,45834,0.02201694915,2
5157,2019-09-18,703354,71033,0.03049152542,2
5158,2019-09-18,857855,75114,0.0423559322,2
5159,2019-09-18,1042133,36312,0.03049152542,1
5160,2019-09-18,1070377,31409,0.003372881356,1
5161,2019-09-19,46382,70951,0.04023728814,1
5162,2019-09-19,70868,53892,0.03049152542,2
5163,2019-09-19,70868,83916,0.02286440678,2
5164,2019-09-19,84957,78394,0.04906779661,2
5165,2019-09-19,135104,49946,0.03388135593,2
5166,2019-09-19,312805,15989,0.0403559322,2
5167,2019-09-19,312805,16004,0.04844067797,2
5168,2019-09-19,358136,75204,0.0423559322,2
5169,2019-09-19,493814,74667,0.0423559322,1
5170,2019-09-19,526059,79360,0.05083050847,2
5171,2019-09-19,530992,78973,0.03296610169,2
5172,2019-09-19,536534,55552,0.03049152542,2
5173,2019-09-19,591478,37190,0.0423559322,2
5174,2019-09-19,913409,52135,0.01184745763,1
5175,2019-09-19,933409,68442,0.01693220339,2
5176,2019-09-19,1036522,42631,0.02540677966,1
5177,2019-09-19,1150536,73148,0.05083050847,2
5178,2019-09-19,1162963,61625,0.01354237288,2
5179,2019-09-19,1162963,78973,0.03388135593,2
5180,2019-09-19,1245147,11446,0.01583050847,1
5181,2019-09-19,1312511,45834,0.02201694915,2
5182,2019-09-20,13898,53892,0.03388135593,2
5183,2019-09-20,206541,51184,0.08472881356,2
5184,2019-09-20,329646,15989,0.03811864407,2
5185,2019-09-20,609370,5230,0.012,2
5186,2019-09-20,663700,74,0.01354237288,1
5187,2019-09-20,689610,76964,0.05083050847,2
5188,2019-09-20,894524,15989,0.0423559322,1
5189,2019-09-20,894524,16004,0.05083050847,1
5190,2019-09-20,1282652,28972,0.01354237288,1
5191,2019-09-20,1353780,48003,0.05083050847,1
5192,2019-09-21,10061,71251,0.03388135593,1
5193,2019-09-21,206541,51184,0.08472881356,2
5194,2019-09-21,460121,39140,0.02540677966,1
5195,2019-09-21,1018067,9922,0.05930508475,1
5196,2019-09-21,1171976,37190,0.0423559322,2
5197,2019-09-21,1245269,78973,0.03388135593,1
5198,2019-09-21,1353780,48003,0.05083050847,1
5199,2019-09-22,5322,57977,0.008457627119,1
5200,2019-09-22,195329,65159,0.02201694915,1
5201,2019-09-22,472181,14836,0.03388135593,2
5202,2019-09-22,472181,34645,0.03388135593,2
5203,2019-09-22,483959,73120,0.03388135593,2
5204,2019-09-22,611695,76964,0.04574576271,2
5205,2019-09-22,648475,76964,0.05083050847,2
5206,2019-09-22,851424,61079,0.03388135593,1
5207,2019-09-22,865900,73221,0.03388135593,1
5208,2019-09-22,914993,49946,0.03286440678,1
5209,2019-09-22,914993,76514,0.05752542373,1
5210,2019-09-22,974662,14836,0.03388135593,2
5211,2019-09-22,1256242,51310,0.03388135593,2
5212,2019-09-22,1256242,57977,0.008457627119,2
5213,2019-09-22,1295978,73120,0.03388135593,2
5214,2019-09-23,63004,57977,0.008457627119,2
5215,2019-09-23,133073,16019,0.05083050847,2
5216,2019-09-23,169737,49946,0.03388135593,2
5217,2019-09-23,173804,78973,0.03388135593,2
5218,2019-09-23,199402,33992,0.01015254237,2
5219,2019-09-23,275515,25878,0.01523728814,2
5220,2019-09-23,418197,63328,0.0423559322,2
5221,2019-09-23,474022,79766,0.0423559322,2
5222,2019-09-23,768656,78848,0.03388135593,2
5223,2019-09-23,796778,71255,0.03388135593,2
5224,2019-09-23,862583,73221,0.03388135593,2
5225,2019-09-23,1354165,72495,0.007338983051,1
5226,2019-09-24,266680,79831,0.05083050847,2
5227,2019-09-24,498308,68067,0.0423559322,2
5228,2019-09-24,765356,43969,0.02540677966,2
5229,2019-09-24,808648,61415,0.01693220339,2
5230,2019-09-24,825279,56997,0.02540677966,2
5231,2019-09-24,936625,86171,0.01693220339,1
5232,2019-09-24,1152400,65697,0.02540677966,2
5233,2019-09-25,69592,22645,0.01184745763,2
5234,2019-09-25,134598,42129,0.009033898305,1
5235,2019-09-25,356699,63328,0.0423559322,2
5236,2019-09-25,356699,74534,0.05083050847,2
5237,2019-09-25,444051,37703,0.02540677966,2
5238,2019-09-25,483959,73120,0.03388135593,2
5239,2019-09-25,505867,64986,0.01693220339,2
5240,2019-09-25,535455,65001,0.03313559322,1
5241,2019-09-25,577255,79365,0.02420338983,1
5242,2019-09-25,623122,74311,0.03049152542,2
5243,2019-09-25,623122,74542,0.05083050847,2
5244,2019-09-25,738325,53892,0.03388135593,2
5245,2019-09-25,935655,75533,0.02540677966,2
5246,2019-09-25,982858,76945,0.1186271186,1
5247,2019-09-25,982858,80206,0.05083050847,1
5248,2019-09-25,1137554,67747,0.02879661017,1
5249,2019-09-25,1162153,76444,0.02201694915,2
5250,2019-09-25,1229667,16019,0.05083050847,2
5251,2019-09-25,1229667,44041,0.01693220339,1
5252,2019-09-26,33132,72495,0.008457627119,1
5253,2019-09-26,285161,1931,0.003372881356,1
5254,2019-09-26,645607,44041,0.015,1
5255,2019-09-26,647457,53491,0.002525423729,1
5256,2019-09-26,700691,9320,0.02201694915,1
5257,2019-09-26,866012,69773,0.03049152542,2
5258,2019-09-26,895975,85416,0.01942372881,1
5259,2019-09-26,917180,53892,0.03388135593,2
5260,2019-09-26,920710,53892,0.03318644068,2
5261,2019-09-26,1095519,71251,0.03388135593,1
5262,2019-09-26,1118595,78394,0.04720338983,1
5263,2019-09-26,1162963,61625,0.02033898305,2
5264,2019-09-27,247291,79365,0.02413559322,1
5265,2019-09-27,250417,79360,0.04898305085,1
5266,2019-09-27,460838,79035,0.05083050847,2
5267,2019-09-27,704078,77042,0.03388135593,2
5268,2019-09-27,780377,49946,0.03194915254,1
5269,2019-09-27,789635,74534,0.05083050847,2
5270,2019-09-27,822239,60483,0.01015254237,1
5271,2019-09-27,1025091,1720,0.004677966102,1
5272,2019-09-28,3397,48705,0.02303389831,2
5273,2019-09-28,3397,62705,0.01761016949,2
5274,2019-09-28,42889,75600,0.1084576271,2
5275,2019-09-28,118962,74542,0.04066101695,2
5276,2019-09-28,118962,79365,0.0203220339,2
5277,2019-09-28,122400,74542,0.04066101695,2
5278,2019-09-28,127016,3514,0.0203220339,2
5279,2019-09-28,155610,53892,0.02710169492,2
5280,2019-09-28,170546,71255,0.02710169492,2
5281,2019-09-28,180202,71255,0.02710169492,2
5282,2019-09-28,203595,70951,0.03388135593,2
5283,2019-09-28,269153,63469,0.01761016949,2
5284,2019-09-28,277550,74534,0.04066101695,2
5285,2019-09-28,330875,79365,0.0203220339,1
5286,2019-09-28,337350,3514,0.03388135593,1
5287,2019-09-28,396539,72495,0.008457627119,1
5288,2019-09-28,483344,4049,0.02710169492,2
5289,2019-09-28,498308,68067,0.03388135593,2
5290,2019-09-28,538721,75344,0.02710169492,2
5291,2019-09-28,559303,67747,0.02710169492,2
5292,2019-09-28,564976,15989,0.03388135593,2
5293,2019-09-28,570409,3514,0.02710169492,2
5294,2019-09-28,602725,16019,0.04066101695,2
5295,2019-09-28,635492,72495,0.006762711864,1
5296,2019-09-28,638891,71097,0.0203220339,2
5297,2019-09-28,638891,78973,0.02710169492,2
5298,2019-09-28,669033,47666,0.0203220339,2
5299,2019-09-28,669033,76444,0.01761016949,2
5300,2019-09-28,692891,71251,0.03388135593,2
5301,2019-09-28,706335,874,0.04066101695,2
5302,2019-09-28,733607,74534,0.03811864407,2
5303,2019-09-28,745630,74,0.01083050847,2
5304,2019-09-28,768149,63328,0.03388135593,2
5305,2019-09-28,803892,59543,0.01693220339,1
5306,2019-09-28,809792,63328,0.03388135593,2
5307,2019-09-28,830050,67859,0.02710169492,2
5308,2019-09-28,832881,83853,0.0203220339,2
5309,2019-09-28,847117,75572,0.1613559322,2
5310,2019-09-28,863667,55593,0.01083050847,2
5311,2019-09-28,864138,71251,0.03049152542,1
5312,2019-09-28,887758,15989,0.03388135593,2
5313,2019-09-28,951444,74542,0.04066101695,2
5314,2019-09-28,957435,15989,0.03388135593,2
5315,2019-09-28,971126,16004,0.03252542373,2
5316,2019-09-28,971126,79669,0.1073898305,2
5317,2019-09-28,995091,63328,0.03388135593,2
5318,2019-09-28,995091,67052,0.0203220339,2
5319,2019-09-28,1080503,68011,0.08133898305,2
5320,2019-09-28,1101569,72901,0.04744067797,2
5321,2019-09-28,1110886,57977,0.006762711864,2
5322,2019-09-28,1143221,60254,0.05422033898,1
5323,2019-09-28,1155741,24146,0.01554237288,1
5324,2019-09-28,1170872,79986,0.04066101695,2
5325,2019-09-28,1186641,10021,0.02710169492,2
5326,2019-09-28,1231119,49946,0.03049152542,1
5327,2019-09-28,1289605,15989,0.02540677966,2
5328,2019-09-28,1347167,42631,0.0203220339,2
5329,2019-09-28,1347167,63328,0.03388135593,2
5330,2019-09-28,1347167,71250,0.02710169492,2
5331,2019-09-28,1359847,53892,0.03208474576,2
5332,2019-09-28,1366365,62205,0.02001694915,1
5333,2019-09-29,91609,70951,0.03388135593,2
5334,2019-09-29,106634,89042,0.009474576271,2
5335,2019-09-29,149683,53892,0.03388135593,2
5336,2019-09-29,225893,28972,0.01354237288,1
5337,2019-09-29,243236,79766,0.0423559322,2
5338,2019-09-29,270060,34697,0.02438983051,2
5339,2019-09-29,968462,71097,0.0203220339,2
5340,2019-09-29,1190524,19012,0.03388135593,2
5341,2019-09-29,1190524,62228,0.02540677966,2
5342,2019-09-29,1247966,54670,0.05083050847,1
5343,2019-09-30,150981,46400,0.03388135593,2
5344,2019-09-30,266680,79831,0.05083050847,2
5345,2019-09-30,560661,75982,0.01354237288,2
5346,2019-09-30,693812,78418,0.0423559322,1
5347,2019-09-30,733008,72495,0.008457627119,2
5348,2019-09-30,1110649,53892,0.03388135593,2
5349,2019-09-30,1110649,83853,0.02540677966,2
5350,2019-09-30,1130112,71097,0.02286440678,1
5351,2019-09-30,1256242,74542,0.05083050847,2
5352,2019-10-01,1582,78418,0.0423559322,1
5353,2019-10-01,97585,53892,0.03388135593,2
5354,2019-10-01,120652,78973,0.03388135593,2
5355,2019-10-01,165303,70920,0.03388135593,2
5356,2019-10-01,232440,40126,0.06777966102,2
5357,2019-10-01,257001,79952,0.01354237288,2
5358,2019-10-01,273497,40126,0.06777966102,2
5359,2019-10-01,468996,85416,0.02201694915,2
5360,2019-10-01,537282,45465,0.01354237288,1
5361,2019-10-01,537282,47730,0.01693220339,1
5362,2019-10-01,916446,71255,0.02710169492,1
5363,2019-10-01,1061034,16019,0.05083050847,2
5364,2019-10-01,1092890,74226,0.1355762712,2
5365,2019-10-01,1179401,44041,0.01693220339,2
5366,2019-10-01,1193964,86243,0.03388135593,2
5367,2019-10-01,1288929,74534,0.05083050847,2
5368,2019-10-01,1294303,17224,0.01203389831,1
5369,2019-10-01,1300914,77704,0.00506779661,1
5370,2019-10-01,1328308,32112,0.03388135593,2
5371,2019-10-01,1328308,75344,0.03388135593,2
5372,2019-10-02,395058,35143,0.01693220339,2
5373,2019-10-02,398791,16004,0.05083050847,1
5374,2019-10-02,421824,74664,0.02540677966,2
5375,2019-10-02,439182,72530,0.00506779661,2
5376,2019-10-02,542424,1921,0.01523728814,2
5377,2019-10-02,543462,64860,0.01354237288,2
5378,2019-10-02,578246,51112,0.01015254237,2
5379,2019-10-02,630559,75483,0.02447457627,1
5380,2019-10-02,669284,74664,0.02540677966,2
5381,2019-10-02,762849,74664,0.02540677966,2
5382,2019-10-02,772571,3316,0.02540677966,1
5383,2019-10-02,772571,72405,0.02540677966,1
5384,2019-10-02,826080,71255,0.03388135593,1
5385,2019-10-02,867934,79767,0.0403220339,2
5386,2019-10-02,1237185,22629,0.02540677966,2
5387,2019-10-02,1257310,61509,0.02540677966,2
5388,2019-10-02,1356990,71145,0.01218644068,2
5389,2019-10-03,20621,72647,0.02201694915,2
5390,2019-10-03,76585,3514,0.02710169492,2
5391,2019-10-03,108728,16019,0.05083050847,2
5392,2019-10-03,169737,74664,0.02540677966,2
5393,2019-10-03,461150,42631,0.02540677966,2
5394,2019-10-03,539092,13010,0.01693220339,2
5395,2019-10-03,546763,3951,0.02201694915,2
5396,2019-10-03,704757,76514,0.05930508475,1
5397,2019-10-03,733607,10648,0.01693220339,1
5398,2019-10-03,735902,53892,0.03388135593,2
5399,2019-10-03,784866,72495,0.008457627119,1
5400,2019-10-03,899266,67747,0.03388135593,1
5401,2019-10-03,1080254,76964,0.05083050847,2
5402,2019-10-03,1100537,76370,0.008457627119,2
5403,2019-10-03,1114181,85416,0.02201694915,2
5404,2019-10-03,1114412,70951,0.0423559322,2
5405,2019-10-03,1247873,76370,0.008457627119,2
5406,2019-10-03,1346605,76370,0.008457627119,2
5407,2019-10-04,166452,74534,0.05083050847,2
5408,2019-10-04,264296,70951,0.0423559322,2
5409,2019-10-04,320656,75982,0.01354237288,2
5410,2019-10-04,323824,10648,0.01693220339,2
5411,2019-10-04,375475,64286,0.05083050847,2
5412,2019-10-04,472608,75842,0.1525254237,2
5413,2019-10-04,484986,65616,0.03388135593,2
5414,2019-10-04,490701,71255,0.03388135593,1
5415,2019-10-04,614199,14234,0.01015254237,2
5416,2019-10-04,688118,58251,0.02540677966,2
5417,2019-10-04,734295,59158,0.03510169492,2
5418,2019-10-04,734295,71250,0.0336440678,2
5419,2019-10-04,789635,74534,0.05083050847,2
5420,2019-10-04,1010941,42129,0.009016949153,1
5421,2019-10-04,1366131,71097,0.02540677966,2
5422,2019-10-05,51546,67505,0.06777966102,1
5423,2019-10-05,304498,74832,0.04920338983,1
5424,2019-10-05,424540,72495,0.008457627119,1
5425,2019-10-05,486238,64631,0.03388135593,1
5426,2019-10-05,533631,22645,0.01184745763,2
5427,2019-10-05,533631,57700,0.01693220339,2
5428,2019-10-05,571855,63328,0.03813559322,1
5429,2019-10-05,712884,44041,0.01596610169,2
5430,2019-10-05,740080,71951,0.03218644068,1
5431,2019-10-05,795359,71255,0.02710169492,1
5432,2019-10-05,914993,70951,0.0423559322,2
5433,2019-10-05,933842,11446,0.02286440678,1
5434,2019-10-05,1042133,57977,0.008457627119,1
5435,2019-10-05,1043097,24098,0.05930508475,1
5436,2019-10-05,1060548,43529,0.01354237288,2
5437,2019-10-05,1086138,74542,0.05083050847,2
5438,2019-10-05,1300184,63328,0.03869491525,2
5439,2019-10-06,18849,66446,0.01184745763,2
5440,2019-10-06,24870,78973,0.03388135593,1
5441,2019-10-06,86865,7868,0.02540677966,2
5442,2019-10-06,220011,57332,0.01354237288,2
5443,2019-10-06,236070,72983,0.03388135593,2
5444,2019-10-06,418197,60866,0.02540677966,2
5445,2019-10-06,710274,47989,0.03388135593,2
5446,2019-10-06,782724,64860,0.01354237288,2
5447,2019-10-06,985153,52610,0.02201694915,1
5448,2019-10-06,1149129,84778,0.03303389831,1
5449,2019-10-06,1167607,35143,0.01693220339,2
5450,2019-10-06,1336174,10687,0.03388135593,2
5451,2019-10-07,323778,68101,0.008457627119,2
5452,2019-10-07,338296,4201,0.02540677966,2
5453,2019-10-07,404128,53892,0.03228813559,2
5454,2019-10-07,489609,65616,0.03086440678,2
5455,2019-10-07,591478,56793,0.03049152542,2
5456,2019-10-07,956253,48668,0.01523728814,1
5457,2019-10-07,1010041,53892,0.03388135593,1
5458,2019-10-07,1060548,9481,0.04744067797,2
5459,2019-10-07,1092890,74226,0.1355762712,2
5460,2019-10-07,1110649,53892,0.03388135593,2
5461,2019-10-07,1288929,74534,0.04676271186,1
5462,2019-10-07,1341461,74667,0.03811864407,2
5463,2019-10-07,1349234,56793,0.02991525424,2
5464,2019-10-08,151043,55864,0.03388135593,2
5465,2019-10-08,209309,10648,0.01693220339,2
5466,2019-10-08,347484,10687,0.03388135593,2
5467,2019-10-08,468445,78394,0.04784745763,1
5468,2019-10-08,624788,44964,0.006762711864,1
5469,2019-10-09,65923,46395,0.03388135593,1
5470,2019-10-09,69592,47547,0.01354237288,2
5471,2019-10-09,69592,66030,0.02377966102,2
5472,2019-10-09,78900,75533,0.02540677966,2
5473,2019-10-09,86865,65616,0.03388135593,2
5474,2019-10-09,422661,42631,0.02337288136,2
5475,2019-10-09,505867,64986,0.01354237288,2
5476,2019-10-09,539092,65616,0.03388135593,2
5477,2019-10-09,570409,74249,0.03359322034,2
5478,2019-10-09,717472,57977,0.007559322034,2
5479,2019-10-09,724659,10648,0.01693220339,2
5480,2019-10-09,802307,74249,0.03388135593,2
5481,2019-10-09,828684,15989,0.0423559322,2
5482,2019-10-09,848251,37109,0.05083050847,2
5483,2019-10-09,965378,49946,0.03388135593,1
5484,2019-10-09,1091976,53892,0.03388135593,2
5485,2019-10-10,18026,79669,0.1677966102,1
5486,2019-10-10,47370,71905,0.02201694915,2
5487,2019-10-10,428818,16595,0.02516949153,2
5488,2019-10-10,668446,77666,0.04166101695,2
5489,2019-10-10,736597,78957,0.02540677966,1
5490,2019-10-10,757037,58512,0.001288135593,1
5491,2019-10-10,762849,74664,0.02540677966,2
5492,2019-10-10,935774,3514,0.03388135593,1
5493,2019-10-10,988090,81315,0.05083050847,2
5494,2019-10-10,1089285,74249,0.03388135593,2
5495,2019-10-10,1089285,74664,0.02540677966,2
5496,2019-10-11,62233,65088,0.03049152542,1
5497,2019-10-11,62906,4013,0.01523728814,1
5498,2019-10-11,437208,70951,0.03557627119,1
5499,2019-10-11,539092,65616,0.03086440678,2
5500,2019-10-11,752444,16019,0.04676271186,2
5501,2019-10-11,983268,42631,0.02250847458,1
5502,2019-10-11,1076904,38671,0.05930508475,2
5503,2019-10-11,1076904,74667,0.0423559322,2
5504,2019-10-11,1135039,79831,0.04886440678,1
5505,2019-10-11,1175049,68011,0.1016779661,1
5506,2019-10-12,231434,74249,0.03306779661,2
5507,2019-10-12,550161,65314,0.01905084746,1
5508,2019-10-12,649810,46400,0.02710169492,2
5509,2019-10-12,769130,78899,0.03388135593,2
5510,2019-10-12,909040,85994,0.03320338983,1
5511,2019-10-13,68005,76991,0.03201694915,2
5512,2019-10-13,86865,65616,0.03388135593,2
5513,2019-10-13,214052,48003,0.02201694915,2
5514,2019-10-13,221809,65399,0.01354237288,2
5515,2019-10-13,449891,53070,0.05083050847,2
5516,2019-10-13,478632,58473,0.03057627119,2
5517,2019-10-13,496315,53892,0.03388135593,2
5518,2019-10-13,576307,80747,0.02540677966,2
5519,2019-10-13,703173,74664,0.02540677966,2
5520,2019-10-13,703173,79952,0.01354237288,2
5521,2019-10-13,782724,64860,0.01354237288,2
5522,2019-10-13,782724,76370,0.008457627119,2
5523,2019-10-13,887758,15989,0.036,1
5524,2019-10-13,983516,45834,0.01523728814,2
5525,2019-10-13,983516,62508,0.01354237288,2
5526,2019-10-14,18967,56997,0.02540677966,2
5527,2019-10-14,91609,25059,0.02540677966,2
5528,2019-10-14,121941,64234,0.01693220339,2
5529,2019-10-14,167670,2703,0.01693220339,1
5530,2019-10-14,167670,74542,0.05083050847,2
5531,2019-10-14,321689,14234,0.01015254237,1
5532,2019-10-14,321689,73220,0.03388135593,1
5533,2019-10-14,336145,76352,0.03206779661,1
5534,2019-10-14,610704,76752,0.02540677966,1
5535,2019-10-15,81416,68442,0.01693220339,2
5536,2019-10-15,184063,79365,0.02540677966,1
5537,2019-10-15,243236,79766,0.0423559322,2
5538,2019-10-15,362553,55026,0.06777966102,2
5539,2019-10-15,362637,42631,0.02540677966,2
5540,2019-10-15,409379,86332,0.0266440678,2
5541,2019-10-15,958476,42631,0.02540677966,2
5542,2019-10-15,1171976,53247,0.02201694915,2
5543,2019-10-16,55831,81571,0.02540677966,2
5544,2019-10-16,173453,85416,0.02201694915,2
5545,2019-10-16,208344,42631,0.02540677966,1
5546,2019-10-16,336145,76352,0.03206779661,1
5547,2019-10-16,355554,77402,0.03733898305,2
5548,2019-10-16,536534,42129,0.01579661017,2
5549,2019-10-16,695807,52467,0.08472881356,2
5550,2019-10-16,704757,42129,0.01271186441,1
5551,2019-10-16,743811,70951,0.0423559322,1
5552,2019-10-16,887758,15989,0.036,1
5553,2019-10-16,896506,16019,0.05083050847,2
5554,2019-10-16,1049238,53892,0.03388135593,1
5555,2019-10-16,1069811,74569,0.05930508475,2
5556,2019-10-16,1241483,52806,0.02591525424,1
5557,2019-10-17,34627,6708,0.02189830508,1
5558,2019-10-17,36221,53892,0.03388135593,2
5559,2019-10-17,156773,84328,0.02540677966,1
5560,2019-10-17,349679,47666,0.02540677966,2
5561,2019-10-17,494233,74,0.01354237288,1
5562,2019-10-17,685400,72495,0.007610169492,2
5563,2019-10-17,688423,68595,0.03388135593,2
5564,2019-10-17,694985,79219,0.02286440678,2
5565,2019-10-17,801716,72779,0.02201694915,2
5566,2019-10-17,801716,78787,0.02540677966,2
5567,2019-10-17,1236321,66446,0.01015254237,2
5568,2019-10-18,65293,44041,0.01693220339,1
5569,2019-10-18,190649,16595,0.02540677966,2
5570,2019-10-18,274155,25878,0.01354237288,2
5571,2019-10-18,428533,80206,0.05083050847,2
5572,2019-10-18,438756,73281,0.01354237288,2
5573,2019-10-18,663346,75840,0.1016779661,1
5574,2019-10-18,800705,64267,0.004389830508,1
5575,2019-10-18,828684,15989,0.03133898305,2
5576,2019-10-18,1205926,9778,0.01523728814,2
5577,2019-10-19,65879,144,0.002762711864,1
5578,2019-10-19,97894,72495,0.007610169492,1
5579,2019-10-19,206541,40415,0.01354237288,1
5580,2019-10-19,538153,77562,0.03388135593,2
5581,2019-10-19,576628,79360,0.05083050847,2
5582,2019-10-19,724659,10648,0.01693220339,2
5583,2019-10-19,784061,71097,0.02540677966,1
5584,2019-10-19,790767,44041,0.01693220339,1
5585,2019-10-19,856637,76964,0.04962711864,2
5586,2019-10-19,971126,16004,0.04066101695,2
5587,2019-10-19,988090,81315,0.05083050847,2
5588,2019-10-19,1081085,71251,0.03049152542,1
5589,2019-10-19,1344496,55593,0.01354237288,1
5590,2019-10-19,1354165,74811,0.02201694915,1
5591,2019-10-20,24851,9857,0.03098305085,2
5592,2019-10-20,133060,76964,0.05083050847,2
5593,2019-10-20,209530,65616,0.03388135593,2
5594,2019-10-20,212726,3096,0.03562711864,2
5595,2019-10-20,435351,79766,0.0423559322,2
5596,2019-10-20,538873,909,0.05083050847,2
5597,2019-10-20,631596,72639,0.008457627119,2
5598,2019-10-20,723806,3514,0.02822033898,2
5599,2019-10-20,861676,70560,0.01523728814,1
5600,2019-10-20,875173,53892,0.03388135593,2
5601,2019-10-20,876328,89074,0.02540677966,2
5602,2019-10-20,1218901,73281,0.01218644068,2
5603,2019-10-20,1282895,2617,0.03049152542,2
5604,2019-10-21,71760,71097,0.02540677966,2
5605,2019-10-21,71760,83853,0.02540677966,2
5606,2019-10-21,120808,5965,0.02540677966,1
5607,2019-10-21,209530,65616,0.03388135593,2
5608,2019-10-21,304028,68579,0.03388135593,2
5609,2019-10-21,596365,76945,0.1118474576,1
5610,2019-10-21,1164893,42631,0.02540677966,1
5611,2019-10-21,1284150,81493,0.05930508475,1
5612,2019-10-22,62906,4013,0.01693220339,1
5613,2019-10-22,223258,63909,0.02540677966,1
5614,2019-10-22,266801,74624,0.008457627119,1
5615,2019-10-22,734250,77221,0.03049152542,2
5616,2019-10-22,747673,81571,0.02540677966,1
5617,2019-10-22,938340,40099,0.03388135593,2
5618,2019-10-22,951870,71097,0.02540677966,2
5619,2019-10-22,1234943,76945,0.1186271186,1
5620,2019-10-22,1350232,79365,0.02540677966,1
5621,2019-10-23,236467,10648,0.01693220339,1
5622,2019-10-23,236467,84778,0.03388135593,1
5623,2019-10-23,237073,11446,0.02540677966,1
5624,2019-10-23,243699,78957,0.02540677966,1
5625,2019-10-23,359001,74,0.01354237288,1
5626,2019-10-23,543017,70650,0.02540677966,2
5627,2019-10-23,647364,87950,0.03049152542,2
5628,2019-10-23,701736,78394,0.04983050847,2
5629,2019-10-23,717695,74249,0.03388135593,1
5630,2019-10-23,765556,53892,0.03049152542,2
5631,2019-10-23,765556,82248,0.01218644068,2
5632,2019-10-23,880931,74624,0.008457627119,1
5633,2019-10-23,998079,71255,0.02710169492,1
5634,2019-10-23,1149913,58251,0.02286440678,2
5635,2019-10-23,1254134,71255,0.02710169492,1
5636,2019-10-23,1296542,45969,0.04574576271,2
5637,2019-10-24,72279,87950,0.03388135593,2
5638,2019-10-24,201952,63328,0.03557627119,1
5639,2019-10-24,225414,16004,0.04676271186,1
5640,2019-10-24,225414,77562,0.03116949153,1
5641,2019-10-24,456224,64341,0.01015254237,2
5642,2019-10-24,539092,13010,0.01693220339,2
5643,2019-10-24,555212,76444,0.02201694915,1
5644,2019-10-24,569628,78237,0.04881355932,1
5645,2019-10-24,777373,74615,0.01354237288,2
5646,2019-10-24,866012,77221,0.03388135593,2
5647,2019-10-24,969220,17672,0.01230508475,1
5648,2019-10-24,1088066,82227,0.09150847458,2
5649,2019-10-24,1301404,16019,0.05083050847,1
5650,2019-10-25,7190,80202,0.05083050847,1
5651,2019-10-25,53526,79365,0.02540677966,1
5652,2019-10-25,121674,87950,0.03388135593,1
5653,2019-10-25,236792,74667,0.0423559322,1
5654,2019-10-25,282632,74811,0.02201694915,2
5655,2019-10-25,353262,42631,0.02540677966,2
5656,2019-10-25,409002,28419,0.02286440678,2
5657,2019-10-25,464486,49513,0.01184745763,1
5658,2019-10-25,692891,76964,0.04320338983,2
5659,2019-10-25,749610,71905,0.01981355932,2
5660,2019-10-25,749610,83853,0.02286440678,2
5661,2019-10-25,772789,49946,0.03388135593,1
5662,2019-10-25,828684,15989,0.0423559322,1
5663,2019-10-25,933409,54834,0.009966101695,2
5664,2019-10-25,1246387,16697,0.00506779661,1
5665,2019-10-26,393716,79952,0.01354237288,2
5666,2019-10-26,407413,10021,0.03388135593,2
5667,2019-10-26,438469,79365,0.02540677966,1
5668,2019-10-26,489609,40126,0.06777966102,2
5669,2019-10-26,610103,42631,0.02159322034,1
5670,2019-10-26,692891,76964,0.04320338983,2
5671,2019-10-26,752998,14836,0.0293559322,1
5672,2019-10-26,896091,79365,0.02540677966,1
5673,2019-10-26,988931,74249,0.03388135593,1
5674,2019-10-26,1068828,81571,0.02540677966,1
5675,2019-10-26,1072016,87706,0.1677966102,2
5676,2019-10-26,1101350,85743,0.02540677966,2
5677,2019-10-26,1201210,3717,0.01589830508,1
5678,2019-10-27,97007,78957,0.02540677966,1
5679,2019-10-27,320632,22465,0.01354237288,1
5680,2019-10-27,432277,87950,0.03388135593,2
5681,2019-10-27,442011,62205,0.02201694915,1
5682,2019-10-27,472181,45579,0.01269491525,2
