C_CUSTOMER_ID,FN,ACTIVE,CLUB_MEMBER_STATUS,FASHION_NEWS_FREQUENCY,AGE,POSTAL_CODE
141110,1.0,1.0,ACTIVE,Regularly,22.0,6095848254248b15c937b5bac38f2a7f88baad1d6a98f2a4b76e253453311c23
1029384,1.0,,ACTIVE,Regularly,59.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
1093359,,,ACTIVE,NONE,46.0,8c7d415a727ac9becafbf7779b9ba6c4fe3ca2d4a9aebd5181b7eb0a765e4db4
833358,1.0,1.0,ACTIVE,Regularly,17.0,b229c84b34937e8a1c2f4cb83fe114af97ae8ccdf7ebf62c3d6835acd8bf70ee
20223,,,ACTIVE,NONE,43.0,e2448ea7b8f5ac7233bbbaf4078712a6116c3f6d58a6ee90af287f47bfaf5b77
944855,,,ACTIVE,NONE,20.0,10e3d9ab5d9a9d456e460eb6c49f09b97c8b60c20a2cfa17e8614dcf88b2d25e
1270095,,,ACTIVE,NONE,26.0,5a9d8f10f20fa651da872e73f1f59a692cdfcf74dd832754841784828e4b8674
1107741,,,ACTIVE,NONE,34.0,2252e640e2525f98223be4cd0b89e6e44b1b6183e5bc30e325a673c76925bc47
21664,1.0,1.0,ACTIVE,Regularly,20.0,75b0284c1ac28bcaffc3979a10729426aa75e58d642840c41717cd2ab672341f
1209772,,,ACTIVE,NONE,27.0,79dcceeb3c5002977e6d16204e5182c50f319023c84b9da61b8b55aaa7abc231
1000987,1.0,1.0,ACTIVE,Regularly,21.0,18693068a12b4551ec6476fcc9eff6221252c4863f0d4090260da275b22157d8
413704,,,ACTIVE,NONE,18.0,9c76de2512d5dd27b9dac28953b51666e45d6f7d6a92e5adc3a7b141c0067cb8
100346,,,ACTIVE,NONE,54.0,689e1916c907e99cc4fc7b0541781a2feeedfe72d0ac7cd88aa0c8a5b903b8cb
401168,,,ACTIVE,NONE,24.0,b6424e8a66bf608ea54d194c033d88d9dd62dde5d56976fd2128a71b0741218d
444566,,,ACTIVE,NONE,27.0,b8d337342c5655ada79f048b5d336219a7ff7958f754a17963a254b983df6349
741294,,,ACTIVE,NONE,59.0,fbe62f578942d46431a0d4b2ec8a6c9d1d4b854d2d04d805e75dee5b3adf502a
1263823,,,ACTIVE,NONE,30.0,dbb5b3b0cba9577833780824b4281bb1b9cae4e1218a451c638b20e78510b36b
425067,,,ACTIVE,NONE,23.0,93407fadff3e5d4c23b64163483336efab89461a13b269c3766a2bcbe0c45ba5
1017628,,,ACTIVE,NONE,71.0,6fafc73eba84cf59072b1e98f7a03783bcdc33f4d5289cb60bf3eceefdace33c
45880,,,ACTIVE,NONE,48.0,d9fb428e255e44f641081a2ac6a085b5d68ce497bf40fa88987e71ded5b67c28
367235,1.0,1.0,ACTIVE,Regularly,51.0,c3d264ae5654134ed41fba0f9577bc10dcb9a1984cc1485562cf2f0bfe21a999
575862,,,ACTIVE,NONE,22.0,a31ad962827834d191815b252d68217b65f2b775ab9a336bde2975bd9617f88b
76284,,,LEFT CLUB,NONE,26.0,e753fc3359841a2120b7544f79682ab37c29b2d64f9631a9eab6009141b9f503
1332354,,,ACTIVE,NONE,57.0,c7ab1e5e9bed4af146830c7e7c9e43ae55a3c5c560dc298cdf02500815f39023
971740,,,PRE-CREATE,NONE,,1feb3d61428f385a8f674ecba8be7ceca3cd8acb4871953e417980a40934ac9d
1297242,,,ACTIVE,NONE,41.0,fae83831db34d169bba66567da426777d55acbb1c2c3d53783a489ede95596e4
806842,1.0,1.0,ACTIVE,Regularly,31.0,1a31b3547ed527f535a87fc81812b0efaffb7600e2c767078cca6d1b9e04b56b
390466,1.0,1.0,ACTIVE,Regularly,39.0,5cd8180d458d1a3c842105ef339a776a736bd638f92e2ee0fdbf7533a9bb9482
570712,,,ACTIVE,NONE,46.0,e1b6267057fbc87b872619e3f1171f77d5afc8c957584f0bd55c7d95719a5588
1313731,,,,,,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
5174,,,ACTIVE,NONE,27.0,6dc4c9cd2c3193b3726ee24359c7e84125eca68ae7920245e813f3aa8c8c9f0e
1331370,,,ACTIVE,NONE,25.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
1264734,,,ACTIVE,NONE,60.0,0d258d8fcf6abc4c1017402b6bcbee9e864b80646d6d5ed354e9903eea5d65d5
428723,,,ACTIVE,NONE,42.0,008bc5a3f421c924eff05595aa1f88b773e0e972b8815177b1c60f53b6b2c5f3
369369,,,ACTIVE,NONE,43.0,d73c1493916a05aec0f241983d44a9acba29eee1dafe28b88c15b81533c5ce8f
130222,,,ACTIVE,NONE,20.0,a4457e8e1326ac5266c6e1c76dc4f7fbebe0f2013d4fc805e6e3f2a220df1be8
260315,1.0,1.0,ACTIVE,Regularly,26.0,78117836e763a227d3998becc913659573c093f537094e0fb56e3fb316c71fd3
1244513,1.0,1.0,ACTIVE,Regularly,26.0,e0b3c0c13f8f6802b562d20d4e18db375b63d9569801f6d9993d9d0f162b9c37
1316720,,,ACTIVE,NONE,52.0,9a58a0e938df6052e8233b7c1ef7f881013de3ac7ac100be7c9d0454858284a3
213911,,,PRE-CREATE,NONE,61.0,657d180d392cede62bfb735fed6d75a414d4cf34ab97f40a4da5c59f2d5db736
384014,,,ACTIVE,NONE,37.0,404302ff9e36a7b01956a3187aad2955bb316e4cc4b87c044abd91009f72395e
916446,1.0,1.0,ACTIVE,Regularly,19.0,43eb530e59e8585cff0cf78768759fb02829adfccf2366e49f6e6feca6f3472a
1354930,1.0,1.0,ACTIVE,Regularly,58.0,43ee56a013ef96243ce0f7b706204bcbd2f562cc19a4f5532e44870e3f7ea6e2
668446,,,ACTIVE,NONE,22.0,2e88251c79321a87916703b0420fe6524e255f6d30dc8239b0a2bff4525b0291
1346457,,,ACTIVE,,59.0,6764e8b5138e1d80cde056d177d2829686cce76367d43b2346acf704a68a5f11
411329,,,ACTIVE,NONE,50.0,2d995a2840afe1103eaf2a1dec3d3e51e8b00161c071e6e14fd40e3004463a02
589582,1.0,1.0,ACTIVE,Regularly,28.0,6f2f8acea26051cfa261e0de607051ad0959f5829ab3f56596eb1af7273fb80c
829423,1.0,1.0,ACTIVE,Regularly,46.0,27d8b0d5639d5dd3b3fb122b675362ab20db1364b26845339febbc2d03bef11e
1287506,,,ACTIVE,NONE,55.0,9c7bc2105f3ac5cacda653621e908dd4e901731503a64488aac0372546b03579
134179,,,ACTIVE,NONE,41.0,1708938dd037b33ddfa455c095019ddf51901b6c86b4a6573de049ab7bf4d97d
251460,,,ACTIVE,NONE,42.0,83c7e17ce7056384e954b7c213af125b2ed642e43ab273edfbe3261279f4a411
175442,,,ACTIVE,NONE,27.0,ee43c2c1ebd9e16789f2e2b720ce4df5c392101ee2ba75295b135c6896420fa7
930710,,,ACTIVE,NONE,48.0,9dfba8f25adfb0c2f00517984997b216e5b167cad92f0a8006070851246a6499
828684,,,ACTIVE,NONE,51.0,ba869fb24a89286d7b03f98646ca2bfd91d905ae39a6be66fa7a46390bb8872b
798282,1.0,,ACTIVE,Monthly,34.0,b77464c8ddae2ed52ea576f869482a7b4229a15c6fa5a9d61babe0116acdcf37
1116303,1.0,1.0,ACTIVE,Regularly,26.0,fc99d3af98b17edf89915a820c22a0c900c63730e153c78c68105988a3f32e3c
1215724,1.0,1.0,ACTIVE,Regularly,21.0,bfe00975b6135f2a2976793c0f4cd6a2f0a376dd418332b05dc4d586d4470c8b
941954,1.0,1.0,ACTIVE,Regularly,31.0,e232bc4282d53efa031f8b5dee7b9a39454e109e140e3c9fdbda8b4403695a7b
1066431,,,ACTIVE,NONE,23.0,d1f701b6904ebde337602dccc157ad7dd80d24640fdc4bd12bbd0ef272653abc
535455,1.0,1.0,ACTIVE,Regularly,33.0,3b1e2eaa747c07691e03ff71df0385074526d91e3221fd493108c97629027e05
835134,,,ACTIVE,NONE,28.0,d02aa43393306313c3d95f155322f060913027c10aa7f1adb1faed0329707064
221968,,,PRE-CREATE,NONE,,ed9820a8e689a80f0064e3e288963ea07ee0b7804220117d17749b3fe075d3f4
1181033,,,ACTIVE,NONE,49.0,ff78946468e6db4112a56896352a573abf055ee7f151b1bd38afc4c309a5a741
491302,1.0,1.0,ACTIVE,Regularly,24.0,1d0ba7056b9fd10a5d0d9598e94a40ab4a151f8c884960f5062e7da29ac2b721
59463,1.0,1.0,ACTIVE,Regularly,22.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
800895,,,ACTIVE,NONE,34.0,e5956138fdbac16a0a920d8a6bcf3f3fe95bb7945916d1edd7886432402ac138
439578,,,ACTIVE,NONE,27.0,714976379549eb90aae4a71bca6c7402cc646ae7c40f6c1cb91d4b5a18623fc1
715053,1.0,1.0,ACTIVE,Regularly,22.0,464d7588267c90bce654eea73a1662e5bfe6438da3127b74265667e19348a4d0
688761,,,ACTIVE,NONE,68.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
472951,,,ACTIVE,NONE,20.0,eb3e1acc6ad64df6f882914054b2dfdc3d5c4172acd5b6857a440dad2a461946
35290,,,ACTIVE,NONE,57.0,46256e53087e80a9c05a578af71966675264ce5594b5bd5732587b43baa21aae
444007,1.0,1.0,PRE-CREATE,Regularly,38.0,c6684cd8b2a587162d1d2134c2520c1f76bd00c1a76d6db181ba19a5c53aead3
1222556,1.0,1.0,ACTIVE,Regularly,20.0,06917d1452e298b5204d8adf26534fa3a7ad503d0720c9d3f7323c3efb7e0dec
1228653,,,ACTIVE,NONE,27.0,9d07921deabe16a3d09e2cfb20890fa1516a06ee160a4e106b1ffba152973cc9
702016,,,ACTIVE,NONE,65.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
1148985,1.0,1.0,ACTIVE,Regularly,21.0,96ca0b58c09140ebae0ace3cced497ee43f962542906aed8ccad4ce7a4841411
313232,1.0,,ACTIVE,Regularly,28.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
1291055,,,ACTIVE,NONE,32.0,392334c15ebf45e713238325cfe9e8657e3e7c1f2fc668672b8230d20a5699ef
11029,1.0,1.0,ACTIVE,Regularly,53.0,53c2aabec664c3de3878ea7f65b978f9f1c9275e5b6ff74f9e10216517b5631a
916332,,,ACTIVE,NONE,27.0,bc7918d3e0d4da06d58cdbdf90251bbd2c94fe6fc984379744e3c78ffa28c5c9
497321,1.0,1.0,ACTIVE,Regularly,23.0,fdcb471ab806114334d730e3b29a0baf9dfef43b03101c381da4773cc46a9be7
517527,,,ACTIVE,NONE,24.0,36e0a2f08977f84e81a2b60c4f13c8c3af60da4397a8426fc1862a36bad72186
31935,,,ACTIVE,NONE,53.0,f9dd013fc47dc76b63dfebd4df38cbe70eb2774f7bb1bc86f21c57e310701441
1005451,,,ACTIVE,NONE,20.0,ec61d581093bc70b8680d983e67f3210d558f5c2379f0d9a45d67715534eb927
134502,,,ACTIVE,NONE,27.0,2637d64e4b6fadf9f175888f1607e30ace2031c51e6fde496bb52568f47fbd45
194539,1.0,1.0,ACTIVE,Regularly,20.0,7802b18e44f4801f88a1bdc7bc100e5a4900776e45bfd64488fc48d48c06d82a
648785,1.0,1.0,ACTIVE,Regularly,59.0,fc9a48c7ceda95e15c3dfaea13ec99075889f4cb5e2ebc6a674247c18f232300
313884,,,ACTIVE,NONE,52.0,b22ee9fd9b155c0ee3cd95fd15beae36920a44d9b3f8838134367c712d74f3bb
751056,,,ACTIVE,NONE,54.0,6fcf29a715e11c2d3e071a38becc8a760c585b20f49201a32d47c173b2e2d6d2
1226073,1.0,1.0,ACTIVE,Regularly,51.0,b111727cfca8290667c228e67fdab66e0e35b5d21ee6d0a63c7c0fdfc70c3de8
79126,,,ACTIVE,NONE,23.0,00db7285e9b0f669535ebe5f829fba8b4bf5ae15178e0d57f46a352530245f8e
758827,,,ACTIVE,NONE,19.0,5e9f9e80d8cbff87abf36fc295861510931c9bf385f48be7b7ab1da8b5c24716
538277,,,ACTIVE,NONE,23.0,44a30a943e30488449679b3d810ba02c9d490cca6f73c8c1ac12f778e4666687
307104,,,ACTIVE,NONE,30.0,9b5371573184471e6e033d480030979d3c7825ebe96d7b9a32d9d42fbf9ee7e2
1318384,,,ACTIVE,NONE,25.0,3dc4ea33ac11ef0e88d04c5dbd0471d1c5dbe236da4bc1a1702d4121f3ea5d0d
796736,1.0,1.0,ACTIVE,Regularly,31.0,f05ba28937e3ef26078329ff931c9b3135fdb6a39760b0e6b1fca942e92dfa25
916295,1.0,1.0,ACTIVE,Regularly,25.0,a6903c0e666948e7d23248fc511ade11dc8eb90df3a594e385dd6dca6131dfc9
941088,1.0,1.0,ACTIVE,Regularly,36.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
293240,,,PRE-CREATE,NONE,,bc01f39fc5fa68cc4ffb780497dabb58b23f60ee531899237c6bb6ae761f10a8
21913,,,PRE-CREATE,NONE,51.0,87e5709a2ea8953c24f3333a9a14601fa1159f3f2c48ff0eed46861130bfb5f3
518732,,,ACTIVE,NONE,28.0,d6a21e33891ba5132714dd96ed0dae2c9bea817f648762cb4eae007a58a66e43
1079094,1.0,1.0,ACTIVE,Regularly,54.0,69ada11eb53165de4219fcab17dc134dd8e41a45cf654434276f3386b8fba0d9
299594,,,ACTIVE,NONE,22.0,a0c020df2e1929ee8ac13076f6ce747f76e45006735a642ade52d3b8bca265ff
871540,1.0,1.0,ACTIVE,Regularly,19.0,df2931eb1e67b13706ecfaaf7cd1704469d5d1e7adf465075c5f1d82d0842b23
537510,,,ACTIVE,NONE,34.0,82cd0b089383be49efc3e5e0e260df3aea071882405d25699d779cc6fd7a9552
1264731,,,ACTIVE,NONE,51.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
420079,1.0,1.0,ACTIVE,Regularly,24.0,6013e308491119c5b08f80f604bec6ae438a3f85a267eba87be45ac424e0f50a
1078309,1.0,1.0,ACTIVE,Regularly,38.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
471511,,,ACTIVE,NONE,17.0,b25e6b0a3288970bc4d20be9293857ecbb25f25839d03e94f77d6ea332ca770d
1024569,,,ACTIVE,NONE,25.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
1364285,1.0,1.0,ACTIVE,Regularly,56.0,13c813ba22da69c3e9a7ac7d288f47805935fd06a3ecc9286c3d0b398b8e73e6
593833,,,ACTIVE,NONE,24.0,794f3e5844ae033bbb84f73b5aa405a91bb3a7c6f291a94e416c980d1a5c0381
1284635,,,ACTIVE,NONE,19.0,b38cce3417efd27c27480a8fc1f05f0656d3452c9d7de4a566805da0986cb10e
42630,,,ACTIVE,NONE,45.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
259430,,,ACTIVE,NONE,48.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
879608,1.0,1.0,ACTIVE,Regularly,19.0,f79a3ab33494ae30a2b12d55da6389ec47785aa5707ea29c3cfbfabae95c47ec
249171,1.0,1.0,ACTIVE,Regularly,54.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
492039,,,ACTIVE,NONE,20.0,8d4c270d423b4ce1412e95ba4c127d22754ce705c18f49f6c83249acf1fc7aa6
85782,1.0,1.0,ACTIVE,Regularly,80.0,45fd1bf09d0e35b5878c65687b85c96df3fd1ec8e82c949a9bbbcdd4e68a5d9b
1263196,,,PRE-CREATE,NONE,51.0,0d286262bc190a9e72f00d881588f608cb848d18ff8169b4a2307aa769855fbf
844726,1.0,1.0,ACTIVE,Regularly,47.0,713b1b01883a99edb047d92f5e1cc046dddf71d218cd10aec709ade0ab9c3d53
924108,,,PRE-CREATE,NONE,,97755214761a33eaa77d666dde84a190321d24a56526043ea448624499985414
1111996,1.0,1.0,ACTIVE,Regularly,33.0,aa7bdf86fafb4582c56c93d710893bfbe319331a7a139e8f3f4d4be4a15ff0af
194638,1.0,1.0,ACTIVE,Regularly,24.0,f354e0e524d94df176d7c05f3e6c8f199ba79be881461a6892ed1984fdb03c7e
571364,,,ACTIVE,NONE,19.0,450e26a317c1bd9fb85e4e6360ddf604164a5878ffd6a42f64edd40c546eb744
143952,1.0,1.0,ACTIVE,Regularly,25.0,0eb9a4fa0c1345bad41983106a89c05543c3c880ebd36b9406092d74a3e104a8
1298048,,,ACTIVE,NONE,28.0,60d67a3d97af4c75a4cfe0f15418f3aa80a34ce290716c2e3c223113b8f40a19
960640,,,ACTIVE,NONE,25.0,7da64f929c86994c72c29353f754240d4ed1271afe4ba1f9111202cf8f3d03a7
379635,,,ACTIVE,NONE,20.0,4fbbdc9fe6284ee396a57d71092c2ddc5e4ba378e0370e40973750f5281120ca
479740,,,ACTIVE,NONE,37.0,3d6a521161f7c10ad12360c45a281315bb40ec1e9a1e28014843160a1847ffbe
867045,,,ACTIVE,NONE,47.0,2c426eb49052e7a2ee53d13fc0b09b3d9b11f640e53c6605285813c2bda809bd
1161374,1.0,1.0,ACTIVE,Regularly,31.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
544165,,,ACTIVE,NONE,31.0,6d4ae17ed163ffa2c5be593e3136e8f059951abe6657949a249472f2bf1a107a
635536,,,PRE-CREATE,NONE,37.0,7b84edadf81d96873729bbc2a1cc7d907393fa0154eb78ef8d24b6a4d7e1ceb4
755624,,,ACTIVE,NONE,26.0,8e15be472bebabd3c858b0fa3fb90d2af2c4d951b0182a8d64c8d22748c9043f
266801,1.0,1.0,ACTIVE,Regularly,22.0,2370c400833680376a0886030237e063211ce4de3b4ddeb8af99d50291a8be93
452153,,,ACTIVE,NONE,35.0,c40faeeff5b6aff448a5871096443dd88d4e21fcf422cb7e11313dcf31387322
967434,,,ACTIVE,NONE,42.0,579835c2c68c383fe17f45fe776fa852b00e0213e98355c8809143515f00c5f1
587733,,,ACTIVE,NONE,17.0,7ad0f06cfd32abbdbe178f9a8f3e61cc622dea1ce514c74a8e8912f6aa44b94d
550617,,,ACTIVE,NONE,28.0,23b6f5f1a8f67c2b0ff01f709f164e735c36a7a16ccdbb976501dc7823231c40
55438,1.0,1.0,ACTIVE,Regularly,39.0,701b7177c8e2ca1241aa0d24e39f9397fa4976e00e58e190cb7312a93aaf1dc7
1102867,,,ACTIVE,NONE,22.0,8c611a12d3915d683d8b5c6b14fbfc97b5c65135cd5956a26db7813815ba8f62
766682,1.0,1.0,ACTIVE,Regularly,49.0,6a84e5224024b7a44c7ec91dc3dfe681fd882e469ddff0ec8805dd564101cfcb
712856,,,ACTIVE,NONE,50.0,2cb103a8b001923def220d3e4ee3d7a845c463cf0ae2751706ae9fd10ab73d1d
543622,,,ACTIVE,NONE,24.0,c60c5a83b1b8525b728d3c1799d7214059083300ebf90881cbec8f272c873c0b
1003832,,,PRE-CREATE,NONE,53.0,eaf438c631c3394f553f995dab578b1be99b6ce15615c8c15457c5a6063277c1
843441,,,ACTIVE,NONE,63.0,9a60215eae66680e2815af655a5f2cde8b638f357bb01f1cc0315f4315805d73
1026012,,,PRE-CREATE,NONE,42.0,3225f9763dd5c3b8500a7855d01bc014ecebe50bbc15c02b35caf378bc4337a8
1191912,,,ACTIVE,NONE,44.0,10e294b54f654bc4db233ff0c11fea98e9dca93dafa9fa8d11fb56c05b60b97e
1272177,1.0,1.0,ACTIVE,Regularly,22.0,166b13f5055d907905b47193a4a4bbfe5f60fc627ad7307c60e5dbe5c71ae851
380786,1.0,1.0,ACTIVE,Regularly,21.0,475a00b0a8de6f1c4ad7e6cf9bdb8383ee92741e58a30a0d2f19146d4c645380
7269,,,ACTIVE,NONE,40.0,2a861e53e16362f2b6bc182810a54e0ab5804f6df6e3610ddb02a10a0d6805d8
783097,1.0,1.0,ACTIVE,Regularly,21.0,52a2d48c21c19120d550211c3cb2f55ad5837808ffeadfcaf254809f745bb6e9
167031,,,ACTIVE,NONE,51.0,a0b329cdfcf6694c1d4792687b05ef59dac5654b720258c32891289729073963
520962,,,ACTIVE,NONE,53.0,68eb3b8ce8067f5f24d932e0461c2b78bece21e688685ae16c1270b230eef1c8
1257311,,,PRE-CREATE,NONE,48.0,77cb95162f6fc27084ffd182e23e8cbb7c2319816cd6a8d2cb9ec8713a7b5383
612678,1.0,1.0,ACTIVE,Regularly,50.0,d7fcd9d4cdebdb30c3a48ba183b9574cb7e0ff3c94af9ff22eb1334de42b8352
1013291,1.0,1.0,ACTIVE,Regularly,53.0,ddc8a5c449ac28a3f08bff86e2f65bcd311f8ad2e0a363f07a8f8f05e00f7786
917029,1.0,1.0,ACTIVE,Regularly,55.0,45ce56af1eefedbe3d8dde53f277a572e57b8a43a6cea932fa9441a780ecf3d5
101160,,,ACTIVE,NONE,63.0,1feb2416a72177d7d386818475a286407a23df243809b622b03ce880f308fd54
395146,,,ACTIVE,NONE,60.0,6fa1f7dba428f256022b58bc9c84647635dddb0fe780dafbdd24a29efe67f45e
893304,,,ACTIVE,NONE,45.0,ccec35971c9f89d5811fa156ad9ddc090ba0d99f438b4a52512e6b3e11820cb4
148310,,,ACTIVE,NONE,56.0,a90b3e82ffda747af097b3493e604618c9c598dbbca421ec3db86ff74366f2bd
107608,1.0,1.0,ACTIVE,Regularly,63.0,cbac41cd5ec157481036f0e1721bf308d36b07b35356ca19459d64e5bf77e509
1349550,,,ACTIVE,NONE,25.0,5a3881cfdc00984b86394b884a9175298a209aae7a7803c3493b362cada58ef2
1230742,1.0,1.0,ACTIVE,Regularly,28.0,f0741007fa561418e1d1aa47b95c1253fabcee00a9f8bc0fbe961818ea090ec9
97007,1.0,1.0,ACTIVE,Regularly,33.0,fb6ff4fd426e79a8050c0e6f98f051e852f5e016d0d9cad644818bf43e448648
1288929,,,ACTIVE,NONE,24.0,9c71cb560a4db79d456004fcc0150d6bc642904c4828cd737f35ab9547f7d5e3
502360,,,ACTIVE,NONE,42.0,1a5e706c0aaca76d727c3e3c304ee0d443e9c7edada7ba0f98ffcd87ffdf0deb
800234,,,ACTIVE,NONE,24.0,22c78eb14c783541ad944a2e2fb127da5ae3bfd9fd28d4c4981232abded87bf0
530218,1.0,1.0,ACTIVE,Regularly,20.0,3beda19e9cded92ace8551148e855327ac467a15e9e2300cce6875381da147c0
181523,,,PRE-CREATE,NONE,75.0,cae90478666380da2719198dadc5a452f5d8b03c673a61507eddca2f3c25d7f8
498273,,,ACTIVE,NONE,36.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
1302661,,,ACTIVE,NONE,61.0,7ccd3a8863f52ac304daf278be61bbe9804eac10119f5591ad76df8f416e30b7
38886,,,PRE-CREATE,NONE,28.0,d6fd57733870caca62a5ed3606335702138ffdc0efa8d5c7c7f1631487662a5e
776004,,,ACTIVE,NONE,22.0,02870e96746aea0b2a1ca3d61b5ae59763ed4d38c811332573e2e028ea1b7b20
1055009,,,ACTIVE,NONE,22.0,ba918437ee1d69ab2d490d5a3b268469649dccb6db4a9fd1bc678c2980410b07
1307244,,,ACTIVE,NONE,60.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
630192,1.0,1.0,ACTIVE,Regularly,21.0,736d350168bbcc5793c298f8fec8eb6bd5b8350359d6085be4bb62581325fad6
702044,,,ACTIVE,NONE,27.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
201473,,,ACTIVE,NONE,25.0,3f5985a0bf374b18e4effcbeefbd4a1b3568ccb915930b4f10c7a06847924e9d
951444,,,ACTIVE,NONE,28.0,79724e7d3f23380cdd6e3c2f11ab9f00de8b365b20d290148c7dff82efadcd1c
599956,,,ACTIVE,NONE,22.0,3e50861635692c45a46633d8dc600eb9c46c6dbd3ac03cdaa81b11cdc10eab78
346163,,,ACTIVE,NONE,20.0,ed84e26d04345334cbdee377ffc1efcb7cc859af2328c6518c9fd7ecf8e519b7
257001,,,ACTIVE,NONE,49.0,1ba1dbe2aa681ae0154b16e31d5bf88c77041850a7ee737d52b9a1270a1f5eac
907099,,,ACTIVE,NONE,24.0,d8b8aafbcb41a72369d03d40b06e302b75776a354b7d013ca4e45d2c0f8a00e6
795669,,,ACTIVE,NONE,28.0,c1e69032acb26e90f9f1e8e795f85ab9b4c8b12a7a41ebaa118dba14bcb52fb8
1216626,,,ACTIVE,NONE,18.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
1021203,,,ACTIVE,NONE,21.0,736e936928a41b77529590b7590810f7dbb9b37dd6b354184bd2810c0ba46495
733928,,,ACTIVE,NONE,,6cf458960282ba035c7aaf64aa0c56ed13160ea38d751e246536e0b4c13637dd
208562,,,ACTIVE,NONE,63.0,1f29fcabf65fc009f6e562b40eb2c84954f43d1a21c3527e63bfc41a19bac90a
199402,,,ACTIVE,NONE,24.0,db16a6dec4b2d554e920f9b7b14f9f582e62eb3a60dd684d5e6f0160b9176029
1184771,,,ACTIVE,NONE,53.0,77f435b651f9c88a5d0befb8b51f6c2f461b5d47d275bfc1b526de53c199604c
796757,,,ACTIVE,NONE,34.0,f8097743588fc29a39f542ab1aa025d52559bf3fa463c0666fa605a823310cd0
1267870,1.0,1.0,ACTIVE,NONE,30.0,dbee34e122b7cdd42783464eb27202c591486559a4c69513d2ee8a2a4c1c1008
398837,1.0,1.0,ACTIVE,Regularly,48.0,403a687cf631a9ee7f1c0723d8100374bf2bd1812c253766f1e11a720b5a5680
484128,1.0,1.0,ACTIVE,Regularly,22.0,1e4f4d8c358c7a11884c5b162cca6964ea2b4c9ad9af29665e03309bafe18e2b
765920,1.0,1.0,ACTIVE,Regularly,62.0,6a6ed671ed28cab42948846d1d74db714e3f3ab380c65e2ce748891421c68b25
1340561,1.0,1.0,ACTIVE,Regularly,19.0,ddeddc2cf30a602bf47b528154efe40972d36d8d032f1b03afa5e85bff1957b0
478577,,,,NONE,49.0,497cb54f20da33d5ead4c019e825e1808c26781cd7ee081b78fa6caa682f1785
906714,,,ACTIVE,NONE,24.0,0246c5f8a8bc5f8f5449812f89e5a5aaa6a2be04d84866e7c39b1795ea651604
632554,,,ACTIVE,NONE,20.0,cd155f097c7b71f24576777d47c2d24af8f26071c08da99e783adc888fb25375
903159,,,ACTIVE,NONE,65.0,428f6abe37c45ba314484d7f6e8fb3de29dc75fb180c1121f06496fcd10eca34
615673,,,ACTIVE,NONE,37.0,461ae23d25dcadecb0fc9d0e1a042e49abc3e3186924514bd9e55229c2f8f0c6
773848,1.0,1.0,ACTIVE,Regularly,52.0,3ecfbd0770f11d9b4c157a0d43e10f7fe464b6e77e3c48c9e7a1fede327c9e4b
703173,,,ACTIVE,NONE,27.0,45f5bd707135fef690d4fb3bfde00c10c30a8812c16e8f955ccfb7229ed11875
736074,1.0,1.0,ACTIVE,Regularly,49.0,086ebd8eb2a89c7fb5c2ceb9e72037d1cad8e7e3d972e49455c0183214719736
223573,,,ACTIVE,NONE,32.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
135104,1.0,1.0,ACTIVE,Regularly,52.0,08803550877be1c68b6b02bf2d4ae3d30b1059a27e6f1922ebd77d10fd309b94
110020,1.0,1.0,ACTIVE,Regularly,20.0,439c5f65d0044eeaf916a0495ca8ac53a8c8b839f0741824836f613bb5c0a16b
93847,,,ACTIVE,NONE,57.0,219dfd72a35a65a920ccd9939bec78a037bbeaf7c886e889c088e315a817e0cc
331327,,,ACTIVE,NONE,47.0,e04c789aa09ccae8aed06d4584d8e8d44dd726f5c252c8af1b89a27c803cc25b
