SHIPMENT_ID,SHIP_DATE,IS_LATE
TSHP01815,2022-09-02,0
TSHP01351,2022-09-02,0
TSHP00250,2022-09-03,0
TSHP01454,2022-09-03,0
TSHP00285,2022-09-03,0
TSHP02275,2022-09-03,1
TSHP01250,2022-09-03,1
TSHP01804,2022-09-03,0
TSHP00945,2022-09-03,0
TSHP01812,2022-09-03,1
TSHP00611,2022-09-03,0
TSHP02274,2022-09-04,1
TSHP01510,2022-09-04,0
TSHP00361,2022-09-04,1
TSHP02076,2022-09-04,1
TSHP00127,2022-09-04,1
TSHP01516,2022-09-04,0
TSHP01193,2022-09-04,1
TSHP01753,2022-09-04,0
TSHP02197,2022-09-04,0
TSHP01441,2022-09-04,1
TSHP00070,2022-09-04,0
TSHP01021,2022-09-05,0
TSHP00419,2022-09-05,1
TSHP00433,2022-09-05,0
TSHP01760,2022-09-05,1
TSHP01152,2022-09-05,1
TSHP00726,2022-09-05,0
TSHP02398,2022-09-06,1
TSHP01331,2022-09-06,0
TSHP01830,2022-09-06,0
TSHP00536,2022-09-06,0
TSHP01303,2022-09-06,0
TSHP01323,2022-09-06,1
TSHP01032,2022-09-06,0
TSHP01033,2022-09-07,0
TSHP00223,2022-09-07,0
TSHP01842,2022-09-07,0
TSHP00857,2022-09-07,1
TSHP01333,2022-09-07,0
TSHP00229,2022-09-07,0
TSHP02193,2022-09-07,0
TSHP00507,2022-09-07,1
TSHP00597,2022-09-07,1
TSHP01528,2022-09-07,0
TSHP01897,2022-09-07,0
TSHP02090,2022-09-08,0
TSHP01961,2022-09-08,0
TSHP00613,2022-09-08,0
TSHP01264,2022-09-08,1
TSHP01006,2022-09-08,0
TSHP01377,2022-09-08,1
TSHP02154,2022-09-09,0
TSHP01920,2022-09-09,1
TSHP01143,2022-09-09,1
TSHP01145,2022-09-09,0
TSHP02382,2022-09-10,1
TSHP00504,2022-09-10,0
TSHP01008,2022-09-10,0
TSHP01334,2022-09-10,1
TSHP00933,2022-09-10,0
TSHP02103,2022-09-10,0
TSHP00936,2022-09-10,0
TSHP01598,2022-09-11,0
TSHP00505,2022-09-11,0
TSHP02175,2022-09-11,1
TSHP00077,2022-09-11,0
TSHP02404,2022-09-11,0
TSHP02372,2022-09-11,1
TSHP01029,2022-09-12,1
TSHP02008,2022-09-13,1
TSHP00445,2022-09-13,0
TSHP01421,2022-09-13,0
TSHP01887,2022-09-13,0
TSHP00051,2022-09-13,0
TSHP00007,2022-09-13,0
TSHP02419,2022-09-13,0
TSHP00844,2022-09-13,0
TSHP01545,2022-09-13,0
TSHP01201,2022-09-13,1
TSHP00156,2022-09-13,1
TSHP01925,2022-09-13,0
TSHP00824,2022-09-14,1
TSHP00644,2022-09-14,0
TSHP00193,2022-09-14,0
TSHP01521,2022-09-14,0
TSHP01905,2022-09-14,0
TSHP00669,2022-09-14,1
TSHP01426,2022-09-14,0
TSHP02191,2022-09-14,0
TSHP01943,2022-09-15,0
TSHP00542,2022-09-15,1
TSHP02335,2022-09-15,0
TSHP01669,2022-09-15,1
TSHP00628,2022-09-16,0
TSHP00319,2022-09-16,0
TSHP00522,2022-09-16,0
TSHP00278,2022-09-16,0
TSHP01362,2022-09-17,1
TSHP00058,2022-09-17,0
TSHP01849,2022-09-17,0
TSHP01597,2022-09-17,0
TSHP01236,2022-09-17,1
TSHP00865,2022-09-17,0
TSHP00811,2022-09-17,0
TSHP01089,2022-09-17,0
TSHP01647,2022-09-17,1
TSHP02478,2022-09-17,0
TSHP02286,2022-09-18,1
TSHP00755,2022-09-18,1
TSHP02014,2022-09-18,0
TSHP00615,2022-09-18,0
TSHP01560,2022-09-18,0
TSHP02170,2022-09-18,1
TSHP01084,2022-09-19,0
TSHP01397,2022-09-19,1
TSHP01595,2022-09-19,0
TSHP02421,2022-09-19,0
TSHP01710,2022-09-19,0
TSHP01893,2022-09-19,0
TSHP02327,2022-09-19,1
TSHP00775,2022-09-19,1
TSHP01275,2022-09-20,1
TSHP01212,2022-09-20,0
TSHP02220,2022-09-20,1
TSHP01827,2022-09-20,0
TSHP01671,2022-09-20,1
TSHP00514,2022-09-20,0
TSHP00827,2022-09-20,1
TSHP00987,2022-09-20,1
TSHP01335,2022-09-20,1
TSHP00737,2022-09-20,0
TSHP02450,2022-09-20,0
TSHP00168,2022-09-21,0
TSHP00590,2022-09-21,0
TSHP02266,2022-09-21,0
TSHP00894,2022-09-21,0
TSHP00151,2022-09-21,0
TSHP00042,2022-09-21,1
TSHP01748,2022-09-21,0
TSHP00993,2022-09-22,0
TSHP01509,2022-09-22,0
TSHP01448,2022-09-22,0
TSHP01529,2022-09-22,0
TSHP01378,2022-09-23,1
TSHP00108,2022-09-23,0
TSHP01860,2022-09-23,0
TSHP01506,2022-09-23,0
TSHP01231,2022-09-23,1
TSHP02427,2022-09-23,0
TSHP01577,2022-09-23,0
TSHP02339,2022-09-23,0
TSHP00458,2022-09-23,0
TSHP00735,2022-09-23,1
TSHP02027,2022-09-23,0
TSHP02449,2022-09-24,1
TSHP00782,2022-09-24,0
TSHP00234,2022-09-24,0
TSHP02269,2022-09-24,0
TSHP00253,2022-09-24,0
TSHP00919,2022-09-24,1
TSHP02253,2022-09-24,0
TSHP00687,2022-09-25,0
TSHP00818,2022-09-25,0
TSHP00909,2022-09-25,1
TSHP01468,2022-09-25,0
TSHP00309,2022-09-25,0
TSHP00132,2022-09-25,0
TSHP00730,2022-09-25,0
TSHP01072,2022-09-25,0
TSHP01969,2022-09-25,1
TSHP00332,2022-09-26,0
TSHP01854,2022-09-26,0
TSHP00342,2022-09-26,1
TSHP00451,2022-09-26,0
TSHP02065,2022-09-27,1
TSHP00375,2022-09-27,1
TSHP00464,2022-09-27,0
TSHP01556,2022-09-27,0
TSHP01214,2022-09-27,1
TSHP01910,2022-09-27,1
TSHP02163,2022-09-28,1
TSHP00104,2022-09-28,1
TSHP01620,2022-09-28,0
TSHP01240,2022-09-28,0
TSHP00966,2022-09-29,1
TSHP00502,2022-09-29,0
TSHP01060,2022-09-29,0
TSHP01508,2022-09-29,0
TSHP02420,2022-09-29,0
TSHP01679,2022-09-29,0
TSHP02073,2022-09-30,0
TSHP01168,2022-09-30,0
TSHP01599,2022-09-30,0
TSHP00690,2022-09-30,0
TSHP00985,2022-09-30,1
TSHP02321,2022-09-30,0
TSHP01872,2022-09-30,0
TSHP00219,2022-09-30,0
TSHP01136,2022-09-30,0
TSHP01660,2022-09-30,0
TSHP01076,2022-09-30,0
TSHP02384,2022-10-01,0
TSHP02447,2022-10-01,0
TSHP00306,2022-10-01,1
TSHP01544,2022-10-01,0
TSHP02172,2022-10-02,0
TSHP01848,2022-10-02,0
TSHP01526,2022-10-02,0
TSHP02414,2022-10-02,1
TSHP02356,2022-10-02,0
TSHP00564,2022-10-02,0
TSHP00110,2022-10-02,0
TSHP00524,2022-10-02,0
TSHP00427,2022-10-03,1
TSHP01762,2022-10-03,1
TSHP02297,2022-10-03,0
TSHP01435,2022-10-03,1
TSHP00237,2022-10-03,0
TSHP00913,2022-10-03,1
TSHP01663,2022-10-03,0
TSHP01390,2022-10-04,0
TSHP01902,2022-10-04,0
TSHP02345,2022-10-04,0
TSHP00002,2022-10-04,0
TSHP00137,2022-10-04,1
TSHP00245,2022-10-04,1
TSHP00571,2022-10-04,1
TSHP02415,2022-10-04,0
TSHP00087,2022-10-04,0
TSHP00373,2022-10-04,1
TSHP00592,2022-10-05,0
TSHP02048,2022-10-06,1
TSHP00381,2022-10-06,0
TSHP02360,2022-10-06,1
TSHP00836,2022-10-06,0
TSHP01629,2022-10-06,1
TSHP02476,2022-10-06,1
TSHP01998,2022-10-06,0
TSHP02225,2022-10-06,0
TSHP01113,2022-10-07,1
TSHP01220,2022-10-07,1
TSHP00240,2022-10-07,0
TSHP00454,2022-10-07,0
TSHP02132,2022-10-07,1
TSHP01482,2022-10-07,0
TSHP02112,2022-10-07,1
TSHP01321,2022-10-07,0
TSHP02200,2022-10-07,0
TSHP01301,2022-10-07,0
TSHP01287,2022-10-07,1
TSHP02110,2022-10-08,0
TSHP02238,2022-10-08,0
TSHP01271,2022-10-08,0
TSHP00975,2022-10-08,0
TSHP02003,2022-10-08,0
TSHP02004,2022-10-08,1
TSHP01197,2022-10-08,1
TSHP00973,2022-10-08,1
TSHP00431,2022-10-08,0
TSHP02035,2022-10-08,0
TSHP01232,2022-10-08,1
TSHP01564,2022-10-08,1
TSHP02236,2022-10-08,0
TSHP01395,2022-10-08,0
TSHP02198,2022-10-09,1
TSHP00268,2022-10-09,1
TSHP01476,2022-10-09,0
TSHP00614,2022-10-10,1
TSHP02265,2022-10-10,1
TSHP01353,2022-10-10,0
TSHP01979,2022-10-10,0
TSHP01818,2022-10-10,1
TSHP00839,2022-10-10,0
TSHP00638,2022-10-11,1
TSHP02378,2022-10-11,0
TSHP01230,2022-10-11,1
TSHP02411,2022-10-11,0
TSHP02315,2022-10-11,0
TSHP02452,2022-10-11,1
TSHP00244,2022-10-12,1
TSHP02472,2022-10-12,0
TSHP01477,2022-10-12,1
TSHP00116,2022-10-12,1
TSHP00088,2022-10-12,0
TSHP00918,2022-10-13,0
TSHP01794,2022-10-13,0
TSHP02161,2022-10-13,1
TSHP01503,2022-10-14,0
TSHP01040,2022-10-14,0
TSHP01575,2022-10-15,0
TSHP01478,2022-10-15,0
TSHP00791,2022-10-15,1
TSHP02155,2022-10-15,1
TSHP00922,2022-10-15,0
TSHP02346,2022-10-15,1
TSHP00719,2022-10-15,1
TSHP01330,2022-10-15,0
TSHP01087,2022-10-15,1
TSHP01320,2022-10-15,1
TSHP00485,2022-10-16,0
TSHP00683,2022-10-16,1
TSHP00813,2022-10-16,0
TSHP01888,2022-10-16,0
TSHP00709,2022-10-16,1
TSHP00740,2022-10-16,0
TSHP02354,2022-10-16,0
TSHP02329,2022-10-16,0
TSHP01127,2022-10-16,1
TSHP00831,2022-10-17,0
TSHP02278,2022-10-17,1
TSHP01739,2022-10-17,1
TSHP00064,2022-10-17,0
TSHP01182,2022-10-18,0
TSHP01018,2022-10-18,0
TSHP00349,2022-10-18,0
TSHP01027,2022-10-18,0
TSHP00357,2022-10-18,1
TSHP00781,2022-10-18,0
TSHP02301,2022-10-18,1
TSHP02011,2022-10-18,1
TSHP01163,2022-10-18,0
TSHP01942,2022-10-19,0
TSHP02074,2022-10-19,0
TSHP01744,2022-10-19,0
TSHP02142,2022-10-19,0
TSHP01695,2022-10-19,0
TSHP02406,2022-10-19,0
TSHP00351,2022-10-19,0
TSHP00640,2022-10-19,1
TSHP00379,2022-10-20,1
TSHP02485,2022-10-20,0
TSHP00456,2022-10-20,1
TSHP01704,2022-10-20,0
TSHP01414,2022-10-20,1
TSHP01967,2022-10-20,0
TSHP00102,2022-10-20,1
TSHP01588,2022-10-21,1
TSHP00468,2022-10-21,1
TSHP02248,2022-10-21,0
TSHP02493,2022-10-22,0
TSHP01241,2022-10-22,1
TSHP01511,2022-10-22,0
TSHP01786,2022-10-22,1
TSHP01311,2022-10-22,1
TSHP00463,2022-10-22,1
TSHP01424,2022-10-22,0
TSHP00892,2022-10-23,0
TSHP00870,2022-10-23,1
TSHP02444,2022-10-23,0
TSHP02463,2022-10-23,0
TSHP01317,2022-10-23,0
TSHP02349,2022-10-23,0
TSHP01643,2022-10-23,1
TSHP02331,2022-10-23,1
TSHP02439,2022-10-23,1
TSHP00038,2022-10-23,1
TSHP01935,2022-10-23,0
TSHP02355,2022-10-23,0
TSHP00508,2022-10-24,0
TSHP01348,2022-10-24,0
TSHP01567,2022-10-24,0
TSHP01453,2022-10-24,1
TSHP01574,2022-10-24,1
TSHP01159,2022-10-24,0
TSHP01576,2022-10-24,1
TSHP00526,2022-10-25,0
TSHP01675,2022-10-25,0
TSHP00790,2022-10-25,0
TSHP01895,2022-10-25,1
TSHP00220,2022-10-25,1
TSHP02085,2022-10-25,1
TSHP02227,2022-10-25,1
TSHP01741,2022-10-25,1
TSHP00144,2022-10-26,0
TSHP01493,2022-10-26,1
TSHP00246,2022-10-26,1
TSHP01086,2022-10-26,1
TSHP01757,2022-10-26,1
TSHP01931,2022-10-27,1
TSHP00788,2022-10-27,1
TSHP01514,2022-10-27,1
TSHP02210,2022-10-27,0
TSHP00771,2022-10-27,0
TSHP01103,2022-10-27,0
TSHP02137,2022-10-28,0
TSHP00869,2022-10-28,1
TSHP02474,2022-10-28,0
TSHP01107,2022-10-28,0
TSHP01697,2022-10-29,0
TSHP01966,2022-10-29,0
TSHP01042,2022-10-29,1
TSHP00823,2022-10-29,0
TSHP01821,2022-10-29,1
TSHP02272,2022-10-29,0
TSHP02059,2022-10-29,0
TSHP01368,2022-10-29,1
TSHP01877,2022-10-30,1
TSHP02111,2022-10-30,0
TSHP00072,2022-10-30,0
TSHP01272,2022-10-30,1
TSHP01122,2022-10-30,0
TSHP02091,2022-10-31,1
TSHP02366,2022-10-31,1
TSHP00758,2022-10-31,1
TSHP00440,2022-11-01,0
TSHP00147,2022-11-01,0
TSHP01716,2022-11-01,0
TSHP02477,2022-11-01,0
TSHP02018,2022-11-01,0
TSHP00764,2022-11-01,1
TSHP00083,2022-11-01,0
TSHP01447,2022-11-02,0
TSHP01350,2022-11-02,1
TSHP01913,2022-11-02,0
TSHP02268,2022-11-02,1
TSHP02289,2022-11-02,1
TSHP01360,2022-11-02,1
TSHP00314,2022-11-03,1
TSHP00086,2022-11-03,0
TSHP00911,2022-11-03,0
TSHP01313,2022-11-04,0
TSHP00221,2022-11-04,0
TSHP01178,2022-11-04,0
TSHP00257,2022-11-04,0
TSHP02377,2022-11-04,1
TSHP01269,2022-11-04,0
TSHP00964,2022-11-04,1
TSHP01217,2022-11-05,0
TSHP01280,2022-11-05,1
TSHP00136,2022-11-05,0
TSHP02468,2022-11-05,0
TSHP00135,2022-11-06,0
TSHP01847,2022-11-06,0
TSHP01819,2022-11-06,1
TSHP00390,2022-11-06,1
TSHP00467,2022-11-06,0
TSHP02470,2022-11-06,1
TSHP01958,2022-11-06,0
TSHP01090,2022-11-06,0
TSHP01036,2022-11-06,1
TSHP02204,2022-11-07,1
TSHP01487,2022-11-07,0
TSHP00899,2022-11-07,0
TSHP02025,2022-11-07,1
TSHP00438,2022-11-07,0
TSHP02314,2022-11-08,1
TSHP00883,2022-11-08,1
TSHP01432,2022-11-08,0
TSHP01785,2022-11-08,1
TSHP02431,2022-11-08,0
TSHP00447,2022-11-08,0
TSHP01418,2022-11-08,1
TSHP00494,2022-11-09,0
TSHP01945,2022-11-09,0
TSHP02095,2022-11-09,1
TSHP00608,2022-11-09,1
TSHP00231,2022-11-09,0
TSHP02458,2022-11-10,0
TSHP00472,2022-11-10,1
TSHP02245,2022-11-10,0
TSHP01263,2022-11-10,0
TSHP00795,2022-11-10,0
TSHP02306,2022-11-11,0
TSHP00413,2022-11-11,1
TSHP01121,2022-11-11,0
TSHP01485,2022-11-11,1
TSHP00923,2022-11-11,1
TSHP00991,2022-11-11,0
TSHP02082,2022-11-11,1
TSHP02024,2022-11-12,1
TSHP00928,2022-11-12,1
TSHP01365,2022-11-12,1
TSHP00559,2022-11-12,0
TSHP01307,2022-11-12,1
TSHP00021,2022-11-12,0
TSHP01343,2022-11-12,0
TSHP00825,2022-11-13,1
TSHP02490,2022-11-13,0
TSHP01374,2022-11-13,0
TSHP00259,2022-11-13,1
TSHP02117,2022-11-13,1
TSHP00594,2022-11-13,0
TSHP00141,2022-11-13,0
TSHP00901,2022-11-13,1
TSHP02106,2022-11-13,1
TSHP00130,2022-11-14,1
TSHP01012,2022-11-14,0
TSHP02192,2022-11-14,0
TSHP02209,2022-11-14,0
TSHP01547,2022-11-14,0
TSHP01363,2022-11-14,0
TSHP00632,2022-11-15,0
TSHP02058,2022-11-15,0
TSHP01389,2022-11-15,0
TSHP00545,2022-11-15,0
TSHP01712,2022-11-15,0
TSHP00747,2022-11-15,1
TSHP01714,2022-11-16,0
TSHP00828,2022-11-16,0
TSHP00972,2022-11-16,1
TSHP01336,2022-11-16,0
TSHP00634,2022-11-17,0
TSHP01481,2022-11-17,0
TSHP02084,2022-11-17,1
TSHP00751,2022-11-17,0
TSHP00786,2022-11-18,0
TSHP00258,2022-11-18,0
TSHP00106,2022-11-18,1
TSHP01604,2022-11-18,0
TSHP01422,2022-11-18,1
TSHP00748,2022-11-18,1
TSHP01609,2022-11-19,0
TSHP02203,2022-11-19,1
TSHP00204,2022-11-19,0
TSHP00723,2022-11-19,0
TSHP00668,2022-11-19,0
TSHP01541,2022-11-20,0
TSHP00266,2022-11-20,0
TSHP00703,2022-11-20,0
TSHP01501,2022-11-20,1
TSHP02160,2022-11-20,0
TSHP01396,2022-11-20,1
TSHP00981,2022-11-20,1
TSHP01633,2022-11-20,0
TSHP01783,2022-11-21,0
TSHP00666,2022-11-21,1
TSHP02409,2022-11-21,0
TSHP00499,2022-11-21,0
TSHP02261,2022-11-21,0
TSHP00866,2022-11-21,1
TSHP00725,2022-11-21,1
TSHP01988,2022-11-22,1
TSHP01835,2022-11-22,0
TSHP02017,2022-11-22,1
TSHP01594,2022-11-22,0
TSHP01369,2022-11-22,0
TSHP00926,2022-11-22,0
TSHP00569,2022-11-22,0
TSHP01825,2022-11-22,1
TSHP00093,2022-11-23,1
TSHP00044,2022-11-23,0
TSHP02174,2022-11-23,0
TSHP02010,2022-11-23,0
TSHP01215,2022-11-23,0
TSHP00849,2022-11-23,0
TSHP02016,2022-11-24,0
TSHP00992,2022-11-24,1
TSHP01616,2022-11-24,0
TSHP00368,2022-11-24,0
TSHP01267,2022-11-24,0
TSHP02291,2022-11-24,0
TSHP01233,2022-11-25,1
TSHP01174,2022-11-25,1
TSHP00554,2022-11-25,1
TSHP02228,2022-11-25,1
TSHP00353,2022-11-25,1
TSHP01254,2022-11-25,0
TSHP01665,2022-11-26,0
TSHP01492,2022-11-26,0
TSHP01373,2022-11-26,0
TSHP01750,2022-11-26,0
TSHP00798,2022-11-26,0
TSHP02153,2022-11-27,0
TSHP01677,2022-11-27,1
TSHP02337,2022-11-27,0
TSHP00622,2022-11-27,1
TSHP00089,2022-11-27,1
TSHP01322,2022-11-27,0
TSHP01590,2022-11-27,0
TSHP01031,2022-11-27,0
TSHP00032,2022-11-27,0
TSHP01291,2022-11-28,0
TSHP00832,2022-11-28,1
TSHP00341,2022-11-28,0
TSHP00404,2022-11-28,1
TSHP02357,2022-11-28,0
TSHP01934,2022-11-28,1
TSHP01010,2022-11-28,1
TSHP00369,2022-11-28,0
TSHP00582,2022-11-28,1
TSHP01711,2022-11-28,0
TSHP02365,2022-11-29,0
TSHP00572,2022-11-29,1
TSHP00004,2022-11-29,0
TSHP00138,2022-11-29,0
TSHP00670,2022-11-29,0
TSHP00474,2022-11-29,1
TSHP02454,2022-11-29,0
TSHP00801,2022-11-29,0
TSHP00304,2022-11-29,0
TSHP00606,2022-11-29,0
TSHP02492,2022-11-29,0
TSHP02054,2022-11-29,0
TSHP00121,2022-11-30,1
TSHP01337,2022-11-30,1
TSHP00591,2022-11-30,1
TSHP02057,2022-11-30,1
TSHP00970,2022-11-30,1
TSHP01081,2022-11-30,0
TSHP01796,2022-11-30,1
TSHP01408,2022-11-30,0
TSHP00840,2022-11-30,1
TSHP01983,2022-11-30,0
TSHP01138,2022-11-30,1
TSHP00139,2022-11-30,0
TSHP01767,2022-11-30,0
TSHP01318,2022-12-01,1
TSHP00334,2022-12-01,1
TSHP00601,2022-12-01,1
TSHP02277,2022-12-01,0
TSHP01025,2022-12-01,0
TSHP02471,2022-12-01,0
TSHP01292,2022-12-01,0
TSHP01968,2022-12-01,0
TSHP01002,2022-12-01,1
TSHP00315,2022-12-01,1
TSHP02115,2022-12-01,1
TSHP01908,2022-12-02,0
TSHP01204,2022-12-02,1
TSHP02311,2022-12-02,1
TSHP01148,2022-12-02,0
TSHP01684,2022-12-02,0
TSHP00939,2022-12-02,1
TSHP02043,2022-12-02,1
TSHP01625,2022-12-02,0
TSHP01858,2022-12-02,0
TSHP00195,2022-12-02,0
TSHP00056,2022-12-03,0
TSHP01613,2022-12-03,0
TSHP00303,2022-12-03,1
TSHP00576,2022-12-03,0
TSHP02499,2022-12-04,0
TSHP01953,2022-12-04,0
TSHP02119,2022-12-04,1
TSHP00217,2022-12-04,1
TSHP00013,2022-12-04,1
TSHP01085,2022-12-04,0
TSHP01518,2022-12-05,1
TSHP01780,2022-12-05,0
TSHP01876,2022-12-05,1
TSHP01375,2022-12-05,0
TSHP01797,2022-12-05,1
TSHP00773,2022-12-05,0
TSHP01882,2022-12-06,0
TSHP00785,2022-12-06,0
TSHP00492,2022-12-06,1
TSHP01243,2022-12-06,0
TSHP01064,2022-12-06,1
TSHP01273,2022-12-06,1
TSHP01522,2022-12-07,1
TSHP00481,2022-12-07,0
TSHP01133,2022-12-07,0
TSHP02213,2022-12-07,1
TSHP00721,2022-12-07,0
TSHP00067,2022-12-07,0
TSHP00960,2022-12-07,0
TSHP01981,2022-12-07,1
TSHP01266,2022-12-07,1
TSHP02288,2022-12-08,0
TSHP01701,2022-12-08,1
TSHP00743,2022-12-08,1
TSHP01100,2022-12-08,0
TSHP02239,2022-12-08,1
TSHP00768,2022-12-09,0
TSHP00979,2022-12-09,1
TSHP00214,2022-12-09,0
TSHP01571,2022-12-09,0
TSHP01135,2022-12-09,0
TSHP00983,2022-12-09,0
TSHP00052,2022-12-09,0
TSHP00921,2022-12-10,1
TSHP00519,2022-12-10,0
TSHP02233,2022-12-10,0
TSHP01137,2022-12-10,0
TSHP01016,2022-12-10,1
TSHP02332,2022-12-10,0
TSHP00403,2022-12-10,0
TSHP02205,2022-12-10,0
TSHP00157,2022-12-10,0
TSHP00444,2022-12-10,0
TSHP01740,2022-12-10,1
TSHP02207,2022-12-10,0
TSHP00066,2022-12-11,1
TSHP00098,2022-12-11,0
TSHP00350,2022-12-11,1
TSHP00455,2022-12-11,0
TSHP00555,2022-12-11,0
TSHP01175,2022-12-11,1
TSHP01554,2022-12-11,0
TSHP02038,2022-12-11,0
TSHP00947,2022-12-11,0
TSHP01703,2022-12-12,1
TSHP02410,2022-12-12,0
TSHP00041,2022-12-12,0
TSHP01570,2022-12-12,1
TSHP00330,2022-12-12,1
TSHP01922,2022-12-12,1
TSHP01095,2022-12-12,0
TSHP00558,2022-12-12,1
TSHP01787,2022-12-13,0
TSHP01592,2022-12-13,1
TSHP02151,2022-12-13,1
TSHP01752,2022-12-13,0
TSHP00363,2022-12-13,0
TSHP01867,2022-12-13,0
TSHP01565,2022-12-13,0
TSHP00114,2022-12-13,1
TSHP01828,2022-12-13,1
TSHP01865,2022-12-13,0
TSHP01682,2022-12-14,0
TSHP02081,2022-12-14,0
TSHP02158,2022-12-14,0
TSHP00461,2022-12-14,0
TSHP00061,2022-12-14,0
TSHP02497,2022-12-14,0
TSHP00890,2022-12-14,1
TSHP00484,2022-12-14,0
TSHP01696,2022-12-14,1
TSHP01649,2022-12-14,0
TSHP02391,2022-12-15,0
TSHP01255,2022-12-15,0
TSHP01543,2022-12-16,0
TSHP00062,2022-12-16,0
TSHP01413,2022-12-16,0
TSHP01699,2022-12-16,1
TSHP01738,2022-12-16,0
TSHP01068,2022-12-16,0
TSHP00286,2022-12-16,0
TSHP00337,2022-12-16,1
TSHP01149,2022-12-16,0
TSHP02319,2022-12-17,0
TSHP00224,2022-12-17,0
TSHP02202,2022-12-17,1
TSHP01444,2022-12-17,0
TSHP01156,2022-12-17,1
TSHP02108,2022-12-17,0
TSHP02340,2022-12-17,1
TSHP00551,2022-12-17,0
TSHP01975,2022-12-17,1
TSHP02491,2022-12-17,1
TSHP01474,2022-12-17,0
TSHP00370,2022-12-17,0
TSHP00978,2022-12-17,0
TSHP00215,2022-12-18,0
TSHP02244,2022-12-18,0
TSHP01916,2022-12-18,0
TSHP02255,2022-12-18,0
TSHP01326,2022-12-18,1
TSHP00886,2022-12-18,0
TSHP00101,2022-12-19,1
TSHP00667,2022-12-19,1
TSHP01987,2022-12-19,0
TSHP01452,2022-12-20,0
TSHP00026,2022-12-20,1
TSHP00604,2022-12-20,1
TSHP03317,2023-01-02,0
TSHP03924,2023-01-03,0
TSHP04918,2023-01-03,0
TSHP03506,2023-01-03,0
TSHP04527,2023-01-03,1
TSHP02780,2023-01-03,0
TSHP04912,2023-01-04,0
TSHP03790,2023-01-04,0
TSHP02676,2023-01-05,1
TSHP04356,2023-01-05,0
TSHP04834,2023-01-06,0
TSHP04386,2023-01-06,1
TSHP04067,2023-01-07,0
TSHP04355,2023-01-07,1
TSHP04420,2023-01-07,0
TSHP03742,2023-01-07,0
TSHP04015,2023-01-08,1
TSHP04023,2023-01-08,0
TSHP02837,2023-01-08,0
TSHP03185,2023-01-08,0
TSHP04034,2023-01-08,0
TSHP02727,2023-01-08,0
TSHP03269,2023-01-08,0
TSHP03203,2023-01-09,1
TSHP03962,2023-01-09,0
TSHP02695,2023-01-09,0
TSHP03327,2023-01-09,0
TSHP04989,2023-01-09,0
TSHP02541,2023-01-09,1
TSHP04017,2023-01-09,1
TSHP04583,2023-01-10,0
TSHP04291,2023-01-10,0
TSHP04008,2023-01-10,0
TSHP04404,2023-01-10,1
TSHP04134,2023-01-10,1
TSHP02639,2023-01-10,0
TSHP03502,2023-01-10,1
TSHP03986,2023-01-10,0
TSHP03359,2023-01-10,0
TSHP04080,2023-01-11,0
TSHP02832,2023-01-11,1
TSHP04050,2023-01-11,1
TSHP02664,2023-01-12,0
TSHP03546,2023-01-12,1
TSHP02979,2023-01-12,0
TSHP03349,2023-01-12,0
TSHP04285,2023-01-12,0
TSHP03190,2023-01-12,0
TSHP03548,2023-01-12,1
TSHP02993,2023-01-12,0
TSHP04716,2023-01-12,0
TSHP04448,2023-01-12,0
TSHP04867,2023-01-13,0
TSHP04256,2023-01-13,0
TSHP04920,2023-01-13,1
TSHP04854,2023-01-13,0
TSHP03443,2023-01-13,0
TSHP03975,2023-01-14,0
TSHP04232,2023-01-14,1
TSHP03166,2023-01-14,1
TSHP04469,2023-01-14,0
TSHP04914,2023-01-14,0
TSHP02986,2023-01-14,1
TSHP03262,2023-01-14,0
TSHP02757,2023-01-15,0
TSHP04326,2023-01-15,1
TSHP04281,2023-01-15,0
TSHP03662,2023-01-15,0
TSHP03341,2023-01-15,1
TSHP03723,2023-01-15,0
TSHP02994,2023-01-15,0
TSHP03101,2023-01-15,0
TSHP03738,2023-01-16,0
TSHP04039,2023-01-16,0
TSHP03985,2023-01-16,1
TSHP04973,2023-01-16,1
TSHP02708,2023-01-17,0
TSHP02516,2023-01-17,0
TSHP02790,2023-01-17,0
TSHP04092,2023-01-17,1
TSHP02980,2023-01-17,0
TSHP03121,2023-01-17,0
TSHP04301,2023-01-17,0
TSHP04592,2023-01-17,0
TSHP03231,2023-01-17,1
TSHP02618,2023-01-17,0
TSHP03542,2023-01-17,1
TSHP04277,2023-01-17,0
TSHP03445,2023-01-17,0
TSHP03437,2023-01-17,0
TSHP02667,2023-01-17,0
TSHP02890,2023-01-18,0
TSHP04126,2023-01-18,0
TSHP03780,2023-01-18,0
TSHP03459,2023-01-18,0
TSHP04901,2023-01-18,1
TSHP02641,2023-01-18,0
TSHP03063,2023-01-18,0
TSHP04806,2023-01-18,0
TSHP02682,2023-01-19,0
TSHP03463,2023-01-19,0
TSHP03276,2023-01-19,0
TSHP03183,2023-01-20,0
TSHP04443,2023-01-20,0
TSHP04396,2023-01-20,0
TSHP03056,2023-01-20,1
TSHP03902,2023-01-20,0
TSHP04407,2023-01-20,1
TSHP03355,2023-01-20,0
TSHP03420,2023-01-20,0
TSHP04111,2023-01-21,0
TSHP03109,2023-01-21,1
TSHP04347,2023-01-21,0
TSHP04996,2023-01-21,1
TSHP04375,2023-01-21,0
TSHP04555,2023-01-21,0
TSHP03191,2023-01-21,0
