sale_id,date,store_id,item_id,unit_sales,onpromotion
13918,2024-07-04,2,18,17,False
13919,2024-07-04,2,19,23,False
13920,2024-07-04,2,20,14,False
13921,2024-07-04,2,21,14,False
13922,2024-07-04,2,22,11,False
13923,2024-07-04,2,23,4,False
13924,2024-07-04,2,24,6,False
13925,2024-07-04,2,25,17,False
13926,2024-07-04,3,1,8,False
13927,2024-07-04,3,2,25,False
13928,2024-07-04,3,3,7,False
13929,2024-07-04,3,4,10,False
13930,2024-07-04,3,5,3,False
13931,2024-07-04,3,6,17,False
13932,2024-07-04,3,7,10,False
13933,2024-07-04,3,8,13,False
13934,2024-07-04,3,9,13,False
13935,2024-07-04,3,10,12,False
13936,2024-07-04,3,11,16,False
13937,2024-07-04,3,12,14,False
13938,2024-07-04,3,13,15,False
13939,2024-07-04,3,14,16,False
13940,2024-07-04,3,15,11,False
13941,2024-07-04,3,16,8,False
13942,2024-07-04,3,17,16,False
13943,2024-07-04,3,18,10,False
13944,2024-07-04,3,19,16,False
13945,2024-07-04,3,20,11,False
13946,2024-07-04,3,21,8,False
13947,2024-07-04,3,22,15,False
13948,2024-07-04,3,23,3,False
13949,2024-07-04,3,24,11,False
13950,2024-07-04,3,25,3,False
13951,2024-07-05,1,1,47,False
13952,2024-07-05,1,2,25,False
13953,2024-07-05,1,3,23,False
13954,2024-07-05,1,4,23,False
13955,2024-07-05,1,5,32,False
13956,2024-07-05,1,6,25,False
13957,2024-07-05,1,7,29,False
13958,2024-07-05,1,8,33,False
13959,2024-07-05,1,9,21,False
13960,2024-07-05,1,10,31,False
13961,2024-07-05,1,11,36,False
13962,2024-07-05,1,12,37,False
13963,2024-07-05,1,13,23,False
13964,2024-07-05,1,14,28,False
13965,2024-07-05,1,15,17,False
13966,2024-07-05,1,16,19,False
13967,2024-07-05,1,17,26,False
13968,2024-07-05,1,18,28,False
13969,2024-07-05,1,19,35,False
13970,2024-07-05,1,20,13,False
13971,2024-07-05,1,21,12,False
13972,2024-07-05,1,22,14,False
13973,2024-07-05,1,23,6,False
13974,2024-07-05,1,24,8,False
13975,2024-07-05,1,25,21,False
13976,2024-07-05,2,1,29,False
13977,2024-07-05,2,2,19,False
13978,2024-07-05,2,3,20,False
13979,2024-07-05,2,4,25,False
13980,2024-07-05,2,5,20,False
13981,2024-07-05,2,6,21,False
13982,2024-07-05,2,7,16,False
13983,2024-07-05,2,8,16,False
13984,2024-07-05,2,9,23,False
13985,2024-07-05,2,10,24,False
13986,2024-07-05,2,11,16,False
13987,2024-07-05,2,12,20,False
13988,2024-07-05,2,13,16,False
13989,2024-07-05,2,14,23,False
13990,2024-07-05,2,15,13,False
13991,2024-07-05,2,16,11,False
13992,2024-07-05,2,17,22,True
13993,2024-07-05,2,18,21,False
13994,2024-07-05,2,19,14,False
13995,2024-07-05,2,20,10,False
13996,2024-07-05,2,21,8,False
13997,2024-07-05,2,22,15,False
13998,2024-07-05,2,23,12,True
13999,2024-07-05,2,24,8,False
14000,2024-07-05,2,25,12,False
14001,2024-07-05,3,1,17,False
14002,2024-07-05,3,2,9,False
14003,2024-07-05,3,3,12,False
14004,2024-07-05,3,4,13,False
14005,2024-07-05,3,5,14,False
14006,2024-07-05,3,6,14,False
14007,2024-07-05,3,7,12,False
14008,2024-07-05,3,8,10,False
14009,2024-07-05,3,9,11,False
14010,2024-07-05,3,10,11,False
14011,2024-07-05,3,11,13,False
14012,2024-07-05,3,12,16,False
14013,2024-07-05,3,13,8,False
14014,2024-07-05,3,14,13,False
14015,2024-07-05,3,15,11,False
14016,2024-07-05,3,16,5,False
14017,2024-07-05,3,17,5,False
14018,2024-07-05,3,18,16,False
14019,2024-07-05,3,19,9,False
14020,2024-07-05,3,20,8,False
14021,2024-07-05,3,21,7,False
14022,2024-07-05,3,22,5,False
14023,2024-07-05,3,23,10,False
14024,2024-07-05,3,24,6,False
14025,2024-07-05,3,25,12,False
14026,2024-07-06,1,1,41,False
14027,2024-07-06,1,2,44,False
14028,2024-07-06,1,3,26,False
14029,2024-07-06,1,4,36,False
14030,2024-07-06,1,5,23,False
14031,2024-07-06,1,6,36,False
14032,2024-07-06,1,7,30,False
14033,2024-07-06,1,8,39,False
14034,2024-07-06,1,9,19,False
14035,2024-07-06,1,10,41,False
14036,2024-07-06,1,11,51,False
14037,2024-07-06,1,12,40,False
14038,2024-07-06,1,13,15,False
14039,2024-07-06,1,14,40,False
14040,2024-07-06,1,15,20,False
14041,2024-07-06,1,16,10,False
14042,2024-07-06,1,17,28,False
14043,2024-07-06,1,18,33,False
14044,2024-07-06,1,19,30,False
14045,2024-07-06,1,20,25,False
14046,2024-07-06,1,21,9,False
14047,2024-07-06,1,22,32,False
14048,2024-07-06,1,23,20,False
14049,2024-07-06,1,24,13,False
14050,2024-07-06,1,25,27,False
14051,2024-07-06,2,1,33,False
14052,2024-07-06,2,2,18,False
14053,2024-07-06,2,3,26,False
14054,2024-07-06,2,4,39,False
14055,2024-07-06,2,5,10,False
14056,2024-07-06,2,6,34,False
14057,2024-07-06,2,7,19,False
14058,2024-07-06,2,8,27,False
14059,2024-07-06,2,9,27,False
14060,2024-07-06,2,10,42,False
14061,2024-07-06,2,11,29,False
14062,2024-07-06,2,12,30,False
14063,2024-07-06,2,13,17,False
14064,2024-07-06,2,14,26,False
14065,2024-07-06,2,15,19,False
14066,2024-07-06,2,16,14,False
14067,2024-07-06,2,17,18,False
14068,2024-07-06,2,18,22,False
14069,2024-07-06,2,19,32,False
14070,2024-07-06,2,20,9,False
14071,2024-07-06,2,21,22,False
14072,2024-07-06,2,22,15,False
14073,2024-07-06,2,23,8,False
14074,2024-07-06,2,24,11,False
14075,2024-07-06,2,25,16,False
14076,2024-07-06,3,1,22,False
14077,2024-07-06,3,2,24,False
14078,2024-07-06,3,3,13,False
14079,2024-07-06,3,4,16,False
14080,2024-07-06,3,5,14,False
14081,2024-07-06,3,6,12,False
14082,2024-07-06,3,7,21,False
14083,2024-07-06,3,8,19,False
14084,2024-07-06,3,9,18,False
14085,2024-07-06,3,10,18,False
14086,2024-07-06,3,11,15,False
14087,2024-07-06,3,12,21,False
14088,2024-07-06,3,13,16,False
14089,2024-07-06,3,14,8,False
14090,2024-07-06,3,15,8,False
14091,2024-07-06,3,16,9,False
14092,2024-07-06,3,17,14,False
14093,2024-07-06,3,18,17,False
14094,2024-07-06,3,19,12,False
14095,2024-07-06,3,20,8,False
14096,2024-07-06,3,21,7,False
14097,2024-07-06,3,22,8,False
14098,2024-07-06,3,23,4,False
14099,2024-07-06,3,24,8,False
14100,2024-07-06,3,25,11,False
14101,2024-07-07,1,1,48,False
14102,2024-07-07,1,2,35,False
14103,2024-07-07,1,3,26,False
14104,2024-07-07,1,4,32,False
14105,2024-07-07,1,5,23,False
14106,2024-07-07,1,6,41,False
14107,2024-07-07,1,7,60,True
14108,2024-07-07,1,8,50,False
14109,2024-07-07,1,9,20,False
14110,2024-07-07,1,10,53,False
14111,2024-07-07,1,11,49,False
14112,2024-07-07,1,12,47,False
14113,2024-07-07,1,13,35,True
14114,2024-07-07,1,14,27,False
14115,2024-07-07,1,15,20,False
14116,2024-07-07,1,16,28,True
14117,2024-07-07,1,17,32,False
14118,2024-07-07,1,18,34,False
14119,2024-07-07,1,19,45,False
14120,2024-07-07,1,20,19,False
14121,2024-07-07,1,21,16,False
14122,2024-07-07,1,22,18,False
14123,2024-07-07,1,23,14,False
14124,2024-07-07,1,24,20,False
14125,2024-07-07,1,25,19,False
14126,2024-07-07,2,1,44,False
14127,2024-07-07,2,2,19,False
14128,2024-07-07,2,3,26,False
14129,2024-07-07,2,4,32,False
14130,2024-07-07,2,5,17,False
14131,2024-07-07,2,6,35,False
14132,2024-07-07,2,7,23,False
14133,2024-07-07,2,8,34,False
14134,2024-07-07,2,9,24,False
14135,2024-07-07,2,10,33,False
14136,2024-07-07,2,11,43,False
14137,2024-07-07,2,12,31,False
14138,2024-07-07,2,13,15,False
14139,2024-07-07,2,14,19,False
14140,2024-07-07,2,15,16,False
14141,2024-07-07,2,16,16,False
14142,2024-07-07,2,17,18,False
14143,2024-07-07,2,18,31,False
14144,2024-07-07,2,19,24,False
14145,2024-07-07,2,20,13,False
14146,2024-07-07,2,21,19,False
14147,2024-07-07,2,22,10,False
14148,2024-07-07,2,23,13,False
14149,2024-07-07,2,24,15,False
14150,2024-07-07,2,25,17,False
14151,2024-07-07,3,1,25,False
14152,2024-07-07,3,2,16,False
14153,2024-07-07,3,3,14,False
14154,2024-07-07,3,4,18,False
14155,2024-07-07,3,5,10,False
14156,2024-07-07,3,6,12,False
14157,2024-07-07,3,7,22,False
14158,2024-07-07,3,8,12,False
14159,2024-07-07,3,9,8,False
14160,2024-07-07,3,10,21,False
14161,2024-07-07,3,11,22,False
14162,2024-07-07,3,12,27,False
14163,2024-07-07,3,13,8,False
14164,2024-07-07,3,14,14,False
14165,2024-07-07,3,15,16,False
14166,2024-07-07,3,16,6,False
14167,2024-07-07,3,17,12,False
14168,2024-07-07,3,18,15,False
14169,2024-07-07,3,19,20,False
14170,2024-07-07,3,20,6,False
14171,2024-07-07,3,21,10,False
14172,2024-07-07,3,22,7,False
14173,2024-07-07,3,23,5,False
14174,2024-07-07,3,24,3,False
14175,2024-07-07,3,25,8,False
14176,2024-07-08,1,1,35,False
14177,2024-07-08,1,2,32,False
14178,2024-07-08,1,3,10,False
14179,2024-07-08,1,4,45,True
14180,2024-07-08,1,5,10,False
14181,2024-07-08,1,6,26,False
14182,2024-07-08,1,7,28,False
14183,2024-07-08,1,8,34,False
14184,2024-07-08,1,9,31,False
14185,2024-07-08,1,10,24,False
14186,2024-07-08,1,11,40,False
14187,2024-07-08,1,12,25,False
14188,2024-07-08,1,13,21,False
14189,2024-07-08,1,14,18,False
14190,2024-07-08,1,15,16,False
14191,2024-07-08,1,16,17,False
14192,2024-07-08,1,17,24,False
14193,2024-07-08,1,18,30,False
14194,2024-07-08,1,19,29,False
14195,2024-07-08,1,20,12,False
14196,2024-07-08,1,21,21,False
14197,2024-07-08,1,22,15,False
14198,2024-07-08,1,23,8,False
14199,2024-07-08,1,24,8,False
14200,2024-07-08,1,25,18,False
14201,2024-07-08,2,1,24,False
14202,2024-07-08,2,2,16,False
14203,2024-07-08,2,3,17,False
14204,2024-07-08,2,4,22,False
14205,2024-07-08,2,5,23,True
14206,2024-07-08,2,6,32,False
14207,2024-07-08,2,7,22,False
14208,2024-07-08,2,8,24,False
14209,2024-07-08,2,9,21,False
14210,2024-07-08,2,10,33,False
14211,2024-07-08,2,11,23,False
14212,2024-07-08,2,12,17,False
14213,2024-07-08,2,13,16,False
14214,2024-07-08,2,14,19,False
14215,2024-07-08,2,15,16,False
14216,2024-07-08,2,16,10,False
14217,2024-07-08,2,17,17,False
14218,2024-07-08,2,18,19,False
14219,2024-07-08,2,19,30,False
14220,2024-07-08,2,20,13,False
14221,2024-07-08,2,21,17,False
14222,2024-07-08,2,22,12,False
14223,2024-07-08,2,23,9,False
14224,2024-07-08,2,24,7,False
14225,2024-07-08,2,25,10,False
14226,2024-07-08,3,1,26,False
14227,2024-07-08,3,2,10,False
14228,2024-07-08,3,3,6,False
14229,2024-07-08,3,4,11,False
14230,2024-07-08,3,5,14,False
14231,2024-07-08,3,6,15,False
14232,2024-07-08,3,7,11,False
14233,2024-07-08,3,8,14,False
14234,2024-07-08,3,9,16,False
14235,2024-07-08,3,10,10,False
14236,2024-07-08,3,11,7,False
14237,2024-07-08,3,12,20,False
14238,2024-07-08,3,13,6,False
14239,2024-07-08,3,14,14,False
14240,2024-07-08,3,15,6,False
14241,2024-07-08,3,16,6,False
14242,2024-07-08,3,17,11,False
14243,2024-07-08,3,18,4,False
14244,2024-07-08,3,19,8,False
14245,2024-07-08,3,20,2,False
14246,2024-07-08,3,21,8,False
14247,2024-07-08,3,22,8,False
14248,2024-07-08,3,23,2,False
14249,2024-07-08,3,24,1,False
14250,2024-07-08,3,25,3,False
14251,2024-07-09,1,1,36,False
14252,2024-07-09,1,2,29,False
14253,2024-07-09,1,3,25,False
14254,2024-07-09,1,4,37,False
14255,2024-07-09,1,5,24,False
14256,2024-07-09,1,6,24,False
14257,2024-07-09,1,7,29,False
14258,2024-07-09,1,8,36,False
14259,2024-07-09,1,9,18,False
14260,2024-07-09,1,10,29,False
14261,2024-07-09,1,11,39,False
14262,2024-07-09,1,12,32,False
14263,2024-07-09,1,13,14,False
14264,2024-07-09,1,14,30,False
14265,2024-07-09,1,15,15,False
14266,2024-07-09,1,16,15,False
14267,2024-07-09,1,17,38,True
14268,2024-07-09,1,18,23,False
14269,2024-07-09,1,19,32,False
14270,2024-07-09,1,20,8,False
14271,2024-07-09,1,21,14,False
14272,2024-07-09,1,22,17,False
14273,2024-07-09,1,23,14,False
14274,2024-07-09,1,24,12,False
14275,2024-07-09,1,25,20,False
14276,2024-07-09,2,1,24,False
14277,2024-07-09,2,2,18,False
14278,2024-07-09,2,3,26,False
14279,2024-07-09,2,4,16,False
14280,2024-07-09,2,5,13,False
14281,2024-07-09,2,6,22,False
14282,2024-07-09,2,7,16,False
14283,2024-07-09,2,8,22,False
14284,2024-07-09,2,9,16,False
14285,2024-07-09,2,10,19,False
14286,2024-07-09,2,11,26,False
14287,2024-07-09,2,12,20,False
14288,2024-07-09,2,13,19,False
14289,2024-07-09,2,14,16,False
14290,2024-07-09,2,15,14,False
14291,2024-07-09,2,16,9,True
14292,2024-07-09,2,17,18,False
14293,2024-07-09,2,18,24,False
14294,2024-07-09,2,19,21,False
14295,2024-07-09,2,20,12,False
14296,2024-07-09,2,21,11,False
14297,2024-07-09,2,22,12,False
14298,2024-07-09,2,23,13,False
14299,2024-07-09,2,24,7,False
14300,2024-07-09,2,25,10,True
14301,2024-07-09,3,1,24,True
14302,2024-07-09,3,2,6,False
14303,2024-07-09,3,3,10,False
14304,2024-07-09,3,4,14,False
14305,2024-07-09,3,5,7,False
14306,2024-07-09,3,6,6,False
14307,2024-07-09,3,7,5,False
14308,2024-07-09,3,8,14,False
14309,2024-07-09,3,9,5,False
14310,2024-07-09,3,10,9,False
14311,2024-07-09,3,11,12,False
14312,2024-07-09,3,12,14,False
14313,2024-07-09,3,13,14,False
14314,2024-07-09,3,14,13,False
14315,2024-07-09,3,15,2,False
14316,2024-07-09,3,16,5,False
14317,2024-07-09,3,17,12,False
14318,2024-07-09,3,18,13,False
14319,2024-07-09,3,19,12,False
14320,2024-07-09,3,20,5,False
14321,2024-07-09,3,21,4,False
14322,2024-07-09,3,22,6,False
14323,2024-07-09,3,23,5,False
14324,2024-07-09,3,24,7,False
14325,2024-07-09,3,25,3,False
14326,2024-07-10,1,1,35,False
14327,2024-07-10,1,2,37,False
14328,2024-07-10,1,3,31,False
14329,2024-07-10,1,4,27,False
14330,2024-07-10,1,5,18,False
14331,2024-07-10,1,6,26,False
14332,2024-07-10,1,7,21,False
14333,2024-07-10,1,8,43,False
14334,2024-07-10,1,9,23,False
14335,2024-07-10,1,10,30,False
14336,2024-07-10,1,11,42,False
14337,2024-07-10,1,12,33,False
14338,2024-07-10,1,13,30,False
14339,2024-07-10,1,14,25,False
14340,2024-07-10,1,15,11,False
14341,2024-07-10,1,16,10,False
14342,2024-07-10,1,17,20,False
14343,2024-07-10,1,18,35,False
14344,2024-07-10,1,19,28,False
14345,2024-07-10,1,20,23,False
14346,2024-07-10,1,21,10,False
14347,2024-07-10,1,22,13,False
14348,2024-07-10,1,23,7,False
14349,2024-07-10,1,24,9,False
14350,2024-07-10,1,25,20,False
14351,2024-07-10,2,1,28,False
14352,2024-07-10,2,2,23,False
14353,2024-07-10,2,3,28,False
14354,2024-07-10,2,4,17,False
14355,2024-07-10,2,5,8,False
14356,2024-07-10,2,6,31,False
14357,2024-07-10,2,7,23,False
14358,2024-07-10,2,8,22,False
14359,2024-07-10,2,9,12,False
14360,2024-07-10,2,10,37,False
14361,2024-07-10,2,11,25,False
14362,2024-07-10,2,12,26,False
14363,2024-07-10,2,13,14,False
14364,2024-07-10,2,14,19,False
14365,2024-07-10,2,15,3,False
14366,2024-07-10,2,16,14,False
14367,2024-07-10,2,17,22,False
14368,2024-07-10,2,18,11,False
14369,2024-07-10,2,19,21,False
14370,2024-07-10,2,20,6,False
14371,2024-07-10,2,21,11,False
14372,2024-07-10,2,22,13,False
14373,2024-07-10,2,23,8,False
14374,2024-07-10,2,24,11,True
14375,2024-07-10,2,25,12,False
14376,2024-07-10,3,1,11,False
14377,2024-07-10,3,2,5,False
14378,2024-07-10,3,3,10,False
14379,2024-07-10,3,4,12,False
14380,2024-07-10,3,5,8,False
14381,2024-07-10,3,6,8,False
14382,2024-07-10,3,7,16,False
14383,2024-07-10,3,8,19,False
14384,2024-07-10,3,9,7,False
14385,2024-07-10,3,10,19,False
14386,2024-07-10,3,11,12,False
14387,2024-07-10,3,12,11,False
14388,2024-07-10,3,13,6,False
14389,2024-07-10,3,14,13,True
14390,2024-07-10,3,15,2,False
14391,2024-07-10,3,16,9,False
14392,2024-07-10,3,17,13,False
14393,2024-07-10,3,18,14,False
14394,2024-07-10,3,19,12,False
14395,2024-07-10,3,20,4,False
14396,2024-07-10,3,21,0,False
14397,2024-07-10,3,22,3,False
14398,2024-07-10,3,23,3,False
14399,2024-07-10,3,24,3,False
14400,2024-07-10,3,25,11,False
14401,2024-07-11,1,1,36,False
14402,2024-07-11,1,2,33,False
14403,2024-07-11,1,3,27,False
14404,2024-07-11,1,4,33,False
14405,2024-07-11,1,5,15,False
14406,2024-07-11,1,6,35,False
14407,2024-07-11,1,7,27,False
14408,2024-07-11,1,8,41,False
14409,2024-07-11,1,9,22,False
14410,2024-07-11,1,10,35,False
14411,2024-07-11,1,11,49,False
14412,2024-07-11,1,12,27,False
14413,2024-07-11,1,13,9,False
14414,2024-07-11,1,14,18,False
14415,2024-07-11,1,15,19,False
14416,2024-07-11,1,16,18,False
14417,2024-07-11,1,17,25,False
14418,2024-07-11,1,18,15,False
14419,2024-07-11,1,19,27,False
14420,2024-07-11,1,20,28,True
14421,2024-07-11,1,21,16,False
14422,2024-07-11,1,22,16,False
14423,2024-07-11,1,23,12,False
14424,2024-07-11,1,24,8,False
14425,2024-07-11,1,25,20,False
14426,2024-07-11,2,1,18,False
14427,2024-07-11,2,2,25,False
14428,2024-07-11,2,3,17,False
14429,2024-07-11,2,4,28,False
14430,2024-07-11,2,5,7,False
14431,2024-07-11,2,6,24,False
14432,2024-07-11,2,7,20,False
14433,2024-07-11,2,8,25,False
14434,2024-07-11,2,9,14,False
14435,2024-07-11,2,10,33,False
14436,2024-07-11,2,11,29,False
14437,2024-07-11,2,12,25,False
14438,2024-07-11,2,13,7,False
14439,2024-07-11,2,14,12,False
14440,2024-07-11,2,15,14,False
14441,2024-07-11,2,16,15,False
14442,2024-07-11,2,17,18,False
14443,2024-07-11,2,18,16,False
14444,2024-07-11,2,19,18,False
14445,2024-07-11,2,20,9,False
14446,2024-07-11,2,21,9,False
14447,2024-07-11,2,22,12,False
14448,2024-07-11,2,23,7,False
14449,2024-07-11,2,24,13,True
14450,2024-07-11,2,25,11,False
14451,2024-07-11,3,1,16,False
14452,2024-07-11,3,2,12,False
14453,2024-07-11,3,3,12,False
14454,2024-07-11,3,4,13,False
14455,2024-07-11,3,5,7,False
14456,2024-07-11,3,6,13,False
14457,2024-07-11,3,7,12,False
14458,2024-07-11,3,8,18,False
14459,2024-07-11,3,9,19,True
14460,2024-07-11,3,10,18,False
14461,2024-07-11,3,11,11,False
14462,2024-07-11,3,12,12,False
14463,2024-07-11,3,13,7,False
14464,2024-07-11,3,14,11,False
14465,2024-07-11,3,15,3,False
14466,2024-07-11,3,16,6,False
14467,2024-07-11,3,17,14,False
14468,2024-07-11,3,18,12,False
14469,2024-07-11,3,19,12,False
14470,2024-07-11,3,20,4,False
14471,2024-07-11,3,21,14,False
14472,2024-07-11,3,22,5,False
14473,2024-07-11,3,23,1,False
14474,2024-07-11,3,24,5,False
14475,2024-07-11,3,25,7,False
14476,2024-07-12,1,1,42,False
14477,2024-07-12,1,2,21,False
14478,2024-07-12,1,3,19,False
14479,2024-07-12,1,4,17,False
14480,2024-07-12,1,5,18,False
14481,2024-07-12,1,6,36,False
14482,2024-07-12,1,7,25,False
14483,2024-07-12,1,8,50,True
14484,2024-07-12,1,9,22,False
14485,2024-07-12,1,10,40,False
14486,2024-07-12,1,11,37,False
14487,2024-07-12,1,12,35,False
14488,2024-07-12,1,13,15,False
14489,2024-07-12,1,14,33,False
14490,2024-07-12,1,15,20,False
14491,2024-07-12,1,16,14,False
14492,2024-07-12,1,17,22,False
14493,2024-07-12,1,18,21,False
14494,2024-07-12,1,19,38,False
14495,2024-07-12,1,20,8,False
14496,2024-07-12,1,21,17,False
14497,2024-07-12,1,22,11,False
14498,2024-07-12,1,23,10,False
14499,2024-07-12,1,24,14,False
14500,2024-07-12,1,25,24,False
14501,2024-07-12,2,1,27,False
14502,2024-07-12,2,2,23,False
14503,2024-07-12,2,3,19,False
14504,2024-07-12,2,4,33,False
14505,2024-07-12,2,5,22,False
14506,2024-07-12,2,6,26,False
14507,2024-07-12,2,7,32,False
14508,2024-07-12,2,8,13,False
14509,2024-07-12,2,9,18,False
14510,2024-07-12,2,10,22,False
14511,2024-07-12,2,11,34,False
14512,2024-07-12,2,12,30,False
14513,2024-07-12,2,13,11,False
14514,2024-07-12,2,14,15,False
14515,2024-07-12,2,15,10,False
14516,2024-07-12,2,16,6,False
14517,2024-07-12,2,17,13,False
14518,2024-07-12,2,18,20,False
14519,2024-07-12,2,19,16,False
14520,2024-07-12,2,20,15,False
14521,2024-07-12,2,21,10,False
14522,2024-07-12,2,22,14,False
14523,2024-07-12,2,23,6,False
14524,2024-07-12,2,24,9,True
14525,2024-07-12,2,25,10,False
14526,2024-07-12,3,1,25,False
14527,2024-07-12,3,2,12,False
14528,2024-07-12,3,3,14,False
14529,2024-07-12,3,4,13,False
14530,2024-07-12,3,5,11,False
14531,2024-07-12,3,6,15,False
14532,2024-07-12,3,7,17,False
14533,2024-07-12,3,8,11,False
14534,2024-07-12,3,9,9,False
14535,2024-07-12,3,10,13,False
14536,2024-07-12,3,11,10,False
14537,2024-07-12,3,12,20,False
14538,2024-07-12,3,13,6,False
14539,2024-07-12,3,14,7,False
14540,2024-07-12,3,15,3,False
14541,2024-07-12,3,16,10,True
14542,2024-07-12,3,17,5,False
14543,2024-07-12,3,18,9,False
14544,2024-07-12,3,19,20,False
14545,2024-07-12,3,20,9,False
14546,2024-07-12,3,21,5,False
14547,2024-07-12,3,22,6,False
14548,2024-07-12,3,23,10,False
14549,2024-07-12,3,24,2,False
14550,2024-07-12,3,25,0,False
14551,2024-07-13,1,1,50,False
14552,2024-07-13,1,2,23,False
14553,2024-07-13,1,3,32,False
14554,2024-07-13,1,4,36,False
14555,2024-07-13,1,5,17,False
14556,2024-07-13,1,6,39,False
14557,2024-07-13,1,7,32,False
14558,2024-07-13,1,8,39,False
14559,2024-07-13,1,9,23,False
14560,2024-07-13,1,10,53,False
14561,2024-07-13,1,11,52,False
14562,2024-07-13,1,12,44,False
14563,2024-07-13,1,13,20,False
14564,2024-07-13,1,14,39,False
14565,2024-07-13,1,15,23,False
14566,2024-07-13,1,16,16,False
14567,2024-07-13,1,17,30,False
14568,2024-07-13,1,18,32,False
14569,2024-07-13,1,19,39,False
14570,2024-07-13,1,20,25,False
14571,2024-07-13,1,21,19,False
14572,2024-07-13,1,22,16,False
14573,2024-07-13,1,23,25,False
14574,2024-07-13,1,24,14,False
14575,2024-07-13,1,25,20,False
14576,2024-07-13,2,1,35,False
14577,2024-07-13,2,2,20,False
14578,2024-07-13,2,3,19,False
14579,2024-07-13,2,4,24,False
14580,2024-07-13,2,5,13,False
14581,2024-07-13,2,6,26,False
14582,2024-07-13,2,7,18,False
14583,2024-07-13,2,8,30,False
14584,2024-07-13,2,9,19,False
14585,2024-07-13,2,10,38,False
14586,2024-07-13,2,11,23,False
14587,2024-07-13,2,12,26,False
14588,2024-07-13,2,13,10,False
14589,2024-07-13,2,14,23,False
14590,2024-07-13,2,15,11,False
14591,2024-07-13,2,16,22,False
14592,2024-07-13,2,17,21,False
14593,2024-07-13,2,18,19,False
14594,2024-07-13,2,19,17,False
14595,2024-07-13,2,20,19,False
14596,2024-07-13,2,21,19,False
14597,2024-07-13,2,22,12,False
14598,2024-07-13,2,23,12,False
14599,2024-07-13,2,24,6,False
14600,2024-07-13,2,25,21,False
14601,2024-07-13,3,1,19,False
14602,2024-07-13,3,2,13,False
14603,2024-07-13,3,3,13,False
14604,2024-07-13,3,4,16,False
14605,2024-07-13,3,5,8,False
14606,2024-07-13,3,6,19,False
14607,2024-07-13,3,7,15,False
14608,2024-07-13,3,8,19,False
14609,2024-07-13,3,9,17,False
14610,2024-07-13,3,10,24,False
14611,2024-07-13,3,11,17,False
14612,2024-07-13,3,12,20,False
14613,2024-07-13,3,13,14,False
14614,2024-07-13,3,14,23,False
14615,2024-07-13,3,15,6,False
14616,2024-07-13,3,16,7,False
14617,2024-07-13,3,17,15,False
14618,2024-07-13,3,18,9,False
14619,2024-07-13,3,19,17,False
14620,2024-07-13,3,20,10,False
14621,2024-07-13,3,21,5,False
14622,2024-07-13,3,22,4,False
14623,2024-07-13,3,23,11,False
14624,2024-07-13,3,24,8,False
14625,2024-07-13,3,25,10,False
14626,2024-07-14,1,1,46,False
14627,2024-07-14,1,2,32,False
14628,2024-07-14,1,3,20,False
14629,2024-07-14,1,4,40,False
14630,2024-07-14,1,5,24,False
14631,2024-07-14,1,6,35,False
14632,2024-07-14,1,7,43,False
14633,2024-07-14,1,8,44,False
14634,2024-07-14,1,9,18,False
14635,2024-07-14,1,10,50,False
14636,2024-07-14,1,11,60,False
14637,2024-07-14,1,12,41,False
14638,2024-07-14,1,13,17,False
14639,2024-07-14,1,14,47,True
14640,2024-07-14,1,15,26,False
14641,2024-07-14,1,16,37,True
14642,2024-07-14,1,17,32,False
14643,2024-07-14,1,18,35,False
14644,2024-07-14,1,19,45,False
14645,2024-07-14,1,20,25,False
14646,2024-07-14,1,21,14,False
14647,2024-07-14,1,22,22,False
14648,2024-07-14,1,23,10,False
14649,2024-07-14,1,24,11,False
14650,2024-07-14,1,25,22,False
14651,2024-07-14,2,1,31,False
14652,2024-07-14,2,2,29,False
14653,2024-07-14,2,3,23,False
14654,2024-07-14,2,4,18,False
14655,2024-07-14,2,5,14,False
14656,2024-07-14,2,6,32,False
14657,2024-07-14,2,7,33,False
14658,2024-07-14,2,8,23,False
14659,2024-07-14,2,9,18,False
14660,2024-07-14,2,10,42,False
14661,2024-07-14,2,11,31,False
14662,2024-07-14,2,12,32,False
14663,2024-07-14,2,13,23,False
14664,2024-07-14,2,14,25,False
14665,2024-07-14,2,15,18,False
14666,2024-07-14,2,16,16,False
14667,2024-07-14,2,17,24,False
14668,2024-07-14,2,18,20,False
14669,2024-07-14,2,19,29,False
14670,2024-07-14,2,20,16,False
14671,2024-07-14,2,21,13,False
14672,2024-07-14,2,22,18,True
14673,2024-07-14,2,23,11,False
14674,2024-07-14,2,24,8,False
14675,2024-07-14,2,25,12,False
14676,2024-07-14,3,1,21,False
14677,2024-07-14,3,2,14,False
14678,2024-07-14,3,3,24,True
14679,2024-07-14,3,4,25,False
14680,2024-07-14,3,5,12,False
14681,2024-07-14,3,6,16,False
14682,2024-07-14,3,7,15,False
14683,2024-07-14,3,8,22,False
14684,2024-07-14,3,9,4,False
14685,2024-07-14,3,10,21,False
14686,2024-07-14,3,11,19,False
14687,2024-07-14,3,12,20,False
14688,2024-07-14,3,13,12,False
14689,2024-07-14,3,14,14,False
14690,2024-07-14,3,15,11,False
14691,2024-07-14,3,16,7,False
14692,2024-07-14,3,17,16,False
14693,2024-07-14,3,18,18,False
