run_id,machine_id,product_id,shift_id,period,planned_quantity,actual_quantity,good_quantity,waste_quantity,actual_speed,target_speed
RUN0653,M039,PRD08,SHIFT_NIGHT,9,103,75,74,1,9.4,12.9
RUN0654,M039,PRD04,SHIFT_NIGHT,10,84,64,62,2,8.1,10.6
RUN0655,M039,PRD04,SHIFT_SWING,11,84,67,66,1,8.4,10.6
RUN0656,M039,PRD04,SHIFT_DAY,12,84,74,72,2,9.3,10.6
RUN0657,M039,PRD08,SHIFT_NIGHT,12,103,79,78,1,9.9,12.9
RUN0658,M040,PRD08,SHIFT_DAY,1,105,74,72,2,9.3,13.2
RUN0659,M040,PRD08,SHIFT_NIGHT,2,105,68,66,2,8.5,13.2
RUN0660,M040,PRD04,SHIFT_DAY,3,96,66,64,2,8.3,12.0
RUN0661,M040,PRD08,SHIFT_NIGHT,3,105,76,75,1,9.5,13.2
RUN0662,M040,PRD04,SHIFT_DAY,4,96,62,60,2,9.2,12.0
RUN0663,M040,PRD08,SHIFT_SWING,5,105,75,73,2,9.4,13.2
RUN0664,M040,PRD08,SHIFT_DAY,6,105,61,59,2,9.1,13.2
RUN0665,M040,PRD08,SHIFT_SWING,7,105,71,68,3,8.9,13.2
RUN0666,M040,PRD04,SHIFT_NIGHT,7,96,64,63,1,8.0,12.0
RUN0667,M040,PRD04,SHIFT_DAY,8,96,76,73,3,9.6,12.0
RUN0668,M040,PRD08,SHIFT_SWING,8,105,79,77,2,9.9,13.2
RUN0669,M040,PRD04,SHIFT_SWING,9,96,64,63,1,9.0,12.0
RUN0670,M040,PRD04,SHIFT_NIGHT,10,96,64,63,1,8.0,12.0
RUN0671,M040,PRD04,SHIFT_NIGHT,11,96,62,60,2,7.8,12.0
RUN0672,M040,PRD08,SHIFT_SWING,11,105,76,75,1,9.6,13.2
RUN0673,M040,PRD08,SHIFT_NIGHT,12,105,75,73,2,9.4,13.2
RUN0674,M041,PRD08,SHIFT_SWING,1,117,75,74,1,10.4,14.7
RUN0675,M041,PRD05,SHIFT_NIGHT,2,322,224,220,4,28.0,40.3
RUN0676,M041,PRD08,SHIFT_DAY,2,117,84,84,0,10.5,14.7
RUN0677,M041,PRD08,SHIFT_SWING,3,117,90,90,0,11.3,14.7
RUN0678,M041,PRD07,SHIFT_SWING,3,166,123,119,4,15.4,20.8
RUN0679,M041,PRD07,SHIFT_DAY,4,166,121,119,2,15.2,20.8
RUN0680,M041,PRD05,SHIFT_DAY,4,322,248,245,3,31.0,40.3
RUN0681,M041,PRD05,SHIFT_SWING,5,322,235,232,3,30.6,40.3
RUN0682,M041,PRD07,SHIFT_SWING,5,166,114,110,4,14.9,20.8
RUN0683,M041,PRD05,SHIFT_NIGHT,6,322,235,230,5,29.4,40.3
RUN0684,M041,PRD05,SHIFT_SWING,7,322,249,242,7,31.2,40.3
RUN0685,M041,PRD08,SHIFT_NIGHT,8,117,77,77,0,10.7,14.7
RUN0686,M041,PRD07,SHIFT_DAY,8,166,104,101,3,14.5,20.8
RUN0687,M041,PRD07,SHIFT_NIGHT,9,166,112,108,4,14.0,20.8
RUN0688,M041,PRD05,SHIFT_SWING,10,322,195,189,6,30.9,40.3
RUN0689,M041,PRD05,SHIFT_NIGHT,11,322,229,224,5,28.7,40.3
RUN0690,M041,PRD07,SHIFT_SWING,11,166,117,115,2,14.7,20.8
RUN0691,M041,PRD05,SHIFT_SWING,12,322,239,236,3,29.9,40.3
RUN0692,M042,PRD08,SHIFT_SWING,1,98,64,63,1,8.0,12.3
RUN0693,M042,PRD05,SHIFT_NIGHT,2,312,211,207,4,26.4,39.1
RUN0694,M042,PRD08,SHIFT_NIGHT,2,98,60,60,0,7.6,12.3
RUN0695,M042,PRD08,SHIFT_NIGHT,3,98,68,67,1,8.5,12.3
RUN0696,M042,PRD08,SHIFT_DAY,4,98,72,72,0,9.0,12.3
RUN0697,M042,PRD05,SHIFT_DAY,4,312,217,213,4,27.2,39.1
RUN0698,M042,PRD07,SHIFT_NIGHT,5,189,129,127,2,16.2,23.7
RUN0699,M042,PRD07,SHIFT_NIGHT,6,189,134,131,3,16.8,23.7
RUN0700,M042,PRD08,SHIFT_SWING,6,98,65,65,0,8.2,12.3
RUN0701,M042,PRD05,SHIFT_DAY,7,312,240,232,8,30.1,39.1
RUN0702,M042,PRD08,SHIFT_DAY,8,98,58,57,1,8.6,12.3
RUN0703,M042,PRD07,SHIFT_SWING,9,189,131,129,2,16.4,23.7
RUN0704,M042,PRD05,SHIFT_DAY,10,312,227,222,5,28.4,39.1
RUN0705,M042,PRD08,SHIFT_SWING,11,98,66,65,1,8.3,12.3
RUN0706,M042,PRD07,SHIFT_DAY,12,189,146,142,4,18.3,23.7
RUN0707,M043,PRD07,SHIFT_SWING,1,168,129,128,1,17.3,21.0
RUN0708,M043,PRD05,SHIFT_SWING,1,329,258,256,2,34.6,41.2
RUN0709,M043,PRD08,SHIFT_DAY,2,118,80,80,0,11.5,14.8
RUN0710,M043,PRD07,SHIFT_SWING,3,168,123,123,0,17.7,21.0
RUN0711,M043,PRD05,SHIFT_SWING,4,329,238,236,2,31.8,41.2
RUN0712,M043,PRD08,SHIFT_DAY,4,118,88,88,0,11.8,14.8
RUN0713,M043,PRD07,SHIFT_SWING,5,168,116,115,1,16.6,21.0
RUN0714,M043,PRD07,SHIFT_NIGHT,6,168,122,121,1,15.8,21.0
RUN0715,M043,PRD05,SHIFT_NIGHT,6,329,247,247,0,32.1,41.2
RUN0716,M043,PRD08,SHIFT_NIGHT,7,118,80,80,0,10.7,14.8
RUN0717,M043,PRD07,SHIFT_DAY,7,168,140,138,2,18.7,21.0
RUN0718,M043,PRD07,SHIFT_SWING,8,168,120,119,1,16.2,21.0
RUN0719,M043,PRD08,SHIFT_NIGHT,8,118,89,88,1,12.0,14.8
RUN0720,M043,PRD05,SHIFT_NIGHT,9,329,259,258,1,34.2,41.2
RUN0721,M043,PRD05,SHIFT_SWING,10,329,256,255,1,35.4,41.2
RUN0722,M043,PRD07,SHIFT_SWING,10,168,126,126,0,17.5,21.0
RUN0723,M043,PRD07,SHIFT_SWING,11,168,134,134,0,18.4,21.0
RUN0724,M043,PRD05,SHIFT_NIGHT,12,329,261,260,1,34.0,41.2
RUN0725,M043,PRD08,SHIFT_NIGHT,12,118,83,82,1,10.9,14.8
RUN0726,M044,PRD08,SHIFT_NIGHT,1,119,77,77,0,10.1,14.9
RUN0727,M044,PRD05,SHIFT_NIGHT,1,336,206,203,3,26.9,42.1
RUN0728,M044,PRD05,SHIFT_DAY,2,336,236,233,3,29.5,42.1
RUN0729,M044,PRD08,SHIFT_NIGHT,2,119,78,78,0,9.8,14.9
RUN0730,M044,PRD07,SHIFT_DAY,3,176,127,123,4,15.9,22.1
RUN0731,M044,PRD08,SHIFT_NIGHT,4,119,86,86,0,10.8,14.9
RUN0732,M044,PRD05,SHIFT_DAY,5,336,236,233,3,29.6,42.1
RUN0733,M044,PRD07,SHIFT_SWING,5,176,128,122,6,16.1,22.1
RUN0734,M044,PRD05,SHIFT_NIGHT,6,336,227,224,3,28.4,42.1
RUN0735,M044,PRD07,SHIFT_NIGHT,6,176,130,127,3,16.3,22.1
RUN0736,M044,PRD05,SHIFT_SWING,7,336,214,207,7,28.1,42.1
RUN0737,M044,PRD07,SHIFT_DAY,7,176,120,116,4,15.8,22.1
RUN0738,M044,PRD05,SHIFT_SWING,8,336,256,252,4,32.1,42.1
RUN0739,M044,PRD07,SHIFT_SWING,9,176,122,118,4,15.3,22.1
RUN0740,M044,PRD08,SHIFT_NIGHT,10,119,84,84,0,10.6,14.9
RUN0741,M044,PRD07,SHIFT_NIGHT,10,176,119,115,4,14.9,22.1
RUN0742,M044,PRD07,SHIFT_SWING,11,176,124,119,5,15.5,22.1
RUN0743,M044,PRD05,SHIFT_NIGHT,12,336,248,241,7,31.1,42.1
RUN0744,M044,PRD08,SHIFT_NIGHT,12,119,85,85,0,10.7,14.9
RUN0745,M045,PRD08,SHIFT_SWING,1,108,72,69,3,9.1,13.6
RUN0746,M045,PRD05,SHIFT_NIGHT,1,350,240,238,2,30.1,43.8
RUN0747,M045,PRD07,SHIFT_SWING,2,164,95,94,1,14.1,20.6
RUN0748,M045,PRD05,SHIFT_NIGHT,3,350,202,199,3,27.5,43.8
RUN0749,M045,PRD08,SHIFT_DAY,3,108,68,66,2,9.3,13.6
RUN0750,M045,PRD05,SHIFT_DAY,4,350,268,265,3,33.6,43.8
RUN0751,M045,PRD05,SHIFT_DAY,5,350,249,244,5,31.2,43.8
RUN0752,M045,PRD07,SHIFT_NIGHT,6,164,108,106,2,13.6,20.6
RUN0753,M045,PRD08,SHIFT_SWING,6,108,78,76,2,9.8,13.6
RUN0754,M045,PRD08,SHIFT_SWING,7,108,70,67,3,8.8,13.6
RUN0755,M045,PRD07,SHIFT_DAY,8,164,94,92,2,14.6,20.6
RUN0756,M045,PRD08,SHIFT_DAY,9,108,70,67,3,9.8,13.6
RUN0757,M045,PRD05,SHIFT_NIGHT,9,350,226,220,6,31.5,43.8
RUN0758,M045,PRD07,SHIFT_DAY,10,164,112,111,1,14.0,20.6
RUN0759,M045,PRD05,SHIFT_DAY,11,350,254,250,4,33.1,43.8
RUN0760,M045,PRD08,SHIFT_DAY,11,108,74,72,2,9.7,13.6
RUN0761,M045,PRD05,SHIFT_SWING,12,350,236,234,2,29.6,43.8
RUN0762,M046,PRD08,SHIFT_NIGHT,1,117,88,85,3,11.0,14.7
RUN0763,M046,PRD05,SHIFT_SWING,1,310,232,230,2,29.1,38.8
RUN0764,M046,PRD07,SHIFT_NIGHT,2,174,133,131,2,16.7,21.8
RUN0765,M046,PRD08,SHIFT_SWING,3,117,99,95,4,12.4,14.7
RUN0766,M046,PRD05,SHIFT_SWING,4,310,263,261,2,32.9,38.8
RUN0767,M046,PRD08,SHIFT_NIGHT,5,117,90,89,1,11.3,14.7
RUN0768,M046,PRD07,SHIFT_SWING,5,174,145,138,7,18.2,21.8
RUN0769,M046,PRD07,SHIFT_DAY,6,174,152,148,4,19.1,21.8
RUN0770,M046,PRD05,SHIFT_NIGHT,7,310,246,243,3,30.8,38.8
RUN0771,M046,PRD05,SHIFT_DAY,8,310,260,259,1,32.6,38.8
RUN0772,M046,PRD05,SHIFT_SWING,9,310,248,246,2,31.0,38.8
RUN0773,M046,PRD08,SHIFT_SWING,10,117,98,95,3,12.3,14.7
RUN0774,M046,PRD08,SHIFT_DAY,11,117,93,90,3,11.7,14.7
RUN0775,M046,PRD08,SHIFT_SWING,12,117,98,97,1,12.3,14.7
RUN0776,M046,PRD05,SHIFT_SWING,12,310,264,263,1,33.1,38.8
RUN0777,M047,PRD07,SHIFT_NIGHT,1,170,97,96,1,14.4,21.3
RUN0778,M047,PRD07,SHIFT_SWING,2,170,79,79,0,15.1,21.3
RUN0779,M047,PRD07,SHIFT_NIGHT,3,170,86,84,2,13.8,21.3
RUN0780,M047,PRD07,SHIFT_SWING,4,170,95,93,2,15.8,21.3
RUN0781,M047,PRD08,SHIFT_SWING,4,116,59,59,0,9.8,14.6
RUN0782,M047,PRD08,SHIFT_NIGHT,5,116,66,66,0,9.4,14.6
RUN0783,M047,PRD07,SHIFT_DAY,6,170,123,121,2,15.8,21.3
RUN0784,M047,PRD08,SHIFT_SWING,6,116,81,81,0,10.4,14.6
RUN0785,M047,PRD08,SHIFT_SWING,7,116,56,56,0,10.3,14.6
RUN0786,M047,PRD08,SHIFT_SWING,8,116,79,78,1,10.8,14.6
RUN0787,M047,PRD07,SHIFT_DAY,8,170,117,116,1,15.9,21.3
RUN0788,M047,PRD05,SHIFT_SWING,9,344,178,171,7,30.0,43.0
RUN0789,M047,PRD08,SHIFT_NIGHT,10,116,77,77,0,10.4,14.6
RUN0790,M047,PRD05,SHIFT_DAY,10,344,237,233,4,32.0,43.0
RUN0791,M047,PRD08,SHIFT_SWING,11,116,80,80,0,11.1,14.6
RUN0792,M047,PRD07,SHIFT_DAY,12,170,113,110,3,16.8,21.3
RUN0793,M048,PRD07,SHIFT_DAY,1,156,105,104,1,13.2,19.6
RUN0794,M048,PRD08,SHIFT_DAY,1,108,80,77,3,10.0,13.6
RUN0795,M048,PRD05,SHIFT_NIGHT,2,325,234,233,1,29.3,40.7
RUN0796,M048,PRD08,SHIFT_NIGHT,2,108,76,74,2,9.5,13.6
RUN0797,M048,PRD07,SHIFT_SWING,3,156,113,110,3,14.2,19.6
RUN0798,M048,PRD08,SHIFT_DAY,4,108,82,79,3,10.3,13.6
RUN0799,M048,PRD07,SHIFT_NIGHT,5,156,104,103,1,13.8,19.6
RUN0800,M048,PRD05,SHIFT_SWING,5,325,206,203,3,27.1,40.7
RUN0801,M048,PRD07,SHIFT_DAY,6,156,108,106,2,13.6,19.6
RUN0802,M048,PRD05,SHIFT_SWING,7,325,196,195,1,26.2,40.7
RUN0803,M048,PRD08,SHIFT_SWING,7,108,72,71,1,9.7,13.6
RUN0804,M048,PRD07,SHIFT_SWING,8,156,102,101,1,12.8,19.6
RUN0805,M048,PRD05,SHIFT_NIGHT,9,325,210,208,2,26.3,40.7
RUN0806,M048,PRD07,SHIFT_SWING,9,156,111,109,2,13.9,19.6
RUN0807,M048,PRD08,SHIFT_SWING,10,108,69,68,1,10.2,13.6
RUN0808,M048,PRD08,SHIFT_SWING,11,108,72,69,3,9.0,13.6
RUN0809,M048,PRD07,SHIFT_NIGHT,12,156,99,98,1,12.4,19.6
RUN0810,M049,PRD07,SHIFT_NIGHT,1,163,136,132,4,17.1,20.4
RUN0811,M049,PRD08,SHIFT_DAY,2,104,91,90,1,11.4,13.0
RUN0812,M049,PRD05,SHIFT_SWING,2,379,298,290,8,37.3,47.4
RUN0813,M049,PRD05,SHIFT_NIGHT,3,379,300,288,12,37.5,47.4
RUN0814,M049,PRD07,SHIFT_NIGHT,3,163,126,121,5,15.8,20.4
RUN0815,M049,PRD08,SHIFT_NIGHT,4,104,84,83,1,10.6,13.0
RUN0816,M049,PRD07,SHIFT_DAY,5,163,134,129,5,16.8,20.4
RUN0817,M049,PRD08,SHIFT_DAY,6,104,83,83,0,10.4,13.0
RUN0818,M049,PRD05,SHIFT_NIGHT,7,379,319,307,12,39.9,47.4
RUN0819,M049,PRD05,SHIFT_SWING,8,379,328,320,8,41.1,47.4
RUN0820,M049,PRD07,SHIFT_NIGHT,9,163,135,130,5,16.9,20.4
RUN0821,M049,PRD05,SHIFT_NIGHT,9,379,287,277,10,35.9,47.4
RUN0822,M049,PRD08,SHIFT_SWING,10,104,86,86,0,11.0,13.0
RUN0823,M049,PRD05,SHIFT_SWING,11,379,298,287,11,37.3,47.4
RUN0824,M049,PRD07,SHIFT_SWING,11,163,138,134,4,17.3,20.4
RUN0825,M049,PRD05,SHIFT_NIGHT,12,379,303,288,15,37.9,47.4
RUN0826,M049,PRD08,SHIFT_SWING,12,104,80,80,0,10.1,13.0
RUN0827,M050,PRD07,SHIFT_NIGHT,1,183,126,125,1,15.8,22.9
RUN0828,M050,PRD08,SHIFT_SWING,2,108,79,79,0,9.9,13.5
RUN0829,M050,PRD05,SHIFT_NIGHT,2,314,215,214,1,26.9,39.3
RUN0830,M050,PRD07,SHIFT_NIGHT,3,183,133,130,3,16.7,22.9
RUN0831,M050,PRD05,SHIFT_SWING,4,314,220,215,5,27.6,39.3
RUN0832,M050,PRD07,SHIFT_DAY,4,183,135,132,3,16.9,22.9
RUN0833,M050,PRD05,SHIFT_SWING,5,314,209,208,1,26.2,39.3
RUN0834,M050,PRD08,SHIFT_NIGHT,6,108,75,74,1,9.4,13.5
RUN0835,M050,PRD05,SHIFT_DAY,6,314,250,246,4,31.3,39.3
RUN0836,M050,PRD07,SHIFT_SWING,7,183,139,135,4,17.4,22.9
RUN0837,M050,PRD07,SHIFT_DAY,8,183,124,123,1,15.6,22.9
RUN0838,M050,PRD07,SHIFT_SWING,9,183,111,109,2,15.3,22.9
RUN0839,M050,PRD08,SHIFT_SWING,9,108,74,74,0,10.3,13.5
RUN0840,M050,PRD07,SHIFT_SWING,10,183,126,123,3,16.4,22.9
RUN0841,M050,PRD05,SHIFT_SWING,10,314,228,223,5,29.6,39.3
RUN0842,M050,PRD05,SHIFT_SWING,11,314,233,229,4,29.2,39.3
RUN0843,M050,PRD08,SHIFT_NIGHT,11,108,73,72,1,9.2,13.5
RUN0844,M050,PRD08,SHIFT_NIGHT,12,108,77,77,0,9.7,13.5
