UNIT_ID,OPERATION,MACHINE_ID,SHIFT,RUN_TS
U-01358,SMT_PLACEMENT,SMT-02,DAY,2026-02-21T00:00:00
U-01358,REFLOW,REF-02,DAY,2026-02-21T00:00:00
U-01358,FINAL_ASSEMBLY,ASM-01,DAY,2026-02-21T00:00:00
U-01358,FUNCTIONAL_TEST,TST-01,DAY,2026-02-21T00:00:00
U-01359,SMT_PLACEMENT,SMT-02,DAY,2026-02-15T00:00:00
U-01359,REFLOW,REF-03,DAY,2026-02-15T00:00:00
U-01359,FINAL_ASSEMBLY,ASM-01,DAY,2026-02-15T00:00:00
U-01359,FUNCTIONAL_TEST,TST-02,DAY,2026-02-15T00:00:00
U-01360,SMT_PLACEMENT,SMT-03,SWING,2026-02-05T00:00:00
U-01360,REFLOW,REF-03,SWING,2026-02-05T00:00:00
U-01360,FINAL_ASSEMBLY,ASM-01,SWING,2026-02-05T00:00:00
U-01360,FUNCTIONAL_TEST,TST-01,SWING,2026-02-05T00:00:00
U-01361,SMT_PLACEMENT,SMT-01,SWING,2026-02-08T00:00:00
U-01361,REFLOW,REF-02,SWING,2026-02-08T00:00:00
U-01361,FINAL_ASSEMBLY,ASM-01,SWING,2026-02-08T00:00:00
U-01361,FUNCTIONAL_TEST,TST-02,SWING,2026-02-08T00:00:00
U-01362,SMT_PLACEMENT,SMT-01,DAY,2026-02-11T00:00:00
U-01362,REFLOW,REF-01,DAY,2026-02-11T00:00:00
U-01362,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-11T00:00:00
U-01362,FUNCTIONAL_TEST,TST-01,DAY,2026-02-11T00:00:00
U-01363,SMT_PLACEMENT,SMT-01,NIGHT,2026-02-20T00:00:00
U-01363,REFLOW,REF-01,NIGHT,2026-02-20T00:00:00
U-01363,FINAL_ASSEMBLY,ASM-01,NIGHT,2026-02-20T00:00:00
U-01363,FUNCTIONAL_TEST,TST-02,NIGHT,2026-02-20T00:00:00
U-01364,SMT_PLACEMENT,SMT-01,SWING,2026-02-14T00:00:00
U-01364,REFLOW,REF-01,SWING,2026-02-14T00:00:00
U-01364,FINAL_ASSEMBLY,ASM-01,SWING,2026-02-14T00:00:00
U-01364,FUNCTIONAL_TEST,TST-01,SWING,2026-02-14T00:00:00
U-01365,SMT_PLACEMENT,SMT-01,DAY,2026-02-06T00:00:00
U-01365,REFLOW,REF-02,DAY,2026-02-06T00:00:00
U-01365,FINAL_ASSEMBLY,ASM-01,DAY,2026-02-06T00:00:00
U-01365,FUNCTIONAL_TEST,TST-01,DAY,2026-02-06T00:00:00
U-01366,SMT_PLACEMENT,SMT-01,DAY,2026-02-04T00:00:00
U-01366,REFLOW,REF-03,DAY,2026-02-04T00:00:00
U-01366,FINAL_ASSEMBLY,ASM-01,DAY,2026-02-04T00:00:00
U-01366,FUNCTIONAL_TEST,TST-02,DAY,2026-02-04T00:00:00
U-01367,SMT_PLACEMENT,SMT-02,DAY,2026-02-03T00:00:00
U-01367,REFLOW,REF-02,DAY,2026-02-03T00:00:00
U-01367,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-03T00:00:00
U-01367,FUNCTIONAL_TEST,TST-01,DAY,2026-02-03T00:00:00
U-01368,SMT_PLACEMENT,SMT-02,NIGHT,2026-02-11T00:00:00
U-01368,REFLOW,REF-01,NIGHT,2026-02-11T00:00:00
U-01368,FINAL_ASSEMBLY,ASM-01,NIGHT,2026-02-11T00:00:00
U-01368,FUNCTIONAL_TEST,TST-01,NIGHT,2026-02-11T00:00:00
U-01369,SMT_PLACEMENT,SMT-03,DAY,2026-02-03T00:00:00
U-01369,REFLOW,REF-02,DAY,2026-02-03T00:00:00
U-01369,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-03T00:00:00
U-01369,FUNCTIONAL_TEST,TST-02,DAY,2026-02-03T00:00:00
U-01370,SMT_PLACEMENT,SMT-02,DAY,2026-02-11T00:00:00
U-01370,REFLOW,REF-02,DAY,2026-02-11T00:00:00
U-01370,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-11T00:00:00
U-01370,FUNCTIONAL_TEST,TST-02,DAY,2026-02-11T00:00:00
U-01371,SMT_PLACEMENT,SMT-01,DAY,2026-02-05T00:00:00
U-01371,REFLOW,REF-01,DAY,2026-02-05T00:00:00
U-01371,FINAL_ASSEMBLY,ASM-01,DAY,2026-02-05T00:00:00
U-01371,FUNCTIONAL_TEST,TST-01,DAY,2026-02-05T00:00:00
U-01372,SMT_PLACEMENT,SMT-02,DAY,2026-02-15T00:00:00
U-01372,REFLOW,REF-01,DAY,2026-02-15T00:00:00
U-01372,FINAL_ASSEMBLY,ASM-01,DAY,2026-02-15T00:00:00
U-01372,FUNCTIONAL_TEST,TST-02,DAY,2026-02-15T00:00:00
U-01373,SMT_PLACEMENT,SMT-01,SWING,2026-02-18T00:00:00
U-01373,REFLOW,REF-01,SWING,2026-02-18T00:00:00
U-01373,FINAL_ASSEMBLY,ASM-02,SWING,2026-02-18T00:00:00
U-01373,FUNCTIONAL_TEST,TST-01,SWING,2026-02-18T00:00:00
U-01374,SMT_PLACEMENT,SMT-02,DAY,2026-02-03T00:00:00
U-01374,REFLOW,REF-01,DAY,2026-02-03T00:00:00
U-01374,FINAL_ASSEMBLY,ASM-01,DAY,2026-02-03T00:00:00
U-01374,FUNCTIONAL_TEST,TST-02,DAY,2026-02-03T00:00:00
U-01375,SMT_PLACEMENT,SMT-02,DAY,2026-02-10T00:00:00
U-01375,REFLOW,REF-01,DAY,2026-02-10T00:00:00
U-01375,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-10T00:00:00
U-01375,FUNCTIONAL_TEST,TST-01,DAY,2026-02-10T00:00:00
U-01376,SMT_PLACEMENT,SMT-01,SWING,2026-02-13T00:00:00
U-01376,REFLOW,REF-02,SWING,2026-02-13T00:00:00
U-01376,FINAL_ASSEMBLY,ASM-02,SWING,2026-02-13T00:00:00
U-01376,FUNCTIONAL_TEST,TST-01,SWING,2026-02-13T00:00:00
U-01377,SMT_PLACEMENT,SMT-01,DAY,2026-02-07T00:00:00
U-01377,REFLOW,REF-02,DAY,2026-02-07T00:00:00
U-01377,FINAL_ASSEMBLY,ASM-01,DAY,2026-02-07T00:00:00
U-01377,FUNCTIONAL_TEST,TST-01,DAY,2026-02-07T00:00:00
U-01378,SMT_PLACEMENT,SMT-01,DAY,2026-02-17T00:00:00
U-01378,REFLOW,REF-02,DAY,2026-02-17T00:00:00
U-01378,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-17T00:00:00
U-01378,FUNCTIONAL_TEST,TST-01,DAY,2026-02-17T00:00:00
U-01379,SMT_PLACEMENT,SMT-02,DAY,2026-02-20T00:00:00
U-01379,REFLOW,REF-01,DAY,2026-02-20T00:00:00
U-01379,FINAL_ASSEMBLY,ASM-01,DAY,2026-02-20T00:00:00
U-01379,FUNCTIONAL_TEST,TST-01,DAY,2026-02-20T00:00:00
U-01380,SMT_PLACEMENT,SMT-03,DAY,2026-02-22T00:00:00
U-01380,REFLOW,REF-01,DAY,2026-02-22T00:00:00
U-01380,FINAL_ASSEMBLY,ASM-01,DAY,2026-02-22T00:00:00
U-01380,FUNCTIONAL_TEST,TST-01,DAY,2026-02-22T00:00:00
U-01381,SMT_PLACEMENT,SMT-01,SWING,2026-02-20T00:00:00
U-01381,REFLOW,REF-03,SWING,2026-02-20T00:00:00
U-01381,FINAL_ASSEMBLY,ASM-01,SWING,2026-02-20T00:00:00
U-01381,FUNCTIONAL_TEST,TST-01,SWING,2026-02-20T00:00:00
U-01382,SMT_PLACEMENT,SMT-03,NIGHT,2026-02-05T00:00:00
U-01382,REFLOW,REF-01,NIGHT,2026-02-05T00:00:00
U-01382,FINAL_ASSEMBLY,ASM-01,NIGHT,2026-02-05T00:00:00
U-01382,FUNCTIONAL_TEST,TST-01,NIGHT,2026-02-05T00:00:00
U-01383,SMT_PLACEMENT,SMT-01,DAY,2026-02-17T00:00:00
U-01383,REFLOW,REF-01,DAY,2026-02-17T00:00:00
U-01383,FINAL_ASSEMBLY,ASM-01,DAY,2026-02-17T00:00:00
U-01383,FUNCTIONAL_TEST,TST-01,DAY,2026-02-17T00:00:00
U-01384,SMT_PLACEMENT,SMT-01,DAY,2026-02-20T00:00:00
U-01384,REFLOW,REF-03,DAY,2026-02-20T00:00:00
U-01384,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-20T00:00:00
U-01384,FUNCTIONAL_TEST,TST-01,DAY,2026-02-20T00:00:00
U-01385,SMT_PLACEMENT,SMT-02,SWING,2026-02-06T00:00:00
U-01385,REFLOW,REF-02,SWING,2026-02-06T00:00:00
U-01385,FINAL_ASSEMBLY,ASM-01,SWING,2026-02-06T00:00:00
U-01385,FUNCTIONAL_TEST,TST-01,SWING,2026-02-06T00:00:00
U-01386,SMT_PLACEMENT,SMT-01,SWING,2026-02-07T00:00:00
U-01386,REFLOW,REF-01,SWING,2026-02-07T00:00:00
U-01386,FINAL_ASSEMBLY,ASM-02,SWING,2026-02-07T00:00:00
U-01386,FUNCTIONAL_TEST,TST-01,SWING,2026-02-07T00:00:00
U-01387,SMT_PLACEMENT,SMT-01,NIGHT,2026-02-16T00:00:00
U-01387,REFLOW,REF-03,NIGHT,2026-02-16T00:00:00
U-01387,FINAL_ASSEMBLY,ASM-01,NIGHT,2026-02-16T00:00:00
U-01387,FUNCTIONAL_TEST,TST-02,NIGHT,2026-02-16T00:00:00
U-01388,SMT_PLACEMENT,SMT-02,DAY,2026-02-06T00:00:00
U-01388,REFLOW,REF-02,DAY,2026-02-06T00:00:00
U-01388,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-06T00:00:00
U-01388,FUNCTIONAL_TEST,TST-02,DAY,2026-02-06T00:00:00
U-01389,SMT_PLACEMENT,SMT-01,SWING,2026-02-07T00:00:00
U-01389,REFLOW,REF-02,SWING,2026-02-07T00:00:00
U-01389,FINAL_ASSEMBLY,ASM-01,SWING,2026-02-07T00:00:00
U-01389,FUNCTIONAL_TEST,TST-01,SWING,2026-02-07T00:00:00
U-01390,SMT_PLACEMENT,SMT-01,NIGHT,2026-02-21T00:00:00
U-01390,REFLOW,REF-02,NIGHT,2026-02-21T00:00:00
U-01390,FINAL_ASSEMBLY,ASM-02,NIGHT,2026-02-21T00:00:00
U-01390,FUNCTIONAL_TEST,TST-01,NIGHT,2026-02-21T00:00:00
U-01391,SMT_PLACEMENT,SMT-01,DAY,2026-02-06T00:00:00
U-01391,REFLOW,REF-03,DAY,2026-02-06T00:00:00
U-01391,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-06T00:00:00
U-01391,FUNCTIONAL_TEST,TST-01,DAY,2026-02-06T00:00:00
U-01392,SMT_PLACEMENT,SMT-03,SWING,2026-02-04T00:00:00
U-01392,REFLOW,REF-01,SWING,2026-02-04T00:00:00
U-01392,FINAL_ASSEMBLY,ASM-01,SWING,2026-02-04T00:00:00
U-01392,FUNCTIONAL_TEST,TST-02,SWING,2026-02-04T00:00:00
U-01393,SMT_PLACEMENT,SMT-02,SWING,2026-02-19T00:00:00
U-01393,REFLOW,REF-01,SWING,2026-02-19T00:00:00
U-01393,FINAL_ASSEMBLY,ASM-02,SWING,2026-02-19T00:00:00
U-01393,FUNCTIONAL_TEST,TST-01,SWING,2026-02-19T00:00:00
U-01394,SMT_PLACEMENT,SMT-01,DAY,2026-02-21T00:00:00
U-01394,REFLOW,REF-01,DAY,2026-02-21T00:00:00
U-01394,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-21T00:00:00
U-01394,FUNCTIONAL_TEST,TST-01,DAY,2026-02-21T00:00:00
U-01395,SMT_PLACEMENT,SMT-01,DAY,2026-02-06T00:00:00
U-01395,REFLOW,REF-02,DAY,2026-02-06T00:00:00
U-01395,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-06T00:00:00
U-01395,FUNCTIONAL_TEST,TST-01,DAY,2026-02-06T00:00:00
U-01396,SMT_PLACEMENT,SMT-01,SWING,2026-02-19T00:00:00
U-01396,REFLOW,REF-01,SWING,2026-02-19T00:00:00
U-01396,FINAL_ASSEMBLY,ASM-01,SWING,2026-02-19T00:00:00
U-01396,FUNCTIONAL_TEST,TST-01,SWING,2026-02-19T00:00:00
U-01397,SMT_PLACEMENT,SMT-01,DAY,2026-02-10T00:00:00
U-01397,REFLOW,REF-02,DAY,2026-02-10T00:00:00
U-01397,FINAL_ASSEMBLY,ASM-01,DAY,2026-02-10T00:00:00
U-01397,FUNCTIONAL_TEST,TST-01,DAY,2026-02-10T00:00:00
U-01398,SMT_PLACEMENT,SMT-02,SWING,2026-02-20T00:00:00
U-01398,REFLOW,REF-03,SWING,2026-02-20T00:00:00
U-01398,FINAL_ASSEMBLY,ASM-01,SWING,2026-02-20T00:00:00
U-01398,FUNCTIONAL_TEST,TST-01,SWING,2026-02-20T00:00:00
U-01399,SMT_PLACEMENT,SMT-01,SWING,2026-02-02T00:00:00
U-01399,REFLOW,REF-03,SWING,2026-02-02T00:00:00
U-01399,FINAL_ASSEMBLY,ASM-02,SWING,2026-02-02T00:00:00
U-01399,FUNCTIONAL_TEST,TST-02,SWING,2026-02-02T00:00:00
U-01400,SMT_PLACEMENT,SMT-01,DAY,2026-02-07T00:00:00
U-01400,REFLOW,REF-01,DAY,2026-02-07T00:00:00
U-01400,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-07T00:00:00
U-01400,FUNCTIONAL_TEST,TST-01,DAY,2026-02-07T00:00:00
U-01401,SMT_PLACEMENT,SMT-01,SWING,2026-02-10T00:00:00
U-01401,REFLOW,REF-03,SWING,2026-02-10T00:00:00
U-01401,FINAL_ASSEMBLY,ASM-01,SWING,2026-02-10T00:00:00
U-01401,FUNCTIONAL_TEST,TST-01,SWING,2026-02-10T00:00:00
U-01402,SMT_PLACEMENT,SMT-01,SWING,2026-02-20T00:00:00
U-01402,REFLOW,REF-03,SWING,2026-02-20T00:00:00
U-01402,FINAL_ASSEMBLY,ASM-01,SWING,2026-02-20T00:00:00
U-01402,FUNCTIONAL_TEST,TST-02,SWING,2026-02-20T00:00:00
U-01403,SMT_PLACEMENT,SMT-01,NIGHT,2026-02-18T00:00:00
U-01403,REFLOW,REF-03,NIGHT,2026-02-18T00:00:00
U-01403,FINAL_ASSEMBLY,ASM-02,NIGHT,2026-02-18T00:00:00
U-01403,FUNCTIONAL_TEST,TST-01,NIGHT,2026-02-18T00:00:00
U-01404,SMT_PLACEMENT,SMT-01,NIGHT,2026-02-21T00:00:00
U-01404,REFLOW,REF-02,NIGHT,2026-02-21T00:00:00
U-01404,FINAL_ASSEMBLY,ASM-02,NIGHT,2026-02-21T00:00:00
U-01404,FUNCTIONAL_TEST,TST-02,NIGHT,2026-02-21T00:00:00
U-01405,SMT_PLACEMENT,SMT-01,DAY,2026-02-03T00:00:00
U-01405,REFLOW,REF-03,DAY,2026-02-03T00:00:00
U-01405,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-03T00:00:00
U-01405,FUNCTIONAL_TEST,TST-02,DAY,2026-02-03T00:00:00
U-01406,SMT_PLACEMENT,SMT-01,DAY,2026-02-03T00:00:00
U-01406,REFLOW,REF-01,DAY,2026-02-03T00:00:00
U-01406,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-03T00:00:00
U-01406,FUNCTIONAL_TEST,TST-01,DAY,2026-02-03T00:00:00
U-01407,SMT_PLACEMENT,SMT-01,DAY,2026-02-22T00:00:00
U-01407,REFLOW,REF-01,DAY,2026-02-22T00:00:00
U-01407,FINAL_ASSEMBLY,ASM-01,DAY,2026-02-22T00:00:00
U-01407,FUNCTIONAL_TEST,TST-01,DAY,2026-02-22T00:00:00
U-01408,SMT_PLACEMENT,SMT-01,DAY,2026-02-06T00:00:00
U-01408,REFLOW,REF-01,DAY,2026-02-06T00:00:00
U-01408,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-06T00:00:00
U-01408,FUNCTIONAL_TEST,TST-02,DAY,2026-02-06T00:00:00
U-01409,SMT_PLACEMENT,SMT-01,DAY,2026-02-19T00:00:00
U-01409,REFLOW,REF-02,DAY,2026-02-19T00:00:00
U-01409,FINAL_ASSEMBLY,ASM-01,DAY,2026-02-19T00:00:00
U-01409,FUNCTIONAL_TEST,TST-01,DAY,2026-02-19T00:00:00
U-01410,SMT_PLACEMENT,SMT-02,DAY,2026-02-13T00:00:00
U-01410,REFLOW,REF-02,DAY,2026-02-13T00:00:00
U-01410,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-13T00:00:00
U-01410,FUNCTIONAL_TEST,TST-01,DAY,2026-02-13T00:00:00
U-01411,SMT_PLACEMENT,SMT-02,SWING,2026-02-15T00:00:00
U-01411,REFLOW,REF-03,SWING,2026-02-15T00:00:00
U-01411,FINAL_ASSEMBLY,ASM-01,SWING,2026-02-15T00:00:00
U-01411,FUNCTIONAL_TEST,TST-02,SWING,2026-02-15T00:00:00
U-01412,SMT_PLACEMENT,SMT-01,SWING,2026-02-22T00:00:00
U-01412,REFLOW,REF-01,SWING,2026-02-22T00:00:00
U-01412,FINAL_ASSEMBLY,ASM-02,SWING,2026-02-22T00:00:00
U-01412,FUNCTIONAL_TEST,TST-01,SWING,2026-02-22T00:00:00
U-01413,SMT_PLACEMENT,SMT-01,SWING,2026-02-06T00:00:00
U-01413,REFLOW,REF-03,SWING,2026-02-06T00:00:00
U-01413,FINAL_ASSEMBLY,ASM-02,SWING,2026-02-06T00:00:00
U-01413,FUNCTIONAL_TEST,TST-02,SWING,2026-02-06T00:00:00
U-01414,SMT_PLACEMENT,SMT-02,DAY,2026-02-04T00:00:00
U-01414,REFLOW,REF-01,DAY,2026-02-04T00:00:00
U-01414,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-04T00:00:00
U-01414,FUNCTIONAL_TEST,TST-02,DAY,2026-02-04T00:00:00
U-01415,SMT_PLACEMENT,SMT-01,NIGHT,2026-02-14T00:00:00
U-01415,REFLOW,REF-01,NIGHT,2026-02-14T00:00:00
U-01415,FINAL_ASSEMBLY,ASM-02,NIGHT,2026-02-14T00:00:00
U-01415,FUNCTIONAL_TEST,TST-02,NIGHT,2026-02-14T00:00:00
U-01416,SMT_PLACEMENT,SMT-02,DAY,2026-02-04T00:00:00
U-01416,REFLOW,REF-02,DAY,2026-02-04T00:00:00
U-01416,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-04T00:00:00
U-01416,FUNCTIONAL_TEST,TST-02,DAY,2026-02-04T00:00:00
U-01417,SMT_PLACEMENT,SMT-03,DAY,2026-02-10T00:00:00
U-01417,REFLOW,REF-03,DAY,2026-02-10T00:00:00
U-01417,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-10T00:00:00
U-01417,FUNCTIONAL_TEST,TST-01,DAY,2026-02-10T00:00:00
U-01418,SMT_PLACEMENT,SMT-01,SWING,2026-02-12T00:00:00
U-01418,REFLOW,REF-03,SWING,2026-02-12T00:00:00
U-01418,FINAL_ASSEMBLY,ASM-02,SWING,2026-02-12T00:00:00
U-01418,FUNCTIONAL_TEST,TST-01,SWING,2026-02-12T00:00:00
U-01419,SMT_PLACEMENT,SMT-01,DAY,2026-02-18T00:00:00
U-01419,REFLOW,REF-03,DAY,2026-02-18T00:00:00
U-01419,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-18T00:00:00
U-01419,FUNCTIONAL_TEST,TST-02,DAY,2026-02-18T00:00:00
U-01420,SMT_PLACEMENT,SMT-01,SWING,2026-02-10T00:00:00
U-01420,REFLOW,REF-01,SWING,2026-02-10T00:00:00
U-01420,FINAL_ASSEMBLY,ASM-02,SWING,2026-02-10T00:00:00
U-01420,FUNCTIONAL_TEST,TST-01,SWING,2026-02-10T00:00:00
U-01421,SMT_PLACEMENT,SMT-03,DAY,2026-02-04T00:00:00
U-01421,REFLOW,REF-03,DAY,2026-02-04T00:00:00
U-01421,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-04T00:00:00
U-01421,FUNCTIONAL_TEST,TST-01,DAY,2026-02-04T00:00:00
U-01422,SMT_PLACEMENT,SMT-01,NIGHT,2026-02-14T00:00:00
U-01422,REFLOW,REF-02,NIGHT,2026-02-14T00:00:00
U-01422,FINAL_ASSEMBLY,ASM-02,NIGHT,2026-02-14T00:00:00
U-01422,FUNCTIONAL_TEST,TST-01,NIGHT,2026-02-14T00:00:00
U-01423,SMT_PLACEMENT,SMT-02,DAY,2026-02-02T00:00:00
U-01423,REFLOW,REF-03,DAY,2026-02-02T00:00:00
U-01423,FINAL_ASSEMBLY,ASM-01,DAY,2026-02-02T00:00:00
U-01423,FUNCTIONAL_TEST,TST-01,DAY,2026-02-02T00:00:00
U-01424,SMT_PLACEMENT,SMT-03,DAY,2026-02-09T00:00:00
U-01424,REFLOW,REF-01,DAY,2026-02-09T00:00:00
U-01424,FINAL_ASSEMBLY,ASM-01,DAY,2026-02-09T00:00:00
U-01424,FUNCTIONAL_TEST,TST-02,DAY,2026-02-09T00:00:00
U-01425,SMT_PLACEMENT,SMT-01,DAY,2026-02-14T00:00:00
U-01425,REFLOW,REF-02,DAY,2026-02-14T00:00:00
U-01425,FINAL_ASSEMBLY,ASM-01,DAY,2026-02-14T00:00:00
U-01425,FUNCTIONAL_TEST,TST-02,DAY,2026-02-14T00:00:00
U-01426,SMT_PLACEMENT,SMT-01,SWING,2026-02-15T00:00:00
U-01426,REFLOW,REF-03,SWING,2026-02-15T00:00:00
U-01426,FINAL_ASSEMBLY,ASM-02,SWING,2026-02-15T00:00:00
U-01426,FUNCTIONAL_TEST,TST-01,SWING,2026-02-15T00:00:00
U-01427,SMT_PLACEMENT,SMT-03,SWING,2026-02-12T00:00:00
U-01427,REFLOW,REF-02,SWING,2026-02-12T00:00:00
U-01427,FINAL_ASSEMBLY,ASM-02,SWING,2026-02-12T00:00:00
U-01427,FUNCTIONAL_TEST,TST-02,SWING,2026-02-12T00:00:00
U-01428,SMT_PLACEMENT,SMT-03,SWING,2026-02-20T00:00:00
U-01428,REFLOW,REF-01,SWING,2026-02-20T00:00:00
U-01428,FINAL_ASSEMBLY,ASM-01,SWING,2026-02-20T00:00:00
U-01428,FUNCTIONAL_TEST,TST-02,SWING,2026-02-20T00:00:00
U-01429,SMT_PLACEMENT,SMT-02,NIGHT,2026-02-06T00:00:00
U-01429,REFLOW,REF-03,NIGHT,2026-02-06T00:00:00
U-01429,FINAL_ASSEMBLY,ASM-02,NIGHT,2026-02-06T00:00:00
U-01429,FUNCTIONAL_TEST,TST-02,NIGHT,2026-02-06T00:00:00
U-01430,SMT_PLACEMENT,SMT-01,SWING,2026-02-08T00:00:00
U-01430,REFLOW,REF-02,SWING,2026-02-08T00:00:00
U-01430,FINAL_ASSEMBLY,ASM-01,SWING,2026-02-08T00:00:00
U-01430,FUNCTIONAL_TEST,TST-01,SWING,2026-02-08T00:00:00
U-01431,SMT_PLACEMENT,SMT-01,SWING,2026-02-17T00:00:00
U-01431,REFLOW,REF-03,SWING,2026-02-17T00:00:00
U-01431,FINAL_ASSEMBLY,ASM-01,SWING,2026-02-17T00:00:00
U-01431,FUNCTIONAL_TEST,TST-01,SWING,2026-02-17T00:00:00
U-01432,SMT_PLACEMENT,SMT-01,SWING,2026-02-05T00:00:00
U-01432,REFLOW,REF-03,SWING,2026-02-05T00:00:00
U-01432,FINAL_ASSEMBLY,ASM-02,SWING,2026-02-05T00:00:00
U-01432,FUNCTIONAL_TEST,TST-02,SWING,2026-02-05T00:00:00
U-01433,SMT_PLACEMENT,SMT-01,SWING,2026-02-02T00:00:00
U-01433,REFLOW,REF-03,SWING,2026-02-02T00:00:00
U-01433,FINAL_ASSEMBLY,ASM-02,SWING,2026-02-02T00:00:00
U-01433,FUNCTIONAL_TEST,TST-01,SWING,2026-02-02T00:00:00
U-01434,SMT_PLACEMENT,SMT-01,SWING,2026-02-11T00:00:00
U-01434,REFLOW,REF-03,SWING,2026-02-11T00:00:00
U-01434,FINAL_ASSEMBLY,ASM-01,SWING,2026-02-11T00:00:00
U-01434,FUNCTIONAL_TEST,TST-01,SWING,2026-02-11T00:00:00
U-01435,SMT_PLACEMENT,SMT-03,DAY,2026-02-19T00:00:00
U-01435,REFLOW,REF-01,DAY,2026-02-19T00:00:00
U-01435,FINAL_ASSEMBLY,ASM-01,DAY,2026-02-19T00:00:00
U-01435,FUNCTIONAL_TEST,TST-01,DAY,2026-02-19T00:00:00
U-01436,SMT_PLACEMENT,SMT-01,DAY,2026-02-07T00:00:00
U-01436,REFLOW,REF-03,DAY,2026-02-07T00:00:00
U-01436,FINAL_ASSEMBLY,ASM-01,DAY,2026-02-07T00:00:00
U-01436,FUNCTIONAL_TEST,TST-02,DAY,2026-02-07T00:00:00
U-01437,SMT_PLACEMENT,SMT-01,SWING,2026-02-15T00:00:00
U-01437,REFLOW,REF-01,SWING,2026-02-15T00:00:00
U-01437,FINAL_ASSEMBLY,ASM-02,SWING,2026-02-15T00:00:00
U-01437,FUNCTIONAL_TEST,TST-02,SWING,2026-02-15T00:00:00
U-01438,SMT_PLACEMENT,SMT-01,NIGHT,2026-02-09T00:00:00
U-01438,REFLOW,REF-01,NIGHT,2026-02-09T00:00:00
U-01438,FINAL_ASSEMBLY,ASM-02,NIGHT,2026-02-09T00:00:00
U-01438,FUNCTIONAL_TEST,TST-02,NIGHT,2026-02-09T00:00:00
U-01439,SMT_PLACEMENT,SMT-01,DAY,2026-02-13T00:00:00
U-01439,REFLOW,REF-02,DAY,2026-02-13T00:00:00
U-01439,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-13T00:00:00
U-01439,FUNCTIONAL_TEST,TST-01,DAY,2026-02-13T00:00:00
U-01440,SMT_PLACEMENT,SMT-03,SWING,2026-02-09T00:00:00
U-01440,REFLOW,REF-02,SWING,2026-02-09T00:00:00
U-01440,FINAL_ASSEMBLY,ASM-02,SWING,2026-02-09T00:00:00
U-01440,FUNCTIONAL_TEST,TST-01,SWING,2026-02-09T00:00:00
U-01441,SMT_PLACEMENT,SMT-01,SWING,2026-02-07T00:00:00
U-01441,REFLOW,REF-03,SWING,2026-02-07T00:00:00
U-01441,FINAL_ASSEMBLY,ASM-01,SWING,2026-02-07T00:00:00
U-01441,FUNCTIONAL_TEST,TST-01,SWING,2026-02-07T00:00:00
U-01442,SMT_PLACEMENT,SMT-01,DAY,2026-02-13T00:00:00
U-01442,REFLOW,REF-01,DAY,2026-02-13T00:00:00
U-01442,FINAL_ASSEMBLY,ASM-01,DAY,2026-02-13T00:00:00
U-01442,FUNCTIONAL_TEST,TST-02,DAY,2026-02-13T00:00:00
U-01443,SMT_PLACEMENT,SMT-01,SWING,2026-02-13T00:00:00
U-01443,REFLOW,REF-02,SWING,2026-02-13T00:00:00
U-01443,FINAL_ASSEMBLY,ASM-01,SWING,2026-02-13T00:00:00
U-01443,FUNCTIONAL_TEST,TST-02,SWING,2026-02-13T00:00:00
U-01444,SMT_PLACEMENT,SMT-01,DAY,2026-02-05T00:00:00
U-01444,REFLOW,REF-03,DAY,2026-02-05T00:00:00
U-01444,FINAL_ASSEMBLY,ASM-01,DAY,2026-02-05T00:00:00
U-01444,FUNCTIONAL_TEST,TST-02,DAY,2026-02-05T00:00:00
U-01445,SMT_PLACEMENT,SMT-01,SWING,2026-02-16T00:00:00
U-01445,REFLOW,REF-03,SWING,2026-02-16T00:00:00
U-01445,FINAL_ASSEMBLY,ASM-02,SWING,2026-02-16T00:00:00
U-01445,FUNCTIONAL_TEST,TST-02,SWING,2026-02-16T00:00:00
U-01446,SMT_PLACEMENT,SMT-01,NIGHT,2026-02-12T00:00:00
U-01446,REFLOW,REF-03,NIGHT,2026-02-12T00:00:00
U-01446,FINAL_ASSEMBLY,ASM-02,NIGHT,2026-02-12T00:00:00
