UNIT_ID,LOT_ID
U-01214,SA-BATT-L05
U-01214,SA-DISP-L02
U-01214,SA-ENC-L04
U-01215,SA-PCBA-L08
U-01215,SA-BATT-L08
U-01215,SA-DISP-L01
U-01215,SA-ENC-L02
U-01216,SA-PCBA-L07
U-01216,SA-BATT-L06
U-01216,SA-DISP-L02
U-01216,SA-ENC-L05
U-01217,SA-PCBA-L10
U-01217,SA-BATT-L02
U-01217,SA-DISP-L05
U-01217,SA-ENC-L03
U-01218,SA-PCBA-L14
U-01218,SA-BATT-L02
U-01218,SA-DISP-L06
U-01218,SA-ENC-L03
U-01219,SA-PCBA-L06
U-01219,SA-BATT-L09
U-01219,SA-DISP-L09
U-01219,SA-ENC-L04
U-01220,SA-PCBA-L13
U-01220,SA-BATT-L04
U-01220,SA-DISP-L03
U-01220,SA-ENC-L04
U-01221,SA-PCBA-L15
U-01221,SA-BATT-L07
U-01221,SA-DISP-L06
U-01221,SA-ENC-L06
U-01222,SA-PCBA-L14
U-01222,SA-BATT-L01
U-01222,SA-DISP-L06
U-01222,SA-ENC-L08
U-01223,SA-PCBA-L11
U-01223,SA-BATT-L02
U-01223,SA-DISP-L10
U-01223,SA-ENC-L01
U-01224,SA-PCBA-L05
U-01224,SA-BATT-L05
U-01224,SA-DISP-L07
U-01224,SA-ENC-L03
U-01225,SA-PCBA-L12
U-01225,SA-BATT-L06
U-01225,SA-DISP-L03
U-01225,SA-ENC-L02
U-01226,SA-PCBA-L11
U-01226,SA-BATT-L02
U-01226,SA-DISP-L03
U-01226,SA-ENC-L04
U-01227,SA-PCBA-L10
U-01227,SA-BATT-L09
U-01227,SA-DISP-L05
U-01227,SA-ENC-L02
U-01228,SA-PCBA-L06
U-01228,SA-BATT-L02
U-01228,SA-DISP-L02
U-01228,SA-ENC-L01
U-01229,SA-PCBA-L18
U-01229,SA-BATT-L04
U-01229,SA-DISP-L02
U-01229,SA-ENC-L06
U-01230,SA-PCBA-L07
U-01230,SA-BATT-L09
U-01230,SA-DISP-L04
U-01230,SA-ENC-L07
U-01231,SA-PCBA-L16
U-01231,SA-BATT-L04
U-01231,SA-DISP-L09
U-01231,SA-ENC-L05
U-01232,SA-PCBA-L17
U-01232,SA-BATT-L05
U-01232,SA-DISP-L10
U-01232,SA-ENC-L08
U-01233,SA-PCBA-L04
U-01233,SA-BATT-L04
U-01233,SA-DISP-L03
U-01233,SA-ENC-L01
U-01234,SA-PCBA-L01
U-01234,SA-BATT-L04
U-01234,SA-DISP-L02
U-01234,SA-ENC-L01
U-01235,SA-PCBA-L13
U-01235,SA-BATT-L09
U-01235,SA-DISP-L05
U-01235,SA-ENC-L08
U-01236,SA-PCBA-L16
U-01236,SA-BATT-L08
U-01236,SA-DISP-L05
U-01236,SA-ENC-L07
U-01237,SA-PCBA-L17
U-01237,SA-BATT-L02
U-01237,SA-DISP-L05
U-01237,SA-ENC-L03
U-01238,SA-PCBA-L08
U-01238,SA-BATT-L08
U-01238,SA-DISP-L04
U-01238,SA-ENC-L05
U-01239,SA-PCBA-L16
U-01239,SA-BATT-L07
U-01239,SA-DISP-L04
U-01239,SA-ENC-L03
U-01240,SA-PCBA-L13
U-01240,SA-BATT-L01
U-01240,SA-DISP-L02
U-01240,SA-ENC-L02
U-01241,SA-PCBA-L13
U-01241,SA-BATT-L09
U-01241,SA-DISP-L07
U-01241,SA-ENC-L06
U-01242,SA-PCBA-L07
U-01242,SA-BATT-L07
U-01242,SA-DISP-L10
U-01242,SA-ENC-L06
U-01243,SA-PCBA-L08
U-01243,SA-BATT-L09
U-01243,SA-DISP-L06
U-01243,SA-ENC-L08
U-01244,SA-PCBA-L02
U-01244,SA-BATT-L04
U-01244,SA-DISP-L08
U-01244,SA-ENC-L07
U-01245,SA-PCBA-L11
U-01245,SA-BATT-L01
U-01245,SA-DISP-L10
U-01245,SA-ENC-L07
U-01246,SA-PCBA-L04
U-01246,SA-BATT-L02
U-01246,SA-DISP-L05
U-01246,SA-ENC-L04
U-01247,SA-PCBA-L11
U-01247,SA-BATT-L02
U-01247,SA-DISP-L02
U-01247,SA-ENC-L04
U-01248,SA-PCBA-L01
U-01248,SA-BATT-L02
U-01248,SA-DISP-L10
U-01248,SA-ENC-L01
U-01249,SA-PCBA-L08
U-01249,SA-BATT-L03
U-01249,SA-DISP-L05
U-01249,SA-ENC-L08
U-01250,SA-PCBA-L10
U-01250,SA-BATT-L07
U-01250,SA-DISP-L03
U-01250,SA-ENC-L02
U-01251,SA-PCBA-L04
U-01251,SA-BATT-L02
U-01251,SA-DISP-L03
U-01251,SA-ENC-L04
U-01252,SA-PCBA-L19
U-01252,SA-BATT-L10
U-01252,SA-DISP-L06
U-01252,SA-ENC-L08
U-01253,SA-PCBA-L09
U-01253,SA-BATT-L06
U-01253,SA-DISP-L05
U-01253,SA-ENC-L04
U-01254,SA-PCBA-L04
U-01254,SA-BATT-L03
U-01254,SA-DISP-L01
U-01254,SA-ENC-L04
U-01255,SA-PCBA-L02
U-01255,SA-BATT-L09
U-01255,SA-DISP-L03
U-01255,SA-ENC-L04
U-01256,SA-PCBA-L18
U-01256,SA-BATT-L02
U-01256,SA-DISP-L05
U-01256,SA-ENC-L05
U-01257,SA-PCBA-L03
U-01257,SA-BATT-L09
U-01257,SA-DISP-L03
U-01257,SA-ENC-L08
U-01258,SA-PCBA-L01
U-01258,SA-BATT-L01
U-01258,SA-DISP-L01
U-01258,SA-ENC-L01
U-01259,SA-PCBA-L19
U-01259,SA-BATT-L02
U-01259,SA-DISP-L02
U-01259,SA-ENC-L04
U-01260,SA-PCBA-L14
U-01260,SA-BATT-L06
U-01260,SA-DISP-L07
U-01260,SA-ENC-L02
U-01261,SA-PCBA-L19
U-01261,SA-BATT-L05
U-01261,SA-DISP-L08
U-01261,SA-ENC-L02
U-01262,SA-PCBA-L15
U-01262,SA-BATT-L01
U-01262,SA-DISP-L01
U-01262,SA-ENC-L01
U-01263,SA-PCBA-L16
U-01263,SA-BATT-L07
U-01263,SA-DISP-L10
U-01263,SA-ENC-L02
U-01264,SA-PCBA-L06
U-01264,SA-BATT-L10
U-01264,SA-DISP-L07
U-01264,SA-ENC-L01
U-01265,SA-PCBA-L20
U-01265,SA-BATT-L06
U-01265,SA-DISP-L01
U-01265,SA-ENC-L03
U-01266,SA-PCBA-L17
U-01266,SA-BATT-L01
U-01266,SA-DISP-L05
U-01266,SA-ENC-L05
U-01267,SA-PCBA-L16
U-01267,SA-BATT-L04
U-01267,SA-DISP-L09
U-01267,SA-ENC-L02
U-01268,SA-PCBA-L20
U-01268,SA-BATT-L10
U-01268,SA-DISP-L05
U-01268,SA-ENC-L07
U-01269,SA-PCBA-L07
U-01269,SA-BATT-L02
U-01269,SA-DISP-L05
U-01269,SA-ENC-L05
U-01270,SA-PCBA-L10
U-01270,SA-BATT-L01
U-01270,SA-DISP-L03
U-01270,SA-ENC-L07
U-01271,SA-PCBA-L03
U-01271,SA-BATT-L08
U-01271,SA-DISP-L07
U-01271,SA-ENC-L05
U-01272,SA-PCBA-L17
U-01272,SA-BATT-L09
U-01272,SA-DISP-L03
U-01272,SA-ENC-L05
U-01273,SA-PCBA-L12
U-01273,SA-BATT-L04
U-01273,SA-DISP-L04
U-01273,SA-ENC-L04
U-01274,SA-PCBA-L05
U-01274,SA-BATT-L02
U-01274,SA-DISP-L02
U-01274,SA-ENC-L02
U-01275,SA-PCBA-L07
U-01275,SA-BATT-L08
U-01275,SA-DISP-L04
U-01275,SA-ENC-L03
U-01276,SA-PCBA-L17
U-01276,SA-BATT-L08
U-01276,SA-DISP-L06
U-01276,SA-ENC-L07
U-01277,SA-PCBA-L01
U-01277,SA-BATT-L10
U-01277,SA-DISP-L02
U-01277,SA-ENC-L06
U-01278,SA-PCBA-L16
U-01278,SA-BATT-L05
U-01278,SA-DISP-L05
U-01278,SA-ENC-L02
U-01279,SA-PCBA-L02
U-01279,SA-BATT-L02
U-01279,SA-DISP-L05
U-01279,SA-ENC-L02
U-01280,SA-PCBA-L17
U-01280,SA-BATT-L08
U-01280,SA-DISP-L06
U-01280,SA-ENC-L01
U-01281,SA-PCBA-L10
U-01281,SA-BATT-L08
U-01281,SA-DISP-L05
U-01281,SA-ENC-L06
U-01282,SA-PCBA-L14
U-01282,SA-BATT-L01
U-01282,SA-DISP-L06
U-01282,SA-ENC-L04
U-01283,SA-PCBA-L02
U-01283,SA-BATT-L04
U-01283,SA-DISP-L01
U-01283,SA-ENC-L04
U-01284,SA-PCBA-L07
U-01284,SA-BATT-L02
U-01284,SA-DISP-L03
U-01284,SA-ENC-L04
U-01285,SA-PCBA-L16
U-01285,SA-BATT-L07
U-01285,SA-DISP-L09
U-01285,SA-ENC-L03
U-01286,SA-PCBA-L15
U-01286,SA-BATT-L04
U-01286,SA-DISP-L06
U-01286,SA-ENC-L05
U-01287,SA-PCBA-L02
U-01287,SA-BATT-L02
U-01287,SA-DISP-L06
U-01287,SA-ENC-L08
U-01288,SA-PCBA-L01
U-01288,SA-BATT-L08
U-01288,SA-DISP-L05
U-01288,SA-ENC-L03
U-01289,SA-PCBA-L20
U-01289,SA-BATT-L10
U-01289,SA-DISP-L08
U-01289,SA-ENC-L02
U-01290,SA-PCBA-L13
U-01290,SA-BATT-L10
U-01290,SA-DISP-L02
U-01290,SA-ENC-L05
U-01291,SA-PCBA-L10
U-01291,SA-BATT-L03
U-01291,SA-DISP-L07
U-01291,SA-ENC-L07
U-01292,SA-PCBA-L01
U-01292,SA-BATT-L08
U-01292,SA-DISP-L03
U-01292,SA-ENC-L04
U-01293,SA-PCBA-L08
U-01293,SA-BATT-L09
U-01293,SA-DISP-L03
U-01293,SA-ENC-L01
U-01294,SA-PCBA-L17
U-01294,SA-BATT-L06
U-01294,SA-DISP-L01
U-01294,SA-ENC-L03
U-01295,SA-PCBA-L13
U-01295,SA-BATT-L10
U-01295,SA-DISP-L07
U-01295,SA-ENC-L06
U-01296,SA-PCBA-L08
U-01296,SA-BATT-L09
U-01296,SA-DISP-L06
U-01296,SA-ENC-L06
U-01297,SA-PCBA-L10
U-01297,SA-BATT-L09
U-01297,SA-DISP-L05
U-01297,SA-ENC-L01
U-01298,SA-PCBA-L13
U-01298,SA-BATT-L02
U-01298,SA-DISP-L01
U-01298,SA-ENC-L02
U-01299,SA-PCBA-L01
U-01299,SA-BATT-L01
U-01299,SA-DISP-L02
U-01299,SA-ENC-L07
U-01300,SA-PCBA-L20
U-01300,SA-BATT-L04
U-01300,SA-DISP-L10
U-01300,SA-ENC-L08
U-01301,SA-PCBA-L15
U-01301,SA-BATT-L08
U-01301,SA-DISP-L10
U-01301,SA-ENC-L05
U-01302,SA-PCBA-L14
U-01302,SA-BATT-L01
U-01302,SA-DISP-L09
U-01302,SA-ENC-L02
U-01303,SA-PCBA-L20
U-01303,SA-BATT-L02
U-01303,SA-DISP-L05
U-01303,SA-ENC-L01
U-01304,SA-PCBA-L06
U-01304,SA-BATT-L06
U-01304,SA-DISP-L06
U-01304,SA-ENC-L03
U-01305,SA-PCBA-L04
U-01305,SA-BATT-L02
U-01305,SA-DISP-L10
U-01305,SA-ENC-L03
U-01306,SA-PCBA-L12
U-01306,SA-BATT-L07
U-01306,SA-DISP-L02
U-01306,SA-ENC-L04
U-01307,SA-PCBA-L13
U-01307,SA-BATT-L01
U-01307,SA-DISP-L03
U-01307,SA-ENC-L07
U-01308,SA-PCBA-L07
U-01308,SA-BATT-L05
U-01308,SA-DISP-L02
U-01308,SA-ENC-L07
U-01309,SA-PCBA-L07
U-01309,SA-BATT-L02
U-01309,SA-DISP-L08
U-01309,SA-ENC-L03
U-01310,SA-PCBA-L20
U-01310,SA-BATT-L08
U-01310,SA-DISP-L04
U-01310,SA-ENC-L07
U-01311,SA-PCBA-L14
U-01311,SA-BATT-L01
U-01311,SA-DISP-L06
U-01311,SA-ENC-L04
U-01312,SA-PCBA-L02
U-01312,SA-BATT-L07
U-01312,SA-DISP-L08
U-01312,SA-ENC-L04
U-01313,SA-PCBA-L03
U-01313,SA-BATT-L03
U-01313,SA-DISP-L03
U-01313,SA-ENC-L04
U-01314,SA-PCBA-L04
U-01314,SA-BATT-L05
U-01314,SA-DISP-L07
U-01314,SA-ENC-L03
U-01315,SA-PCBA-L13
U-01315,SA-BATT-L08
U-01315,SA-DISP-L10
U-01315,SA-ENC-L01
U-01316,SA-PCBA-L07
U-01316,SA-BATT-L03
U-01316,SA-DISP-L01
U-01316,SA-ENC-L06
U-01317,SA-PCBA-L17
U-01317,SA-BATT-L05
U-01317,SA-DISP-L03
U-01317,SA-ENC-L05
U-01318,SA-PCBA-L17
U-01318,SA-BATT-L08
U-01318,SA-DISP-L01
U-01318,SA-ENC-L08
U-01319,SA-PCBA-L01
U-01319,SA-BATT-L10
U-01319,SA-DISP-L08
U-01319,SA-ENC-L05
U-01320,SA-PCBA-L05
U-01320,SA-BATT-L10
U-01320,SA-DISP-L10
U-01320,SA-ENC-L07
U-01321,SA-PCBA-L18
U-01321,SA-BATT-L06
U-01321,SA-DISP-L09
U-01321,SA-ENC-L01
U-01322,SA-PCBA-L14
U-01322,SA-BATT-L07
U-01322,SA-DISP-L07
U-01322,SA-ENC-L06
U-01323,SA-PCBA-L12
U-01323,SA-BATT-L05
U-01323,SA-DISP-L05
U-01323,SA-ENC-L03
U-01324,SA-PCBA-L06
U-01324,SA-BATT-L04
U-01324,SA-DISP-L03
U-01324,SA-ENC-L05
U-01325,SA-PCBA-L13
U-01325,SA-BATT-L03
U-01325,SA-DISP-L09
U-01325,SA-ENC-L06
U-01326,SA-PCBA-L19
U-01326,SA-BATT-L04
U-01326,SA-DISP-L04
U-01326,SA-ENC-L06
U-01327,SA-PCBA-L16
U-01327,SA-BATT-L09
U-01327,SA-DISP-L05
U-01327,SA-ENC-L07
U-01328,SA-PCBA-L08
U-01328,SA-BATT-L01
U-01328,SA-DISP-L04
U-01328,SA-ENC-L05
U-01329,SA-PCBA-L20
U-01329,SA-BATT-L06
U-01329,SA-DISP-L10
U-01329,SA-ENC-L04
U-01330,SA-PCBA-L04
U-01330,SA-BATT-L06
U-01330,SA-DISP-L06
U-01330,SA-ENC-L04
U-01331,SA-PCBA-L04
U-01331,SA-BATT-L04
U-01331,SA-DISP-L07
U-01331,SA-ENC-L08
U-01332,SA-PCBA-L12
U-01332,SA-BATT-L02
U-01332,SA-DISP-L01
U-01332,SA-ENC-L06
U-01333,SA-PCBA-L19
U-01333,SA-BATT-L01
U-01333,SA-DISP-L05
U-01333,SA-ENC-L06
U-01334,SA-PCBA-L18
U-01334,SA-BATT-L07
U-01334,SA-DISP-L07
U-01334,SA-ENC-L01
U-01335,SA-PCBA-L06
U-01335,SA-BATT-L08
U-01335,SA-DISP-L06
U-01335,SA-ENC-L06
U-01336,SA-PCBA-L20
U-01336,SA-BATT-L05
U-01336,SA-DISP-L03
U-01336,SA-ENC-L03
U-01337,SA-PCBA-L02
U-01337,SA-BATT-L01
U-01337,SA-DISP-L03
U-01337,SA-ENC-L05
U-01338,SA-PCBA-L13
U-01338,SA-BATT-L06
U-01338,SA-DISP-L02
U-01338,SA-ENC-L04
U-01339,SA-PCBA-L12
U-01339,SA-BATT-L05
U-01339,SA-DISP-L05
U-01339,SA-ENC-L07
U-01340,SA-PCBA-L14
U-01340,SA-BATT-L08
U-01340,SA-DISP-L08
U-01340,SA-ENC-L05
U-01341,SA-PCBA-L20
U-01341,SA-BATT-L04
U-01341,SA-DISP-L03
U-01341,SA-ENC-L02
U-01342,SA-PCBA-L10
U-01342,SA-BATT-L10
U-01342,SA-DISP-L02
U-01342,SA-ENC-L01
U-01343,SA-PCBA-L15
U-01343,SA-BATT-L06
U-01343,SA-DISP-L01
U-01343,SA-ENC-L03
U-01344,SA-PCBA-L09
U-01344,SA-BATT-L06
U-01344,SA-DISP-L09
U-01344,SA-ENC-L05
U-01345,SA-PCBA-L13
U-01345,SA-BATT-L09
U-01345,SA-DISP-L04
U-01345,SA-ENC-L02
U-01346,SA-PCBA-L07
U-01346,SA-BATT-L04
U-01346,SA-DISP-L08
U-01346,SA-ENC-L04
U-01347,SA-PCBA-L20
U-01347,SA-BATT-L04
U-01347,SA-DISP-L07
U-01347,SA-ENC-L03
U-01348,SA-PCBA-L06
U-01348,SA-BATT-L06
U-01348,SA-DISP-L06
U-01348,SA-ENC-L04
U-01349,SA-PCBA-L15
U-01349,SA-BATT-L08
U-01349,SA-DISP-L04
U-01349,SA-ENC-L03
U-01350,SA-PCBA-L20
U-01350,SA-BATT-L02
U-01350,SA-DISP-L03
U-01350,SA-ENC-L08
U-01351,SA-PCBA-L08
U-01351,SA-BATT-L10
U-01351,SA-DISP-L08
U-01351,SA-ENC-L08
U-01352,SA-PCBA-L08
U-01352,SA-BATT-L03
U-01352,SA-DISP-L03
U-01352,SA-ENC-L01
U-01353,SA-PCBA-L08
U-01353,SA-BATT-L03
U-01353,SA-DISP-L01
U-01353,SA-ENC-L01
U-01354,SA-PCBA-L17
U-01354,SA-BATT-L06
U-01354,SA-DISP-L03
U-01354,SA-ENC-L04
U-01355,SA-PCBA-L03
U-01355,SA-BATT-L10
U-01355,SA-DISP-L10
U-01355,SA-ENC-L06
U-01356,SA-PCBA-L01
U-01356,SA-BATT-L03
U-01356,SA-DISP-L10
U-01356,SA-ENC-L03
U-01357,SA-PCBA-L17
U-01357,SA-BATT-L04
U-01357,SA-DISP-L01
U-01357,SA-ENC-L04
U-01358,SA-PCBA-L04
U-01358,SA-BATT-L03
U-01358,SA-DISP-L07
U-01358,SA-ENC-L01
U-01359,SA-PCBA-L15
U-01359,SA-BATT-L03
U-01359,SA-DISP-L01
U-01359,SA-ENC-L02
U-01360,SA-PCBA-L02
U-01360,SA-BATT-L08
U-01360,SA-DISP-L03
U-01360,SA-ENC-L06
U-01361,SA-PCBA-L02
U-01361,SA-BATT-L05
U-01361,SA-DISP-L10
U-01361,SA-ENC-L04
U-01362,SA-PCBA-L17
U-01362,SA-BATT-L02
U-01362,SA-DISP-L03
U-01362,SA-ENC-L05
U-01363,SA-PCBA-L11
U-01363,SA-BATT-L03
U-01363,SA-DISP-L03
U-01363,SA-ENC-L05
U-01364,SA-PCBA-L03
U-01364,SA-BATT-L01
U-01364,SA-DISP-L04
U-01364,SA-ENC-L06
U-01365,SA-PCBA-L11
U-01365,SA-BATT-L04
U-01365,SA-DISP-L07
U-01365,SA-ENC-L06
U-01366,SA-PCBA-L06
U-01366,SA-BATT-L01
U-01366,SA-DISP-L03
U-01366,SA-ENC-L08
U-01367,SA-PCBA-L07
U-01367,SA-BATT-L10
U-01367,SA-DISP-L10
U-01367,SA-ENC-L01
U-01368,SA-PCBA-L17
U-01368,SA-BATT-L02
U-01368,SA-DISP-L06
U-01368,SA-ENC-L06
U-01369,SA-PCBA-L10
U-01369,SA-BATT-L01
U-01369,SA-DISP-L02
U-01369,SA-ENC-L01
U-01370,SA-PCBA-L20
U-01370,SA-BATT-L02
U-01370,SA-DISP-L06
U-01370,SA-ENC-L08
U-01371,SA-PCBA-L06
U-01371,SA-BATT-L05
U-01371,SA-DISP-L08
U-01371,SA-ENC-L07
U-01372,SA-PCBA-L18
U-01372,SA-BATT-L04
U-01372,SA-DISP-L02
U-01372,SA-ENC-L08
U-01373,SA-PCBA-L04
U-01373,SA-BATT-L06
U-01373,SA-DISP-L08
U-01373,SA-ENC-L02
U-01374,SA-PCBA-L17
U-01374,SA-BATT-L08
U-01374,SA-DISP-L02
U-01374,SA-ENC-L04
U-01375,SA-PCBA-L16
U-01375,SA-BATT-L05
U-01375,SA-DISP-L04
U-01375,SA-ENC-L07
U-01376,SA-PCBA-L15
U-01376,SA-BATT-L07
U-01376,SA-DISP-L07
U-01376,SA-ENC-L05
U-01377,SA-PCBA-L18
U-01377,SA-BATT-L05
U-01377,SA-DISP-L07
U-01377,SA-ENC-L07
U-01378,SA-PCBA-L01
U-01378,SA-BATT-L01
U-01378,SA-DISP-L01
U-01378,SA-ENC-L05
U-01379,SA-PCBA-L16
U-01379,SA-BATT-L08
U-01379,SA-DISP-L02
U-01379,SA-ENC-L05
U-01380,SA-PCBA-L09
U-01380,SA-BATT-L10
U-01380,SA-DISP-L01
U-01380,SA-ENC-L06
U-01381,SA-PCBA-L10
U-01381,SA-BATT-L10
U-01381,SA-DISP-L08
U-01381,SA-ENC-L07
U-01382,SA-PCBA-L17
U-01382,SA-BATT-L07
U-01382,SA-DISP-L10
U-01382,SA-ENC-L05
U-01383,SA-PCBA-L16
U-01383,SA-BATT-L10
U-01383,SA-DISP-L05
U-01383,SA-ENC-L04
U-01384,SA-PCBA-L20
U-01384,SA-BATT-L05
U-01384,SA-DISP-L10
U-01384,SA-ENC-L02
U-01385,SA-PCBA-L01
U-01385,SA-BATT-L04
U-01385,SA-DISP-L08
U-01385,SA-ENC-L01
U-01386,SA-PCBA-L01
U-01386,SA-BATT-L05
U-01386,SA-DISP-L02
U-01386,SA-ENC-L02
U-01387,SA-PCBA-L01
U-01387,SA-BATT-L09
U-01387,SA-DISP-L09
U-01387,SA-ENC-L05
U-01388,SA-PCBA-L07
U-01388,SA-BATT-L02
U-01388,SA-DISP-L08
U-01388,SA-ENC-L06
U-01389,SA-PCBA-L02
U-01389,SA-BATT-L01
U-01389,SA-DISP-L05
U-01389,SA-ENC-L01
U-01390,SA-PCBA-L13
U-01390,SA-BATT-L02
U-01390,SA-DISP-L02
U-01390,SA-ENC-L03
U-01391,SA-PCBA-L18
U-01391,SA-BATT-L07
U-01391,SA-DISP-L10
U-01391,SA-ENC-L08
U-01392,SA-PCBA-L17
U-01392,SA-BATT-L02
U-01392,SA-DISP-L06
U-01392,SA-ENC-L07
U-01393,SA-PCBA-L18
U-01393,SA-BATT-L04
U-01393,SA-DISP-L06
U-01393,SA-ENC-L07
U-01394,SA-PCBA-L14
U-01394,SA-BATT-L05
U-01394,SA-DISP-L10
U-01394,SA-ENC-L07
U-01395,SA-PCBA-L03
U-01395,SA-BATT-L08
U-01395,SA-DISP-L01
U-01395,SA-ENC-L03
U-01396,SA-PCBA-L18
U-01396,SA-BATT-L03
U-01396,SA-DISP-L01
U-01396,SA-ENC-L04
U-01397,SA-PCBA-L13
U-01397,SA-BATT-L08
U-01397,SA-DISP-L03
U-01397,SA-ENC-L08
U-01398,SA-PCBA-L08
U-01398,SA-BATT-L06
U-01398,SA-DISP-L10
U-01398,SA-ENC-L03
U-01399,SA-PCBA-L13
U-01399,SA-BATT-L03
U-01399,SA-DISP-L04
U-01399,SA-ENC-L01
U-01400,SA-PCBA-L14
U-01400,SA-BATT-L05
U-01400,SA-DISP-L05
U-01400,SA-ENC-L08
U-01401,SA-PCBA-L01
U-01401,SA-BATT-L10
U-01401,SA-DISP-L07
U-01401,SA-ENC-L07
U-01402,SA-PCBA-L18
U-01402,SA-BATT-L01
U-01402,SA-DISP-L09
U-01402,SA-ENC-L01
U-01403,SA-PCBA-L04
U-01403,SA-BATT-L04
U-01403,SA-DISP-L06
U-01403,SA-ENC-L03
U-01404,SA-PCBA-L18
U-01404,SA-BATT-L08
U-01404,SA-DISP-L05
U-01404,SA-ENC-L07
U-01405,SA-PCBA-L04
U-01405,SA-BATT-L02
U-01405,SA-DISP-L10
U-01405,SA-ENC-L03
U-01406,SA-PCBA-L14
U-01406,SA-BATT-L02
U-01406,SA-DISP-L02
U-01406,SA-ENC-L08
U-01407,SA-PCBA-L05
U-01407,SA-BATT-L02
U-01407,SA-DISP-L09
U-01407,SA-ENC-L05
U-01408,SA-PCBA-L12
U-01408,SA-BATT-L09
U-01408,SA-DISP-L10
U-01408,SA-ENC-L05
U-01409,SA-PCBA-L20
U-01409,SA-BATT-L07
U-01409,SA-DISP-L07
U-01409,SA-ENC-L08
U-01410,SA-PCBA-L16
U-01410,SA-BATT-L08
U-01410,SA-DISP-L06
U-01410,SA-ENC-L01
U-01411,SA-PCBA-L05
U-01411,SA-BATT-L04
U-01411,SA-DISP-L06
U-01411,SA-ENC-L05
U-01412,SA-PCBA-L11
U-01412,SA-BATT-L10
U-01412,SA-DISP-L10
U-01412,SA-ENC-L06
U-01413,SA-PCBA-L12
U-01413,SA-BATT-L03
U-01413,SA-DISP-L08
U-01413,SA-ENC-L07
U-01414,SA-PCBA-L16
U-01414,SA-BATT-L01
U-01414,SA-DISP-L02
U-01414,SA-ENC-L02
U-01415,SA-PCBA-L02
U-01415,SA-BATT-L01
U-01415,SA-DISP-L09
U-01415,SA-ENC-L01
U-01416,SA-PCBA-L07
U-01416,SA-BATT-L10
U-01416,SA-DISP-L10
U-01416,SA-ENC-L06
U-01417,SA-PCBA-L06
U-01417,SA-BATT-L07
U-01417,SA-DISP-L02
U-01417,SA-ENC-L03
U-01418,SA-PCBA-L08
U-01418,SA-BATT-L07
U-01418,SA-DISP-L06
U-01418,SA-ENC-L07
U-01419,SA-PCBA-L06
U-01419,SA-BATT-L05
U-01419,SA-DISP-L03
U-01419,SA-ENC-L02
U-01420,SA-PCBA-L02
U-01420,SA-BATT-L01
U-01420,SA-DISP-L07
U-01420,SA-ENC-L05
U-01421,SA-PCBA-L04
U-01421,SA-BATT-L03
U-01421,SA-DISP-L04
U-01421,SA-ENC-L03
U-01422,SA-PCBA-L07
U-01422,SA-BATT-L04
U-01422,SA-DISP-L05
U-01422,SA-ENC-L03
U-01423,SA-PCBA-L02
U-01423,SA-BATT-L02
U-01423,SA-DISP-L10
U-01423,SA-ENC-L07
U-01424,SA-PCBA-L11
U-01424,SA-BATT-L09
U-01424,SA-DISP-L09
U-01424,SA-ENC-L03
U-01425,SA-PCBA-L15
U-01425,SA-BATT-L08
U-01425,SA-DISP-L09
U-01425,SA-ENC-L05
U-01426,SA-PCBA-L02
U-01426,SA-BATT-L09
U-01426,SA-DISP-L04
U-01426,SA-ENC-L06
U-01427,SA-PCBA-L08
U-01427,SA-BATT-L10
U-01427,SA-DISP-L02
U-01427,SA-ENC-L03
U-01428,SA-PCBA-L17
U-01428,SA-BATT-L09
U-01428,SA-DISP-L03
U-01428,SA-ENC-L01
U-01429,SA-PCBA-L11
U-01429,SA-BATT-L07
U-01429,SA-DISP-L04
U-01429,SA-ENC-L01
U-01430,SA-PCBA-L10
U-01430,SA-BATT-L10
U-01430,SA-DISP-L08
U-01430,SA-ENC-L03
U-01431,SA-PCBA-L01
U-01431,SA-BATT-L07
U-01431,SA-DISP-L03
U-01431,SA-ENC-L04
U-01432,SA-PCBA-L01
U-01432,SA-BATT-L03
U-01432,SA-DISP-L04
U-01432,SA-ENC-L03
U-01433,SA-PCBA-L20
U-01433,SA-BATT-L10
U-01433,SA-DISP-L09
U-01433,SA-ENC-L08
U-01434,SA-PCBA-L02
U-01434,SA-BATT-L04
U-01434,SA-DISP-L09
U-01434,SA-ENC-L05
U-01435,SA-PCBA-L05
U-01435,SA-BATT-L04
U-01435,SA-DISP-L06
U-01435,SA-ENC-L05
U-01436,SA-PCBA-L01
U-01436,SA-BATT-L06
U-01436,SA-DISP-L05
U-01436,SA-ENC-L06
U-01437,SA-PCBA-L14
U-01437,SA-BATT-L07
U-01437,SA-DISP-L07
U-01437,SA-ENC-L05
U-01438,SA-PCBA-L10
U-01438,SA-BATT-L01
U-01438,SA-DISP-L08
U-01438,SA-ENC-L06
U-01439,SA-PCBA-L18
U-01439,SA-BATT-L04
U-01439,SA-DISP-L07
U-01439,SA-ENC-L07
U-01440,SA-PCBA-L18
U-01440,SA-BATT-L07
U-01440,SA-DISP-L09
U-01440,SA-ENC-L02
U-01441,SA-PCBA-L14
U-01441,SA-BATT-L08
U-01441,SA-DISP-L02
U-01441,SA-ENC-L08
U-01442,SA-PCBA-L15
U-01442,SA-BATT-L09
U-01442,SA-DISP-L10
U-01442,SA-ENC-L03
U-01443,SA-PCBA-L11
U-01443,SA-BATT-L09
