transaction_id,step,step_ts,is_fraud
2396279,201,2020-01-09 09:00:00,0
2394850,201,2020-01-09 09:00:00,0
2390430,201,2020-01-09 09:00:00,0
2385131,201,2020-01-09 09:00:00,0
2390091,201,2020-01-09 09:00:00,1
2397912,201,2020-01-09 09:00:00,0
2383909,201,2020-01-09 09:00:00,0
2393497,201,2020-01-09 09:00:00,0
2384740,201,2020-01-09 09:00:00,1
2382770,201,2020-01-09 09:00:00,1
2397158,201,2020-01-09 09:00:00,0
2388624,201,2020-01-09 09:00:00,0
2396169,201,2020-01-09 09:00:00,0
2382771,201,2020-01-09 09:00:00,1
2392536,201,2020-01-09 09:00:00,1
2388090,201,2020-01-09 09:00:00,0
2382278,201,2020-01-09 09:00:00,0
2394022,201,2020-01-09 09:00:00,0
2384847,201,2020-01-09 09:00:00,0
2384741,201,2020-01-09 09:00:00,1
2396264,201,2020-01-09 09:00:00,0
2397668,201,2020-01-09 09:00:00,0
2412409,202,2020-01-09 10:00:00,0
2431411,202,2020-01-09 10:00:00,0
2402918,202,2020-01-09 10:00:00,0
2431481,202,2020-01-09 10:00:00,0
2401108,202,2020-01-09 10:00:00,0
2420414,202,2020-01-09 10:00:00,0
2430503,202,2020-01-09 10:00:00,0
2425932,202,2020-01-09 10:00:00,0
2416591,202,2020-01-09 10:00:00,0
2426050,202,2020-01-09 10:00:00,0
2419220,202,2020-01-09 10:00:00,0
2405853,202,2020-01-09 10:00:00,0
2423703,202,2020-01-09 10:00:00,1
2417697,202,2020-01-09 10:00:00,0
2430224,202,2020-01-09 10:00:00,0
2417384,202,2020-01-09 10:00:00,0
2429811,202,2020-01-09 10:00:00,0
2412777,202,2020-01-09 10:00:00,0
2412086,202,2020-01-09 10:00:00,0
2405781,202,2020-01-09 10:00:00,0
2423684,202,2020-01-09 10:00:00,0
2420987,202,2020-01-09 10:00:00,0
2417629,202,2020-01-09 10:00:00,0
2419353,202,2020-01-09 10:00:00,0
2407745,202,2020-01-09 10:00:00,0
2400218,202,2020-01-09 10:00:00,0
2403070,202,2020-01-09 10:00:00,0
2423702,202,2020-01-09 10:00:00,1
2406004,202,2020-01-09 10:00:00,0
2404382,202,2020-01-09 10:00:00,0
2418081,202,2020-01-09 10:00:00,0
2402313,202,2020-01-09 10:00:00,0
2415117,202,2020-01-09 10:00:00,0
2414152,202,2020-01-09 10:00:00,0
2427572,202,2020-01-09 10:00:00,0
2426245,202,2020-01-09 10:00:00,0
2424936,202,2020-01-09 10:00:00,0
2400831,202,2020-01-09 10:00:00,0
2419273,202,2020-01-09 10:00:00,0
2423479,202,2020-01-09 10:00:00,0
2419031,202,2020-01-09 10:00:00,0
2408514,202,2020-01-09 10:00:00,0
2414315,202,2020-01-09 10:00:00,0
2430803,202,2020-01-09 10:00:00,0
2408932,202,2020-01-09 10:00:00,0
2427232,202,2020-01-09 10:00:00,0
2443552,203,2020-01-09 11:00:00,1
2459864,203,2020-01-09 11:00:00,0
2450937,203,2020-01-09 11:00:00,0
2448373,203,2020-01-09 11:00:00,0
2451282,203,2020-01-09 11:00:00,0
2451272,203,2020-01-09 11:00:00,0
2447916,203,2020-01-09 11:00:00,0
2456455,203,2020-01-09 11:00:00,0
2455470,203,2020-01-09 11:00:00,0
2463671,203,2020-01-09 11:00:00,0
2453378,203,2020-01-09 11:00:00,1
2457387,203,2020-01-09 11:00:00,0
2435750,203,2020-01-09 11:00:00,0
2464809,203,2020-01-09 11:00:00,0
2443553,203,2020-01-09 11:00:00,1
2434432,203,2020-01-09 11:00:00,1
2445754,203,2020-01-09 11:00:00,0
2467866,203,2020-01-09 11:00:00,0
2455836,203,2020-01-09 11:00:00,0
2466323,203,2020-01-09 11:00:00,0
2450366,203,2020-01-09 11:00:00,0
2463292,203,2020-01-09 11:00:00,0
2455284,203,2020-01-09 11:00:00,0
2442138,203,2020-01-09 11:00:00,0
2440759,203,2020-01-09 11:00:00,1
2467414,203,2020-01-09 11:00:00,0
2434433,203,2020-01-09 11:00:00,1
2463801,203,2020-01-09 11:00:00,0
2453379,203,2020-01-09 11:00:00,1
2440758,203,2020-01-09 11:00:00,1
2435060,203,2020-01-09 11:00:00,0
2457895,203,2020-01-09 11:00:00,0
2465832,203,2020-01-09 11:00:00,0
2438299,203,2020-01-09 11:00:00,0
2466632,203,2020-01-09 11:00:00,0
2451279,203,2020-01-09 11:00:00,0
2448583,203,2020-01-09 11:00:00,0
2453017,203,2020-01-09 11:00:00,0
2442415,203,2020-01-09 11:00:00,0
2451886,203,2020-01-09 11:00:00,0
2436149,203,2020-01-09 11:00:00,0
2450063,203,2020-01-09 11:00:00,0
2448556,203,2020-01-09 11:00:00,0
2457616,203,2020-01-09 11:00:00,0
2442911,203,2020-01-09 11:00:00,0
2453432,203,2020-01-09 11:00:00,0
2439203,203,2020-01-09 11:00:00,0
2433978,203,2020-01-09 11:00:00,0
2467490,203,2020-01-09 11:00:00,0
2456002,203,2020-01-09 11:00:00,0
2453570,203,2020-01-09 11:00:00,0
2434727,203,2020-01-09 11:00:00,0
2453560,203,2020-01-09 11:00:00,0
2447517,203,2020-01-09 11:00:00,0
2436620,203,2020-01-09 11:00:00,0
2477129,204,2020-01-09 12:00:00,0
2489017,204,2020-01-09 12:00:00,0
2485087,204,2020-01-09 12:00:00,0
2504685,204,2020-01-09 12:00:00,0
2481818,204,2020-01-09 12:00:00,1
2478791,204,2020-01-09 12:00:00,0
2498782,204,2020-01-09 12:00:00,0
2474011,204,2020-01-09 12:00:00,1
2485778,204,2020-01-09 12:00:00,0
2491322,204,2020-01-09 12:00:00,1
2493958,204,2020-01-09 12:00:00,0
2474010,204,2020-01-09 12:00:00,1
2482046,204,2020-01-09 12:00:00,0
2485315,204,2020-01-09 12:00:00,0
2500089,204,2020-01-09 12:00:00,0
2487743,204,2020-01-09 12:00:00,0
2470098,204,2020-01-09 12:00:00,0
2484425,204,2020-01-09 12:00:00,0
2480235,204,2020-01-09 12:00:00,0
2473698,204,2020-01-09 12:00:00,0
2487661,204,2020-01-09 12:00:00,0
2491321,204,2020-01-09 12:00:00,1
2469602,204,2020-01-09 12:00:00,0
2488595,204,2020-01-09 12:00:00,0
2483288,204,2020-01-09 12:00:00,0
2471503,204,2020-01-09 12:00:00,0
2499645,204,2020-01-09 12:00:00,0
2495166,204,2020-01-09 12:00:00,0
2483879,204,2020-01-09 12:00:00,0
2488274,204,2020-01-09 12:00:00,0
2493175,204,2020-01-09 12:00:00,0
2496318,204,2020-01-09 12:00:00,0
2473138,204,2020-01-09 12:00:00,0
2487432,204,2020-01-09 12:00:00,0
2473380,204,2020-01-09 12:00:00,0
2471645,204,2020-01-09 12:00:00,0
2497797,204,2020-01-09 12:00:00,0
2500088,204,2020-01-09 12:00:00,0
2492474,204,2020-01-09 12:00:00,0
2492906,204,2020-01-09 12:00:00,0
2481817,204,2020-01-09 12:00:00,1
2482875,204,2020-01-09 12:00:00,0
2477257,204,2020-01-09 12:00:00,0
2484415,204,2020-01-09 12:00:00,0
2489623,204,2020-01-09 12:00:00,0
2488449,204,2020-01-09 12:00:00,0
2477294,204,2020-01-09 12:00:00,0
2482290,204,2020-01-09 12:00:00,0
2482739,204,2020-01-09 12:00:00,0
2529275,205,2020-01-09 13:00:00,0
2532294,205,2020-01-09 13:00:00,0
2537350,205,2020-01-09 13:00:00,0
2528983,205,2020-01-09 13:00:00,0
2526165,205,2020-01-09 13:00:00,0
2531842,205,2020-01-09 13:00:00,1
2516850,205,2020-01-09 13:00:00,0
2517153,205,2020-01-09 13:00:00,0
2508666,205,2020-01-09 13:00:00,0
2520563,205,2020-01-09 13:00:00,0
2529523,205,2020-01-09 13:00:00,0
2514896,205,2020-01-09 13:00:00,0
2511006,205,2020-01-09 13:00:00,0
2537776,205,2020-01-09 13:00:00,0
2537765,205,2020-01-09 13:00:00,1
2512627,205,2020-01-09 13:00:00,0
2523930,205,2020-01-09 13:00:00,0
2521416,205,2020-01-09 13:00:00,0
2531224,205,2020-01-09 13:00:00,0
2537325,205,2020-01-09 13:00:00,1
2513765,205,2020-01-09 13:00:00,0
2530851,205,2020-01-09 13:00:00,0
2514070,205,2020-01-09 13:00:00,0
2527692,205,2020-01-09 13:00:00,0
2525144,205,2020-01-09 13:00:00,0
2528958,205,2020-01-09 13:00:00,0
2524033,205,2020-01-09 13:00:00,0
2537920,205,2020-01-09 13:00:00,1
2531841,205,2020-01-09 13:00:00,1
2534203,205,2020-01-09 13:00:00,0
2523519,205,2020-01-09 13:00:00,0
2512464,205,2020-01-09 13:00:00,0
2514295,205,2020-01-09 13:00:00,0
2515335,205,2020-01-09 13:00:00,0
2516797,205,2020-01-09 13:00:00,1
2528758,205,2020-01-09 13:00:00,1
2520121,205,2020-01-09 13:00:00,1
2526210,205,2020-01-09 13:00:00,1
2537921,205,2020-01-09 13:00:00,1
2533973,205,2020-01-09 13:00:00,0
2520120,205,2020-01-09 13:00:00,1
2529703,205,2020-01-09 13:00:00,0
2526707,205,2020-01-09 13:00:00,0
2537764,205,2020-01-09 13:00:00,1
2509173,205,2020-01-09 13:00:00,0
2537326,205,2020-01-09 13:00:00,1
2514578,205,2020-01-09 13:00:00,0
2520586,205,2020-01-09 13:00:00,0
2516972,205,2020-01-09 13:00:00,0
2535575,205,2020-01-09 13:00:00,0
2530047,205,2020-01-09 13:00:00,0
2515485,205,2020-01-09 13:00:00,0
2526209,205,2020-01-09 13:00:00,1
2536519,205,2020-01-09 13:00:00,0
2528757,205,2020-01-09 13:00:00,1
2534594,205,2020-01-09 13:00:00,0
2528079,205,2020-01-09 13:00:00,0
2528192,205,2020-01-09 13:00:00,0
2514649,205,2020-01-09 13:00:00,0
2527030,205,2020-01-09 13:00:00,0
2512931,205,2020-01-09 13:00:00,0
2516798,205,2020-01-09 13:00:00,1
2512735,205,2020-01-09 13:00:00,0
2539531,206,2020-01-09 14:00:00,1
2549411,206,2020-01-09 14:00:00,0
2538678,206,2020-01-09 14:00:00,0
2559668,206,2020-01-09 14:00:00,0
2556419,206,2020-01-09 14:00:00,0
2563552,206,2020-01-09 14:00:00,0
2568139,206,2020-01-09 14:00:00,1
2542842,206,2020-01-09 14:00:00,0
2551307,206,2020-01-09 14:00:00,0
2552740,206,2020-01-09 14:00:00,1
2564516,206,2020-01-09 14:00:00,0
2547580,206,2020-01-09 14:00:00,0
2568140,206,2020-01-09 14:00:00,1
2566941,206,2020-01-09 14:00:00,0
2543020,206,2020-01-09 14:00:00,1
2544375,206,2020-01-09 14:00:00,0
2544755,206,2020-01-09 14:00:00,0
2554204,206,2020-01-09 14:00:00,0
2539532,206,2020-01-09 14:00:00,1
2547548,206,2020-01-09 14:00:00,0
2565689,206,2020-01-09 14:00:00,0
2556441,206,2020-01-09 14:00:00,0
2543021,206,2020-01-09 14:00:00,1
2557841,206,2020-01-09 14:00:00,0
2543585,206,2020-01-09 14:00:00,0
2565000,206,2020-01-09 14:00:00,1
2552300,206,2020-01-09 14:00:00,1
2546285,206,2020-01-09 14:00:00,0
2562112,206,2020-01-09 14:00:00,0
2552739,206,2020-01-09 14:00:00,1
2563963,206,2020-01-09 14:00:00,0
2539778,206,2020-01-09 14:00:00,0
2547331,206,2020-01-09 14:00:00,0
2539989,206,2020-01-09 14:00:00,0
2564999,206,2020-01-09 14:00:00,1
2559049,206,2020-01-09 14:00:00,0
2563613,206,2020-01-09 14:00:00,0
2564381,206,2020-01-09 14:00:00,0
2549577,206,2020-01-09 14:00:00,0
2544322,206,2020-01-09 14:00:00,0
2558597,206,2020-01-09 14:00:00,0
2541039,206,2020-01-09 14:00:00,0
2546105,206,2020-01-09 14:00:00,0
2552299,206,2020-01-09 14:00:00,1
2540224,206,2020-01-09 14:00:00,0
2559454,206,2020-01-09 14:00:00,0
2594136,207,2020-01-09 15:00:00,0
2571317,207,2020-01-09 15:00:00,0
2581644,207,2020-01-09 15:00:00,0
2575939,207,2020-01-09 15:00:00,0
2584993,207,2020-01-09 15:00:00,0
2575053,207,2020-01-09 15:00:00,0
2574028,207,2020-01-09 15:00:00,0
2576595,207,2020-01-09 15:00:00,0
2577330,207,2020-01-09 15:00:00,0
2588247,207,2020-01-09 15:00:00,1
2583606,207,2020-01-09 15:00:00,0
2579290,207,2020-01-09 15:00:00,0
2579397,207,2020-01-09 15:00:00,0
2584139,207,2020-01-09 15:00:00,1
2571752,207,2020-01-09 15:00:00,0
2591799,207,2020-01-09 15:00:00,0
2587987,207,2020-01-09 15:00:00,0
2570764,207,2020-01-09 15:00:00,0
2575030,207,2020-01-09 15:00:00,0
2572401,207,2020-01-09 15:00:00,0
2588750,207,2020-01-09 15:00:00,0
2573151,207,2020-01-09 15:00:00,0
2584138,207,2020-01-09 15:00:00,1
2579561,207,2020-01-09 15:00:00,0
2582683,207,2020-01-09 15:00:00,0
2568537,207,2020-01-09 15:00:00,0
2573352,207,2020-01-09 15:00:00,0
2592829,207,2020-01-09 15:00:00,0
2585236,207,2020-01-09 15:00:00,0
2585602,207,2020-01-09 15:00:00,0
2588246,207,2020-01-09 15:00:00,1
2589039,207,2020-01-09 15:00:00,0
2583233,207,2020-01-09 15:00:00,0
2570420,207,2020-01-09 15:00:00,0
2575929,207,2020-01-09 15:00:00,0
2582833,207,2020-01-09 15:00:00,0
2573140,207,2020-01-09 15:00:00,0
2594210,207,2020-01-09 15:00:00,0
2590789,207,2020-01-09 15:00:00,0
2578773,207,2020-01-09 15:00:00,0
2570015,207,2020-01-09 15:00:00,0
2576836,207,2020-01-09 15:00:00,0
2573708,207,2020-01-09 15:00:00,0
2584459,207,2020-01-09 15:00:00,0
2595756,207,2020-01-09 15:00:00,0
2592583,207,2020-01-09 15:00:00,0
2586744,207,2020-01-09 15:00:00,0
2571515,207,2020-01-09 15:00:00,1
2589930,207,2020-01-09 15:00:00,0
2596071,207,2020-01-09 15:00:00,0
2571516,207,2020-01-09 15:00:00,1
2593447,207,2020-01-09 15:00:00,0
2605945,208,2020-01-09 16:00:00,1
2625684,208,2020-01-09 16:00:00,0
2598562,208,2020-01-09 16:00:00,0
2616214,208,2020-01-09 16:00:00,0
2624132,208,2020-01-09 16:00:00,0
2607286,208,2020-01-09 16:00:00,0
2623755,208,2020-01-09 16:00:00,1
2602929,208,2020-01-09 16:00:00,0
2622704,208,2020-01-09 16:00:00,0
2605350,208,2020-01-09 16:00:00,0
2599899,208,2020-01-09 16:00:00,1
2615546,208,2020-01-09 16:00:00,0
2597308,208,2020-01-09 16:00:00,0
2599039,208,2020-01-09 16:00:00,1
2604416,208,2020-01-09 16:00:00,0
2624145,208,2020-01-09 16:00:00,0
2615503,208,2020-01-09 16:00:00,0
2609115,208,2020-01-09 16:00:00,1
2610331,208,2020-01-09 16:00:00,0
2623756,208,2020-01-09 16:00:00,1
2605457,208,2020-01-09 16:00:00,0
2610088,208,2020-01-09 16:00:00,1
2600918,208,2020-01-09 16:00:00,0
2597364,208,2020-01-09 16:00:00,0
2601970,208,2020-01-09 16:00:00,0
2598595,208,2020-01-09 16:00:00,0
2600348,208,2020-01-09 16:00:00,0
2614738,208,2020-01-09 16:00:00,0
2599652,208,2020-01-09 16:00:00,0
2610276,208,2020-01-09 16:00:00,0
2619296,208,2020-01-09 16:00:00,0
2610564,208,2020-01-09 16:00:00,0
2610087,208,2020-01-09 16:00:00,1
2608447,208,2020-01-09 16:00:00,1
2621011,208,2020-01-09 16:00:00,0
2603542,208,2020-01-09 16:00:00,0
2602181,208,2020-01-09 16:00:00,0
2625069,208,2020-01-09 16:00:00,0
2621711,208,2020-01-09 16:00:00,1
2608446,208,2020-01-09 16:00:00,1
2609114,208,2020-01-09 16:00:00,1
2599038,208,2020-01-09 16:00:00,1
2604368,208,2020-01-09 16:00:00,1
2606890,208,2020-01-09 16:00:00,0
2614022,208,2020-01-09 16:00:00,0
2607293,208,2020-01-09 16:00:00,0
2603284,208,2020-01-09 16:00:00,0
2619604,208,2020-01-09 16:00:00,0
2599898,208,2020-01-09 16:00:00,1
2612713,208,2020-01-09 16:00:00,1
2618391,208,2020-01-09 16:00:00,0
2625064,208,2020-01-09 16:00:00,0
2621064,208,2020-01-09 16:00:00,0
2605946,208,2020-01-09 16:00:00,1
2599231,208,2020-01-09 16:00:00,0
2600580,208,2020-01-09 16:00:00,0
2612714,208,2020-01-09 16:00:00,1
2606061,208,2020-01-09 16:00:00,0
2622103,208,2020-01-09 16:00:00,1
2604367,208,2020-01-09 16:00:00,1
2598902,208,2020-01-09 16:00:00,0
2621710,208,2020-01-09 16:00:00,1
2612485,208,2020-01-09 16:00:00,0
2597742,208,2020-01-09 16:00:00,0
2632660,209,2020-01-09 17:00:00,0
2643011,209,2020-01-09 17:00:00,0
2642369,209,2020-01-09 17:00:00,0
2640723,209,2020-01-09 17:00:00,0
2628135,209,2020-01-09 17:00:00,0
2628958,209,2020-01-09 17:00:00,0
2639124,209,2020-01-09 17:00:00,0
2652562,209,2020-01-09 17:00:00,0
2654605,209,2020-01-09 17:00:00,0
2646516,209,2020-01-09 17:00:00,0
2642378,209,2020-01-09 17:00:00,1
2631225,209,2020-01-09 17:00:00,0
2631090,209,2020-01-09 17:00:00,1
2650191,209,2020-01-09 17:00:00,0
2646693,209,2020-01-09 17:00:00,0
2630389,209,2020-01-09 17:00:00,0
2654519,209,2020-01-09 17:00:00,0
2636121,209,2020-01-09 17:00:00,0
2635323,209,2020-01-09 17:00:00,0
2654552,209,2020-01-09 17:00:00,0
2643611,209,2020-01-09 17:00:00,0
2642778,209,2020-01-09 17:00:00,0
2631801,209,2020-01-09 17:00:00,0
2634139,209,2020-01-09 17:00:00,0
2653075,209,2020-01-09 17:00:00,0
2642379,209,2020-01-09 17:00:00,1
2636932,209,2020-01-09 17:00:00,0
2626723,209,2020-01-09 17:00:00,0
2647738,209,2020-01-09 17:00:00,1
2629840,209,2020-01-09 17:00:00,0
2634728,209,2020-01-09 17:00:00,0
2653370,209,2020-01-09 17:00:00,0
2651562,209,2020-01-09 17:00:00,0
2632525,209,2020-01-09 17:00:00,0
2645166,209,2020-01-09 17:00:00,0
2652577,209,2020-01-09 17:00:00,0
2650596,209,2020-01-09 17:00:00,0
2640084,209,2020-01-09 17:00:00,0
2627968,209,2020-01-09 17:00:00,0
2645999,209,2020-01-09 17:00:00,0
2647023,209,2020-01-09 17:00:00,0
2647210,209,2020-01-09 17:00:00,0
2627726,209,2020-01-09 17:00:00,0
2628582,209,2020-01-09 17:00:00,0
2647739,209,2020-01-09 17:00:00,1
2631089,209,2020-01-09 17:00:00,1
2653179,209,2020-01-09 17:00:00,0
2649220,209,2020-01-09 17:00:00,0
2628032,209,2020-01-09 17:00:00,0
2633697,209,2020-01-09 17:00:00,0
2658779,210,2020-01-09 18:00:00,0
2660460,210,2020-01-09 18:00:00,0
2681280,210,2020-01-09 18:00:00,0
2660424,210,2020-01-09 18:00:00,0
2673365,210,2020-01-09 18:00:00,0
2665103,210,2020-01-09 18:00:00,0
2665772,210,2020-01-09 18:00:00,0
2682225,210,2020-01-09 18:00:00,1
2672722,210,2020-01-09 18:00:00,0
2680501,210,2020-01-09 18:00:00,0
2678996,210,2020-01-09 18:00:00,1
2682224,210,2020-01-09 18:00:00,1
2659868,210,2020-01-09 18:00:00,0
2677631,210,2020-01-09 18:00:00,0
2688561,210,2020-01-09 18:00:00,0
2660059,210,2020-01-09 18:00:00,0
2669887,210,2020-01-09 18:00:00,0
2674344,210,2020-01-09 18:00:00,0
2688849,210,2020-01-09 18:00:00,0
2676285,210,2020-01-09 18:00:00,0
2688876,210,2020-01-09 18:00:00,0
2661675,210,2020-01-09 18:00:00,0
2667197,210,2020-01-09 18:00:00,0
2663178,210,2020-01-09 18:00:00,0
2661981,210,2020-01-09 18:00:00,0
2676016,210,2020-01-09 18:00:00,1
2675782,210,2020-01-09 18:00:00,0
2658124,210,2020-01-09 18:00:00,0
2666325,210,2020-01-09 18:00:00,0
2666316,210,2020-01-09 18:00:00,0
2660884,210,2020-01-09 18:00:00,0
2686209,210,2020-01-09 18:00:00,0
2661475,210,2020-01-09 18:00:00,0
2688428,210,2020-01-09 18:00:00,0
2684776,210,2020-01-09 18:00:00,1
2676017,210,2020-01-09 18:00:00,1
2687952,210,2020-01-09 18:00:00,0
2669781,210,2020-01-09 18:00:00,0
2661424,210,2020-01-09 18:00:00,0
2678995,210,2020-01-09 18:00:00,1
2687649,210,2020-01-09 18:00:00,0
2684306,210,2020-01-09 18:00:00,0
2684777,210,2020-01-09 18:00:00,1
2676517,210,2020-01-09 18:00:00,0
2724585,211,2020-01-09 19:00:00,1
2723114,211,2020-01-09 19:00:00,0
2690299,211,2020-01-09 19:00:00,0
2698954,211,2020-01-09 19:00:00,0
2714605,211,2020-01-09 19:00:00,1
2707952,211,2020-01-09 19:00:00,0
2695882,211,2020-01-09 19:00:00,0
2719006,211,2020-01-09 19:00:00,0
2708027,211,2020-01-09 19:00:00,0
2713056,211,2020-01-09 19:00:00,0
2690091,211,2020-01-09 19:00:00,0
2722915,211,2020-01-09 19:00:00,0
2708829,211,2020-01-09 19:00:00,1
2694207,211,2020-01-09 19:00:00,0
2699366,211,2020-01-09 19:00:00,0
2725819,211,2020-01-09 19:00:00,0
2716681,211,2020-01-09 19:00:00,0
2694835,211,2020-01-09 19:00:00,0
2692056,211,2020-01-09 19:00:00,0
2724586,211,2020-01-09 19:00:00,1
2697092,211,2020-01-09 19:00:00,1
2692103,211,2020-01-09 19:00:00,0
2703723,211,2020-01-09 19:00:00,1
2690855,211,2020-01-09 19:00:00,0
2709538,211,2020-01-09 19:00:00,0
2694750,211,2020-01-09 19:00:00,0
2700471,211,2020-01-09 19:00:00,0
2712196,211,2020-01-09 19:00:00,0
2713845,211,2020-01-09 19:00:00,0
2701858,211,2020-01-09 19:00:00,0
2703771,211,2020-01-09 19:00:00,0
2705794,211,2020-01-09 19:00:00,0
2720236,211,2020-01-09 19:00:00,0
2694320,211,2020-01-09 19:00:00,0
2705964,211,2020-01-09 19:00:00,0
2718331,211,2020-01-09 19:00:00,0
2703571,211,2020-01-09 19:00:00,0
2697068,211,2020-01-09 19:00:00,0
2718664,211,2020-01-09 19:00:00,0
2697180,211,2020-01-09 19:00:00,0
2714606,211,2020-01-09 19:00:00,1
2691846,211,2020-01-09 19:00:00,0
2697091,211,2020-01-09 19:00:00,1
2690624,211,2020-01-09 19:00:00,0
2713687,211,2020-01-09 19:00:00,0
2705656,211,2020-01-09 19:00:00,0
2714211,211,2020-01-09 19:00:00,0
2696027,211,2020-01-09 19:00:00,0
2715552,211,2020-01-09 19:00:00,0
2691090,211,2020-01-09 19:00:00,0
2703722,211,2020-01-09 19:00:00,1
2708828,211,2020-01-09 19:00:00,1
2696201,211,2020-01-09 19:00:00,0
2699208,211,2020-01-09 19:00:00,0
2701068,211,2020-01-09 19:00:00,0
2699860,211,2020-01-09 19:00:00,1
2699861,211,2020-01-09 19:00:00,1
2724440,211,2020-01-09 19:00:00,0
2696137,211,2020-01-09 19:00:00,0
2703921,211,2020-01-09 19:00:00,0
2723291,211,2020-01-09 19:00:00,0
2721787,211,2020-01-09 19:00:00,1
2721788,211,2020-01-09 19:00:00,1
2698182,211,2020-01-09 19:00:00,0
2704883,211,2020-01-09 19:00:00,0
2698410,211,2020-01-09 19:00:00,0
2741514,212,2020-01-09 20:00:00,0
2732390,212,2020-01-09 20:00:00,0
2736447,212,2020-01-09 20:00:00,1
2755925,212,2020-01-09 20:00:00,0
2748213,212,2020-01-09 20:00:00,0
2752536,212,2020-01-09 20:00:00,0
2736448,212,2020-01-09 20:00:00,1
2758897,212,2020-01-09 20:00:00,0
2729495,212,2020-01-09 20:00:00,1
2754078,212,2020-01-09 20:00:00,1
2736446,212,2020-01-09 20:00:00,1
2756587,212,2020-01-09 20:00:00,1
2730179,212,2020-01-09 20:00:00,0
2741559,212,2020-01-09 20:00:00,1
2751906,212,2020-01-09 20:00:00,0
2729254,212,2020-01-09 20:00:00,0
2753226,212,2020-01-09 20:00:00,1
2730592,212,2020-01-09 20:00:00,1
2750489,212,2020-01-09 20:00:00,0
2759546,212,2020-01-09 20:00:00,0
2729565,212,2020-01-09 20:00:00,1
2730387,212,2020-01-09 20:00:00,1
2731676,212,2020-01-09 20:00:00,0
2736954,212,2020-01-09 20:00:00,1
2747403,212,2020-01-09 20:00:00,0
2729494,212,2020-01-09 20:00:00,1
2741787,212,2020-01-09 20:00:00,0
2739883,212,2020-01-09 20:00:00,1
2754368,212,2020-01-09 20:00:00,1
2747422,212,2020-01-09 20:00:00,0
2737618,212,2020-01-09 20:00:00,0
2754079,212,2020-01-09 20:00:00,1
2757295,212,2020-01-09 20:00:00,0
2751233,212,2020-01-09 20:00:00,0
2730591,212,2020-01-09 20:00:00,1
2740544,212,2020-01-09 20:00:00,1
2732597,212,2020-01-09 20:00:00,0
2758824,212,2020-01-09 20:00:00,0
2744142,212,2020-01-09 20:00:00,0
2744221,212,2020-01-09 20:00:00,1
2747924,212,2020-01-09 20:00:00,0
2733200,212,2020-01-09 20:00:00,0
2726959,212,2020-01-09 20:00:00,1
2736445,212,2020-01-09 20:00:00,1
2744222,212,2020-01-09 20:00:00,1
2751994,212,2020-01-09 20:00:00,0
2736955,212,2020-01-09 20:00:00,1
2743443,212,2020-01-09 20:00:00,0
2743203,212,2020-01-09 20:00:00,0
2736443,212,2020-01-09 20:00:00,1
2736444,212,2020-01-09 20:00:00,1
2739919,212,2020-01-09 20:00:00,0
2742158,212,2020-01-09 20:00:00,0
2729566,212,2020-01-09 20:00:00,1
2757282,212,2020-01-09 20:00:00,0
2727264,212,2020-01-09 20:00:00,0
2748604,212,2020-01-09 20:00:00,0
2754367,212,2020-01-09 20:00:00,1
2739884,212,2020-01-09 20:00:00,1
2755033,212,2020-01-09 20:00:00,1
2752776,212,2020-01-09 20:00:00,1
2726960,212,2020-01-09 20:00:00,1
2751816,212,2020-01-09 20:00:00,0
2751938,212,2020-01-09 20:00:00,0
2756586,212,2020-01-09 20:00:00,1
2753225,212,2020-01-09 20:00:00,1
2730386,212,2020-01-09 20:00:00,1
2755034,212,2020-01-09 20:00:00,1
2736441,212,2020-01-09 20:00:00,1
2738008,212,2020-01-09 20:00:00,0
2736442,212,2020-01-09 20:00:00,1
2734813,212,2020-01-09 20:00:00,0
2754143,212,2020-01-09 20:00:00,0
2741560,212,2020-01-09 20:00:00,1
2750684,212,2020-01-09 20:00:00,0
2760107,212,2020-01-09 20:00:00,0
2752775,212,2020-01-09 20:00:00,1
2740545,212,2020-01-09 20:00:00,1
2763255,213,2020-01-09 21:00:00,0
2762491,213,2020-01-09 21:00:00,0
2773415,213,2020-01-09 21:00:00,1
2763551,213,2020-01-09 21:00:00,0
2766984,213,2020-01-09 21:00:00,0
2769616,213,2020-01-09 21:00:00,0
2774107,213,2020-01-09 21:00:00,0
2774637,213,2020-01-09 21:00:00,0
2763133,213,2020-01-09 21:00:00,0
2771941,213,2020-01-09 21:00:00,0
2766145,213,2020-01-09 21:00:00,1
2761650,213,2020-01-09 21:00:00,1
2761882,213,2020-01-09 21:00:00,0
2760471,213,2020-01-09 21:00:00,1
2762991,213,2020-01-09 21:00:00,0
2766146,213,2020-01-09 21:00:00,1
2773798,213,2020-01-09 21:00:00,0
2761651,213,2020-01-09 21:00:00,1
2769673,213,2020-01-09 21:00:00,0
2763513,213,2020-01-09 21:00:00,0
2769955,213,2020-01-09 21:00:00,0
2760472,213,2020-01-09 21:00:00,1
2765847,213,2020-01-09 21:00:00,0
2762934,213,2020-01-09 21:00:00,0
2773414,213,2020-01-09 21:00:00,1
2772606,213,2020-01-09 21:00:00,0
2764526,213,2020-01-09 21:00:00,0
2767972,213,2020-01-09 21:00:00,0
2780801,214,2020-01-09 22:00:00,1
2783641,214,2020-01-09 22:00:00,1
