CONTRACT_ID,SUB_ID,PLAN_TYPE,MONTHLY_RATE_USD,DATA_LIMIT_GB,CONTRACT_START_DATE,CONTRACT_END_DATE,TERM_MONTHS,AUTO_RENEW,EARLY_TERMINATION_FEE_USD,STATUS
CTR-A4B912F1,SUB-CON-00393,BASIC,29.99,10,2023-10-27,2025-10-27,24,True,240,ACTIVE
CTR-DBDADB93,SUB-CON-00394,BASIC,29.99,10,2022-08-29,2024-08-29,24,True,240,ACTIVE
CTR-9D53E7F8,SUB-CON-00395,BASIC,29.99,10,2023-01-03,2024-01-03,12,True,120,ACTIVE
CTR-A9C84868,SUB-CON-00396,BASIC,29.99,10,2025-07-18,2027-07-18,24,True,240,ACTIVE
CTR-A8C5792A,SUB-CON-00397,BASIC,29.99,10,2023-06-12,2024-06-12,12,True,120,ACTIVE
CTR-7BD77913,SUB-CON-00398,BASIC,29.99,10,2024-07-25,2025-07-25,12,False,120,ACTIVE
CTR-F14D3410,SUB-CON-00399,STANDARD,59.99,50,2022-10-29,2024-10-29,24,False,240,ACTIVE
CTR-801F8E86,SUB-CON-00400,STANDARD,59.99,50,2024-04-27,2026-04-27,24,True,240,ACTIVE
CTR-1A96B9D0,SUB-CON-00401,BASIC,29.99,10,2021-07-23,2023-07-23,24,False,240,ACTIVE
CTR-A5EDAB34,SUB-CON-00402,BASIC,29.99,10,2021-12-17,2022-12-17,12,True,120,ACTIVE
CTR-7CE05457,SUB-CON-00403,STANDARD,59.99,50,2024-06-04,2026-06-04,24,False,240,ACTIVE
CTR-88B213B3,SUB-CON-00404,STANDARD,59.99,50,2024-07-31,2025-07-31,12,True,120,ACTIVE
CTR-5FC487A2,SUB-CON-00405,PREMIUM,99.99,100,2025-04-29,2026-04-29,12,True,120,ACTIVE
CTR-AA49FAAB,SUB-CON-00406,PREMIUM,99.99,100,2023-12-11,2025-12-11,24,False,240,ACTIVE
CTR-DC570F3F,SUB-CON-00407,STANDARD,59.99,50,2022-10-07,2023-10-07,12,True,120,ACTIVE
CTR-F77C2763,SUB-CON-00408,STANDARD,59.99,50,2025-09-26,2026-09-26,12,True,120,ACTIVE
CTR-0484E757,SUB-CON-00409,PREMIUM,99.99,100,2024-08-07,2025-08-07,12,True,120,ACTIVE
CTR-BFF7EB5C,SUB-CON-00410,STANDARD,59.99,50,2023-10-24,2025-10-24,24,False,240,ACTIVE
CTR-D6305B45,SUB-CON-00411,PREMIUM,99.99,100,2025-04-21,2026-04-21,12,True,120,ACTIVE
CTR-9909B9C7,SUB-CON-00412,PREMIUM,99.99,100,2025-04-01,2026-04-01,12,True,120,ACTIVE
CTR-5CB43F8E,SUB-CON-00413,STANDARD,59.99,50,2026-01-27,2028-01-27,24,False,240,ACTIVE
CTR-A753B685,SUB-CON-00414,BASIC,29.99,10,2024-07-04,2025-07-04,12,False,120,ACTIVE
CTR-27C73E18,SUB-CON-00415,PREMIUM,99.99,100,2022-10-13,2024-10-13,24,True,240,ACTIVE
CTR-87E94307,SUB-CON-00416,STANDARD,59.99,50,2024-05-07,2025-05-07,12,False,120,ACTIVE
CTR-A0C92F46,SUB-CON-00417,BASIC,29.99,10,2025-05-23,2026-05-23,12,True,120,ACTIVE
CTR-3183C226,SUB-CON-00418,STANDARD,59.99,50,2025-09-26,2026-09-26,12,True,120,ACTIVE
CTR-36A1B4F7,SUB-CON-00419,BASIC,29.99,10,2025-07-24,2027-07-24,24,True,240,ACTIVE
CTR-C97F4CBE,SUB-CON-00420,BASIC,29.99,10,2023-10-23,2025-10-23,24,False,240,ACTIVE
CTR-71AC942C,SUB-CON-00421,PREMIUM,99.99,100,2021-06-23,2023-06-23,24,True,240,ACTIVE
CTR-770B28A3,SUB-CON-00422,PREMIUM,99.99,100,2025-12-07,2027-12-07,24,False,240,ACTIVE
CTR-CE8E9FDA,SUB-CON-00423,PREMIUM,99.99,100,2024-09-02,2025-09-02,12,True,120,ACTIVE
CTR-71D08A74,SUB-CON-00424,PREMIUM,99.99,100,2021-06-06,2022-06-06,12,False,120,ACTIVE
CTR-4125F4E2,SUB-CON-00425,PREMIUM,99.99,100,2022-02-02,2024-02-02,24,True,240,ACTIVE
CTR-AB607BB0,SUB-CON-00426,BASIC,29.99,10,2022-08-24,2024-08-24,24,False,240,ACTIVE
CTR-CF320D68,SUB-CON-00427,PREMIUM,99.99,100,2022-07-27,2024-07-27,24,True,240,ACTIVE
CTR-3EDCD10D,SUB-CON-00428,PREMIUM,99.99,100,2025-09-23,2026-09-23,12,True,120,ACTIVE
CTR-8E541DA7,SUB-CON-00429,PREMIUM,99.99,100,2022-12-26,2024-12-26,24,True,240,ACTIVE
CTR-92686857,SUB-CON-00430,STANDARD,59.99,50,2024-12-11,2025-12-11,12,True,120,ACTIVE
CTR-84A8DB26,SUB-CON-00431,BASIC,29.99,10,2021-06-09,2022-06-09,12,True,120,ACTIVE
CTR-F0572B06,SUB-CON-00432,PREMIUM,99.99,100,2022-03-17,2024-03-17,24,True,240,ACTIVE
CTR-C43ECC48,SUB-CON-00433,PREMIUM,99.99,100,2024-07-31,2026-07-31,24,False,240,ACTIVE
CTR-7623850E,SUB-CON-00434,STANDARD,59.99,50,2025-12-19,2027-12-19,24,True,240,ACTIVE
CTR-D31BF9F1,SUB-CON-00435,STANDARD,59.99,50,2021-02-23,2022-02-23,12,False,120,ACTIVE
CTR-13ECDE60,SUB-CON-00436,BASIC,29.99,10,2021-12-09,2023-12-09,24,True,240,ACTIVE
CTR-AD8498A2,SUB-CON-00437,STANDARD,59.99,50,2025-02-17,2027-02-17,24,False,240,ACTIVE
CTR-0A1075EF,SUB-CON-00438,PREMIUM,99.99,100,2022-05-07,2023-05-07,12,True,120,ACTIVE
CTR-BFECA531,SUB-CON-00439,BASIC,29.99,10,2022-09-16,2023-09-16,12,True,120,ACTIVE
CTR-75C35754,SUB-CON-00440,BASIC,29.99,10,2021-03-02,2022-03-02,12,True,120,ACTIVE
CTR-450BBC4F,SUB-CON-00441,BASIC,29.99,10,2023-06-22,2024-06-22,12,True,120,ACTIVE
CTR-8B01C9BE,SUB-CON-00442,STANDARD,59.99,50,2021-10-26,2022-10-26,12,False,120,ACTIVE
CTR-2D97D43A,SUB-CON-00443,PREMIUM,99.99,100,2021-10-07,2023-10-07,24,False,240,ACTIVE
CTR-50563FA8,SUB-CON-00444,BASIC,29.99,10,2025-01-24,2027-01-24,24,False,240,ACTIVE
CTR-E763B8FE,SUB-CON-00445,PREMIUM,99.99,100,2023-10-23,2025-10-23,24,True,240,ACTIVE
CTR-BFCF939E,SUB-CON-00446,STANDARD,59.99,50,2021-08-16,2022-08-16,12,True,120,ACTIVE
CTR-CF77D5C0,SUB-CON-00447,BASIC,29.99,10,2025-04-29,2027-04-29,24,True,240,ACTIVE
CTR-8CB7A5EA,SUB-CON-00448,PREMIUM,99.99,100,2022-04-06,2024-04-06,24,False,240,ACTIVE
CTR-95DB4721,SUB-CON-00449,BASIC,29.99,10,2023-12-12,2024-12-12,12,True,120,ACTIVE
CTR-AD466DF0,SUB-CON-00450,BASIC,29.99,10,2023-10-29,2024-10-29,12,True,120,ACTIVE
CTR-32AC5061,SUB-CON-00451,BASIC,29.99,10,2024-04-01,2025-04-01,12,True,120,ACTIVE
CTR-FFF6A3FA,SUB-CON-00452,PREMIUM,99.99,100,2022-02-26,2024-02-26,24,True,240,ACTIVE
CTR-AC7E9900,SUB-CON-00453,STANDARD,59.99,50,2023-05-04,2025-05-04,24,True,240,ACTIVE
CTR-86F5CDAA,SUB-CON-00454,BASIC,29.99,10,2025-03-13,2027-03-13,24,True,240,ACTIVE
CTR-7D325D96,SUB-CON-00455,BASIC,29.99,10,2022-10-24,2023-10-24,12,False,120,ACTIVE
CTR-2201C388,SUB-CON-00456,PREMIUM,99.99,100,2022-06-18,2024-06-18,24,False,240,ACTIVE
CTR-4524A8DE,SUB-CON-00457,PREMIUM,99.99,100,2023-10-31,2024-10-31,12,False,120,ACTIVE
CTR-36B088A9,SUB-CON-00458,BASIC,29.99,10,2023-12-14,2025-12-14,24,False,240,ACTIVE
CTR-D1FD6684,SUB-CON-00459,STANDARD,59.99,50,2022-12-29,2024-12-29,24,True,240,ACTIVE
CTR-9CB20BBD,SUB-CON-00460,PREMIUM,99.99,100,2022-11-07,2024-11-07,24,True,240,ACTIVE
CTR-30871AA9,SUB-CON-00461,BASIC,29.99,10,2022-06-08,2023-06-08,12,True,120,ACTIVE
CTR-E9289668,SUB-CON-00462,BASIC,29.99,10,2021-06-06,2022-06-06,12,False,120,ACTIVE
CTR-7E14686B,SUB-CON-00463,STANDARD,59.99,50,2022-12-01,2023-12-01,12,False,120,ACTIVE
CTR-9D4EFCD4,SUB-CON-00464,STANDARD,59.99,50,2021-07-02,2023-07-02,24,True,240,ACTIVE
CTR-D9DF734F,SUB-CON-00465,PREMIUM,99.99,100,2021-04-07,2022-04-07,12,True,120,ACTIVE
CTR-504B402A,SUB-CON-00466,STANDARD,59.99,50,2021-04-08,2022-04-08,12,True,120,ACTIVE
CTR-BA287777,SUB-CON-00467,BASIC,29.99,10,2023-06-19,2024-06-19,12,False,120,ACTIVE
CTR-C4C4A450,SUB-CON-00468,BASIC,29.99,10,2023-07-07,2025-07-07,24,True,240,ACTIVE
CTR-F360AF76,SUB-CON-00469,PREMIUM,99.99,100,2023-07-25,2025-07-25,24,True,240,ACTIVE
CTR-F6989180,SUB-CON-00470,PREMIUM,99.99,100,2025-09-02,2026-09-02,12,False,120,ACTIVE
CTR-C4844FCC,SUB-CON-00471,STANDARD,59.99,50,2023-12-04,2024-12-04,12,True,120,ACTIVE
CTR-AAE53FFF,SUB-CON-00472,PREMIUM,99.99,100,2021-09-09,2023-09-09,24,True,240,ACTIVE
CTR-EA073D86,SUB-CON-00473,BASIC,29.99,10,2024-08-30,2025-08-30,12,True,120,ACTIVE
CTR-3A73A893,SUB-CON-00474,STANDARD,59.99,50,2024-01-25,2025-01-25,12,False,120,ACTIVE
CTR-A0FEF4D6,SUB-CON-00475,STANDARD,59.99,50,2021-11-16,2023-11-16,24,True,240,ACTIVE
CTR-8F8B55D1,SUB-CON-00476,STANDARD,59.99,50,2025-01-06,2027-01-06,24,True,240,ACTIVE
CTR-D3096484,SUB-CON-00477,BASIC,29.99,10,2025-03-18,2027-03-18,24,True,240,ACTIVE
CTR-F96C57AB,SUB-CON-00478,STANDARD,59.99,50,2025-11-11,2027-11-11,24,False,240,ACTIVE
CTR-F2D65EF9,SUB-CON-00479,STANDARD,59.99,50,2024-02-13,2026-02-13,24,True,240,ACTIVE
CTR-3CBEAEA2,SUB-CON-00480,BASIC,29.99,10,2021-08-23,2023-08-23,24,True,240,ACTIVE
CTR-CF4D9E6C,SUB-CON-00481,BASIC,29.99,10,2025-07-15,2026-07-15,12,True,120,ACTIVE
CTR-B52178C0,SUB-CON-00482,PREMIUM,99.99,100,2025-10-12,2026-10-12,12,True,120,ACTIVE
CTR-2438B7FD,SUB-CON-00483,BASIC,29.99,10,2023-04-23,2024-04-23,12,True,120,ACTIVE
CTR-C37A7562,SUB-CON-00484,STANDARD,59.99,50,2023-02-16,2025-02-16,24,True,240,ACTIVE
CTR-F0609F3E,SUB-CON-00485,BASIC,29.99,10,2025-08-18,2026-08-18,12,False,120,ACTIVE
CTR-CF6C678F,SUB-CON-00486,BASIC,29.99,10,2025-08-10,2026-08-10,12,True,120,ACTIVE
CTR-F4F85212,SUB-CON-00487,STANDARD,59.99,50,2022-09-05,2024-09-05,24,False,240,ACTIVE
CTR-2A8F29CE,SUB-CON-00488,PREMIUM,99.99,100,2025-04-20,2026-04-20,12,False,120,ACTIVE
CTR-A85D6083,SUB-CON-00489,PREMIUM,99.99,100,2022-09-06,2024-09-06,24,False,240,ACTIVE
CTR-28B89843,SUB-CON-00490,PREMIUM,99.99,100,2023-09-27,2025-09-27,24,True,240,ACTIVE
CTR-EC5B9CE6,SUB-CON-00491,STANDARD,59.99,50,2023-12-12,2024-12-12,12,True,120,ACTIVE
CTR-CA2AF73A,SUB-CON-00492,STANDARD,59.99,50,2022-10-21,2023-10-21,12,False,120,ACTIVE
CTR-CE57E676,SUB-CON-00493,STANDARD,59.99,50,2023-02-08,2025-02-08,24,False,240,ACTIVE
CTR-55491A19,SUB-CON-00494,BASIC,29.99,10,2025-04-04,2026-04-04,12,True,120,ACTIVE
CTR-4E5ECBA4,SUB-CON-00495,BASIC,29.99,10,2024-07-09,2025-07-09,12,True,120,ACTIVE
CTR-C23F58AA,SUB-CON-00496,STANDARD,59.99,50,2021-11-01,2022-11-01,12,True,120,ACTIVE
CTR-439C725D,SUB-CON-00497,STANDARD,59.99,50,2023-01-08,2025-01-08,24,False,240,ACTIVE
CTR-60A69E36,SUB-CON-00498,BASIC,29.99,10,2024-07-23,2026-07-23,24,True,240,ACTIVE
CTR-36FB2D19,SUB-CON-00499,PREMIUM,99.99,100,2022-08-06,2023-08-06,12,True,120,ACTIVE
CTR-D1A8270A,SUB-CON-00500,STANDARD,59.99,50,2022-03-23,2023-03-23,12,True,120,ACTIVE
CTR-ECAE4832,SUB-CON-00501,PREMIUM,99.99,100,2024-04-14,2025-04-14,12,False,120,ACTIVE
CTR-18F969A7,SUB-CON-00502,BASIC,29.99,10,2022-06-30,2024-06-30,24,True,240,ACTIVE
CTR-884659FB,SUB-CON-00503,PREMIUM,99.99,100,2022-04-30,2023-04-30,12,True,120,ACTIVE
CTR-E7B3A985,SUB-CON-00504,PREMIUM,99.99,100,2025-01-06,2026-01-06,12,True,120,ACTIVE
CTR-36BD822C,SUB-CON-00505,BASIC,29.99,10,2025-02-25,2027-02-25,24,False,240,ACTIVE
CTR-30054231,SUB-CON-00506,PREMIUM,99.99,100,2024-07-04,2025-07-04,12,True,120,ACTIVE
CTR-AFE906AD,SUB-CON-00507,PREMIUM,99.99,100,2023-05-07,2024-05-07,12,True,120,ACTIVE
CTR-34C17F45,SUB-CON-00508,STANDARD,59.99,50,2022-05-14,2023-05-14,12,False,120,ACTIVE
CTR-A4BA55B5,SUB-CON-00509,PREMIUM,99.99,100,2023-04-09,2025-04-09,24,True,240,ACTIVE
CTR-97D63070,SUB-CON-00510,PREMIUM,99.99,100,2021-07-06,2023-07-06,24,True,240,ACTIVE
CTR-F38321E3,SUB-CON-00511,BASIC,29.99,10,2025-11-23,2027-11-23,24,False,240,ACTIVE
CTR-4D085264,SUB-CON-00512,STANDARD,59.99,50,2024-03-23,2026-03-23,24,True,240,ACTIVE
CTR-C751F523,SUB-CON-00513,BASIC,29.99,10,2024-04-12,2025-04-12,12,False,120,ACTIVE
CTR-7F24C98E,SUB-CON-00514,STANDARD,59.99,50,2022-06-25,2024-06-25,24,False,240,ACTIVE
CTR-61CADF6B,SUB-CON-00515,PREMIUM,99.99,100,2022-04-03,2024-04-03,24,True,240,ACTIVE
CTR-072489F7,SUB-CON-00516,BASIC,29.99,10,2024-08-18,2026-08-18,24,False,240,ACTIVE
CTR-A970B211,SUB-CON-00517,BASIC,29.99,10,2022-05-06,2024-05-06,24,False,240,ACTIVE
CTR-3E30ED5E,SUB-CON-00518,BASIC,29.99,10,2021-08-21,2022-08-21,12,False,120,ACTIVE
CTR-0F4634EF,SUB-CON-00519,PREMIUM,99.99,100,2023-12-03,2024-12-03,12,False,120,ACTIVE
CTR-2F40E722,SUB-CON-00520,BASIC,29.99,10,2021-12-18,2022-12-18,12,False,120,ACTIVE
CTR-3501CE80,SUB-CON-00521,BASIC,29.99,10,2021-06-15,2022-06-15,12,True,120,ACTIVE
CTR-321284C4,SUB-CON-00522,PREMIUM,99.99,100,2023-05-02,2024-05-02,12,False,120,ACTIVE
CTR-E0E21494,SUB-CON-00523,BASIC,29.99,10,2025-04-19,2027-04-19,24,True,240,ACTIVE
CTR-4A8435ED,SUB-CON-00524,BASIC,29.99,10,2022-07-07,2024-07-07,24,True,240,ACTIVE
CTR-0BD46916,SUB-CON-00525,PREMIUM,99.99,100,2023-05-17,2024-05-17,12,False,120,ACTIVE
CTR-FDCB6139,SUB-CON-00526,BASIC,29.99,10,2021-03-25,2022-03-25,12,False,120,ACTIVE
CTR-7BB0EDE3,SUB-CON-00527,BASIC,29.99,10,2025-06-08,2027-06-08,24,True,240,ACTIVE
CTR-8B20658E,SUB-CON-00528,STANDARD,59.99,50,2025-12-06,2026-12-06,12,True,120,ACTIVE
CTR-609141DD,SUB-CON-00529,BASIC,29.99,10,2021-05-08,2022-05-08,12,False,120,ACTIVE
CTR-5F887F61,SUB-CON-00530,PREMIUM,99.99,100,2021-09-16,2022-09-16,12,True,120,ACTIVE
CTR-A77A0637,SUB-CON-00531,STANDARD,59.99,50,2022-01-15,2024-01-15,24,True,240,ACTIVE
CTR-10D06EE8,SUB-CON-00532,PREMIUM,99.99,100,2025-10-10,2027-10-10,24,True,240,ACTIVE
CTR-F55DB579,SUB-CON-00533,PREMIUM,99.99,100,2025-09-07,2026-09-07,12,False,120,ACTIVE
CTR-0AB32F56,SUB-CON-00534,BASIC,29.99,10,2025-07-10,2026-07-10,12,True,120,ACTIVE
CTR-D87652B5,SUB-CON-00535,STANDARD,59.99,50,2023-05-14,2024-05-14,12,False,120,ACTIVE
CTR-0CA09C81,SUB-CON-00536,PREMIUM,99.99,100,2023-01-15,2024-01-15,12,True,120,ACTIVE
CTR-8041CA31,SUB-CON-00537,STANDARD,59.99,50,2022-02-14,2024-02-14,24,True,240,ACTIVE
CTR-38ED4351,SUB-CON-00538,BASIC,29.99,10,2023-03-22,2025-03-22,24,True,240,ACTIVE
CTR-D3BD7E0D,SUB-CON-00539,STANDARD,59.99,50,2025-07-31,2027-07-31,24,True,240,ACTIVE
CTR-D84EAF52,SUB-CON-00540,BASIC,29.99,10,2025-10-08,2026-10-08,12,False,120,ACTIVE
CTR-CBBC840A,SUB-CON-00541,STANDARD,59.99,50,2025-10-21,2027-10-21,24,True,240,ACTIVE
CTR-6DED23F8,SUB-CON-00542,STANDARD,59.99,50,2021-12-30,2022-12-30,12,True,120,ACTIVE
CTR-96BD0F63,SUB-CON-00543,BASIC,29.99,10,2023-02-27,2025-02-27,24,True,240,ACTIVE
CTR-09792863,SUB-CON-00544,BASIC,29.99,10,2025-08-17,2027-08-17,24,True,240,ACTIVE
CTR-AF479A0B,SUB-CON-00545,STANDARD,59.99,50,2024-11-25,2025-11-25,12,False,120,ACTIVE
CTR-AE85E861,SUB-CON-00546,STANDARD,59.99,50,2021-10-30,2023-10-30,24,True,240,ACTIVE
CTR-E966A932,SUB-CON-00547,PREMIUM,99.99,100,2021-06-17,2022-06-17,12,True,120,ACTIVE
CTR-91B25D34,SUB-CON-00548,BASIC,29.99,10,2021-02-20,2023-02-20,24,True,240,ACTIVE
CTR-B8253BBB,SUB-CON-00549,STANDARD,59.99,50,2025-07-02,2027-07-02,24,True,240,ACTIVE
CTR-A52A0D8D,SUB-CON-00550,STANDARD,59.99,50,2023-08-04,2024-08-04,12,True,120,ACTIVE
CTR-2174CB53,SUB-CON-00551,BASIC,29.99,10,2025-06-25,2026-06-25,12,True,120,ACTIVE
CTR-FF8023E9,SUB-CON-00552,PREMIUM,99.99,100,2023-04-19,2025-04-19,24,True,240,ACTIVE
CTR-989F73CA,SUB-CON-00553,BASIC,29.99,10,2024-12-29,2025-12-29,12,True,120,ACTIVE
CTR-1F960458,SUB-CON-00554,STANDARD,59.99,50,2021-07-24,2023-07-24,24,False,240,ACTIVE
CTR-DD063BAD,SUB-CON-00555,STANDARD,59.99,50,2025-04-02,2026-04-02,12,True,120,ACTIVE
CTR-198F2ED1,SUB-CON-00556,PREMIUM,99.99,100,2023-04-19,2025-04-19,24,False,240,ACTIVE
CTR-8B79ECCC,SUB-CON-00557,STANDARD,59.99,50,2024-03-21,2025-03-21,12,True,120,ACTIVE
CTR-76EC8B23,SUB-CON-00558,PREMIUM,99.99,100,2021-03-21,2022-03-21,12,True,120,ACTIVE
CTR-46FB4C7E,SUB-CON-00559,STANDARD,59.99,50,2025-09-24,2027-09-24,24,True,240,ACTIVE
CTR-550569A3,SUB-CON-00560,PREMIUM,99.99,100,2023-08-10,2024-08-10,12,False,120,ACTIVE
CTR-992E31AC,SUB-CON-00561,STANDARD,59.99,50,2024-04-02,2025-04-02,12,True,120,ACTIVE
CTR-65E1916A,SUB-CON-00562,BASIC,29.99,10,2022-12-30,2024-12-30,24,False,240,ACTIVE
CTR-DFE7B319,SUB-CON-00563,PREMIUM,99.99,100,2022-11-30,2024-11-30,24,False,240,ACTIVE
CTR-66CA9C9C,SUB-CON-00564,STANDARD,59.99,50,2023-02-16,2024-02-16,12,True,120,ACTIVE
CTR-2C9A7B9A,SUB-CON-00565,BASIC,29.99,10,2021-03-02,2022-03-02,12,True,120,ACTIVE
CTR-BC270701,SUB-CON-00566,PREMIUM,99.99,100,2024-08-10,2026-08-10,24,False,240,ACTIVE
CTR-8CE73502,SUB-CON-00567,STANDARD,59.99,50,2025-08-30,2027-08-30,24,False,240,ACTIVE
CTR-5DE91F0F,SUB-CON-00568,STANDARD,59.99,50,2023-02-13,2024-02-13,12,False,120,ACTIVE
CTR-02ADCDDE,SUB-CON-00569,STANDARD,59.99,50,2024-10-11,2026-10-11,24,True,240,ACTIVE
CTR-ED951BCC,SUB-CON-00570,STANDARD,59.99,50,2024-05-12,2026-05-12,24,False,240,ACTIVE
CTR-C5CFD696,SUB-CON-00571,BASIC,29.99,10,2025-11-07,2026-11-07,12,True,120,ACTIVE
CTR-3B151490,SUB-CON-00572,BASIC,29.99,10,2024-07-16,2026-07-16,24,True,240,ACTIVE
CTR-4C4C83D0,SUB-CON-00573,STANDARD,59.99,50,2024-12-05,2025-12-05,12,False,120,ACTIVE
CTR-9F1E6612,SUB-CON-00574,STANDARD,59.99,50,2025-08-18,2027-08-18,24,True,240,ACTIVE
CTR-68834F57,SUB-CON-00575,STANDARD,59.99,50,2023-07-31,2024-07-31,12,False,120,ACTIVE
CTR-E2A8E2F8,SUB-CON-00576,BASIC,29.99,10,2025-07-01,2026-07-01,12,False,120,ACTIVE
CTR-159F3CF1,SUB-CON-00577,BASIC,29.99,10,2021-05-01,2022-05-01,12,True,120,ACTIVE
CTR-EB142767,SUB-CON-00578,BASIC,29.99,10,2021-11-29,2022-11-29,12,True,120,ACTIVE
CTR-37B95CC5,SUB-CON-00579,STANDARD,59.99,50,2025-05-28,2026-05-28,12,True,120,ACTIVE
CTR-585C7B4F,SUB-CON-00580,PREMIUM,99.99,100,2025-05-12,2027-05-12,24,False,240,ACTIVE
CTR-29B56963,SUB-CON-00581,BASIC,29.99,10,2021-07-15,2022-07-15,12,False,120,ACTIVE
CTR-0C0DC186,SUB-CON-00582,BASIC,29.99,10,2024-11-23,2025-11-23,12,True,120,ACTIVE
CTR-16A32906,SUB-CON-00583,BASIC,29.99,10,2024-06-15,2025-06-15,12,True,120,ACTIVE
CTR-3E9A66D6,SUB-CON-00584,BASIC,29.99,10,2021-03-02,2023-03-02,24,True,240,ACTIVE
CTR-549657D6,SUB-CON-00585,STANDARD,59.99,50,2025-09-20,2027-09-20,24,True,240,ACTIVE
CTR-A28155A2,SUB-CON-00586,BASIC,29.99,10,2024-06-10,2026-06-10,24,True,240,ACTIVE
CTR-90F68142,SUB-CON-00587,PREMIUM,99.99,100,2025-04-29,2026-04-29,12,True,120,ACTIVE
CTR-3875C569,SUB-CON-00588,STANDARD,59.99,50,2025-12-11,2026-12-11,12,True,120,ACTIVE
CTR-DCC130E6,SUB-CON-00589,STANDARD,59.99,50,2023-01-09,2025-01-09,24,False,240,ACTIVE
CTR-7E26F4AE,SUB-CON-00590,BASIC,29.99,10,2021-02-03,2022-02-03,12,True,120,ACTIVE
CTR-DB65AEB8,SUB-CON-00591,BASIC,29.99,10,2021-09-11,2023-09-11,24,True,240,ACTIVE
CTR-313701B4,SUB-CON-00592,BASIC,29.99,10,2022-06-03,2023-06-03,12,False,120,ACTIVE
CTR-8014C6D0,SUB-CON-00593,PREMIUM,99.99,100,2021-10-16,2022-10-16,12,False,120,ACTIVE
CTR-E4AC24E1,SUB-CON-00594,STANDARD,59.99,50,2024-12-02,2025-12-02,12,True,120,ACTIVE
CTR-212B7709,SUB-CON-00595,PREMIUM,99.99,100,2025-06-19,2027-06-19,24,True,240,ACTIVE
CTR-B2DA886E,SUB-CON-00596,STANDARD,59.99,50,2021-05-03,2022-05-03,12,True,120,ACTIVE
CTR-17DD70D0,SUB-CON-00597,PREMIUM,99.99,100,2023-03-05,2024-03-05,12,False,120,ACTIVE
CTR-8A767F56,SUB-CON-00598,PREMIUM,99.99,100,2022-08-03,2023-08-03,12,False,120,ACTIVE
CTR-A274A5FA,SUB-CON-00599,STANDARD,59.99,50,2024-03-20,2025-03-20,12,True,120,ACTIVE
CTR-521D56B5,SUB-CON-00600,BASIC,29.99,10,2025-03-03,2026-03-03,12,False,120,ACTIVE
CTR-629B7997,SUB-CON-00601,BASIC,29.99,10,2024-12-07,2025-12-07,12,True,120,ACTIVE
CTR-C18CC413,SUB-CON-00602,BASIC,29.99,10,2022-01-01,2023-01-01,12,True,120,ACTIVE
CTR-D52DAF3F,SUB-CON-00603,STANDARD,59.99,50,2022-03-07,2024-03-07,24,True,240,ACTIVE
CTR-DD9C829A,SUB-CON-00604,PREMIUM,99.99,100,2023-12-13,2025-12-13,24,True,240,ACTIVE
CTR-0F862B69,SUB-CON-00605,PREMIUM,99.99,100,2022-03-26,2023-03-26,12,True,120,ACTIVE
CTR-3974F1D9,SUB-CON-00606,BASIC,29.99,10,2025-02-28,2026-02-28,12,True,120,ACTIVE
CTR-F44467EF,SUB-CON-00607,PREMIUM,99.99,100,2025-04-29,2027-04-29,24,False,240,ACTIVE
CTR-EE646BBF,SUB-CON-00608,STANDARD,59.99,50,2025-09-12,2026-09-12,12,False,120,ACTIVE
CTR-747DEDAF,SUB-CON-00609,BASIC,29.99,10,2025-03-28,2026-03-28,12,True,120,ACTIVE
CTR-D78F9CF5,SUB-CON-00610,STANDARD,59.99,50,2022-03-25,2023-03-25,12,True,120,ACTIVE
CTR-A398F60D,SUB-CON-00611,STANDARD,59.99,50,2022-11-27,2023-11-27,12,False,120,ACTIVE
CTR-3C80666F,SUB-CON-00612,BASIC,29.99,10,2021-12-07,2023-12-07,24,True,240,ACTIVE
CTR-2D52F504,SUB-CON-00613,BASIC,29.99,10,2023-05-06,2024-05-06,12,True,120,ACTIVE
CTR-6B92273A,SUB-CON-00614,BASIC,29.99,10,2022-08-11,2023-08-11,12,True,120,ACTIVE
CTR-B9ACE500,SUB-CON-00615,BASIC,29.99,10,2022-04-02,2024-04-02,24,True,240,ACTIVE
CTR-C14318AA,SUB-CON-00616,PREMIUM,99.99,100,2024-01-18,2025-01-18,12,True,120,ACTIVE
CTR-FAE2DCED,SUB-CON-00617,PREMIUM,99.99,100,2024-12-27,2026-12-27,24,True,240,ACTIVE
CTR-571CF96E,SUB-CON-00618,BASIC,29.99,10,2025-02-20,2026-02-20,12,True,120,ACTIVE
CTR-4D5CA142,SUB-CON-00619,STANDARD,59.99,50,2024-06-16,2025-06-16,12,False,120,ACTIVE
CTR-88884491,SUB-CON-00620,STANDARD,59.99,50,2022-03-06,2024-03-06,24,True,240,ACTIVE
CTR-4DB03F46,SUB-CON-00621,STANDARD,59.99,50,2025-08-20,2026-08-20,12,False,120,ACTIVE
CTR-70547BE4,SUB-CON-00622,BASIC,29.99,10,2025-12-23,2026-12-23,12,True,120,ACTIVE
CTR-D7FC8BD6,SUB-CON-00623,STANDARD,59.99,50,2026-01-14,2028-01-14,24,False,240,ACTIVE
CTR-FDA6D971,SUB-CON-00624,STANDARD,59.99,50,2021-09-17,2022-09-17,12,False,120,ACTIVE
CTR-DB40076B,SUB-CON-00625,BASIC,29.99,10,2021-10-20,2022-10-20,12,True,120,ACTIVE
